time,accel_z
1678662850.467801,5
1678662850.467842,1994
1678662850.4678888,4
1678662850.467959,6
1678662850.467985,1
1678662850.468315,14
1678662850.468338,1995
1678662850.46836,5
1678662850.468377,1
1678662850.468391,2000
1678662850.468423,18
1678662850.468579,1994
1678662850.468596,16
1678662850.468797,1990
1678662850.46892,4
1678662850.4690619,6
1678662850.4691908,1
1678662850.469215,17
1678662850.4692328,2000
1678662850.469252,10
1678662850.469367,1999
1678662850.469394,1996
1678662850.469415,10
1678662850.469443,1
1678662850.469783,10
1678662850.469962,5
1678662850.469989,1998
1678662850.470057,4
1678662850.470142,1999
1678662850.4704142,2
1678662850.470474,16
1678662850.470499,1997
1678662850.470654,13
1678662850.47071,1996
1678662850.4707289,1996
1678662850.470745,6
1678662850.470763,8
1678662850.470794,5
1678662850.470815,9
1678662850.470881,1996
1678662850.470901,3
1678662850.470915,4
1678662850.4709601,3
1678662850.470988,17
1678662850.471049,1993
1678662850.471297,10
1678662850.471345,1993
1678662850.4714088,2
1678662850.471433,11
1678662850.4716742,1
1678662850.471723,16
1678662850.47181,1998
1678662850.4719849,7
1678662850.47221,3
1678662850.472407,1997
1678662850.472956,17
1678662850.473131,1999
1678662850.4733078,12
1678662850.4734972,1997
1678662850.4736562,1997
1678662850.473697,7
1678662850.473716,4
1678662850.473793,7
1678662850.4738119,9
1678662850.47391,1995
1678662850.473929,6
1678662850.473977,1995
1678662850.473994,5
1678662850.4741719,11
1678662850.474198,2000
1678662850.474335,12
1678662850.474366,1993
1678662850.5980759,2
1678662850.5981162,1999
1678662850.598318,20
1678662850.598361,3
1678662850.598449,1999
1678662850.59847,5
1678662850.598484,1996
1678662850.5985122,4
1678662850.6087701,9
1678662850.608799,3
1678662850.6088152,9
1678662850.60883,7
1678662850.608843,1994
1678662850.6089401,5
1678662850.60898,1997
1678662850.619902,5
1678662850.620043,15
1678662850.6207628,1998
1678662850.633939,11
1678662850.633962,1999
1678662850.633981,1996
1678662850.6340532,12
1678662850.634073,2
1678662850.634204,12
1678662850.679379,1
1678662850.679421,1993
1678662850.679438,2
1678662850.679455,8
1678662850.67947,2000
1678662850.679484,17
1678662850.6795242,1996
1678662850.679727,8
1678662850.6798341,1
1678662850.696185,1999
1678662850.696513,12
1678662850.696578,5
1678662850.6967082,6
1678662850.696739,3
1678662850.6968582,1996
1678662850.697152,5
1678662850.697239,4
1678662850.697311,6
1678662850.6974819,10
1678662850.697532,1995
1678662850.6977,7
1678662850.6979089,1998
1678662850.6979358,4
1678662850.6979651,13
1678662850.698168,1998
1678662850.698245,14
1678662850.709812,1997
1678662850.709882,6
1678662850.709909,1999
1678662850.710002,18
1678662850.710047,1997
1678662850.710224,12
1678662850.710289,1997
1678662850.725239,1996
1678662850.725261,12
1678662850.725276,2
1678662850.725296,11
1678662850.725373,3
1678662850.737078,1997
1678662850.7371058,1995
1678662850.737143,11
1678662850.73717,2
1678662850.753126,11
1678662850.7531688,10
1678662850.7531881,1994
1678662850.753212,1
1678662850.753334,12
