time,accel_z
1678643918.313177,3
1678643918.3132029,2
1678643918.313241,3
1678643918.313343,3
1678643918.313368,2
1678643918.313386,3
1678643918.3145401,3
1678643918.3247738,4
1678643918.324791,3
1678643918.324901,3
1678643918.326237,4
1678643918.326317,3
1678643918.326398,4
1678643918.326918,4
1678643918.327892,4
1678643918.328701,4
1678643918.328722,4
1678643918.329566,4
1678643918.329649,4
1678643918.330844,4
1678643918.344264,4
1678643918.346737,5
1678643918.346776,5
1678643918.34829,4
1678643918.348364,4
1678643918.349059,4
1678643918.362237,4
1678643918.36231,4
1678643918.362369,4
1678643918.3623931,3
1678643918.362703,4
1678643918.363762,4
1678643918.371609,5
1678643918.371762,4
1678643918.3792799,4
1678643918.379304,4
1678643918.3793228,3
1678643918.3795688,4
1678643918.379694,4
1678643918.379717,4
1678643918.379756,3
1678643918.379786,3
1678643918.390093,4
1678643918.3901188,4
1678643918.391814,3
1678643918.404632,4
1678643918.42024,4
1678643918.420274,4
1678643918.420299,4
1678643918.420428,4
1678643918.435468,3
1678643918.435497,4
1678643918.435595,3
1678643918.435621,4
1678643918.435642,3
1678643918.435735,3
1678643918.435945,3
1678643918.435967,4
1678643918.436221,3
1678643918.436258,3
1678643918.436278,3
1678643918.436331,3
1678643918.436376,3
1678643918.445552,3
1678643918.445578,4
1678643918.445594,3
1678643918.4456131,4
1678643918.445653,4
1678643918.467476,3
1678643918.467541,4
1678643918.467725,4
1678643918.467805,5
1678643918.46786,4
1678643918.467892,4
1678643918.481504,4
1678643918.481526,5
1678643918.4815402,5
1678643918.481559,4
1678643918.4816241,5
1678643918.481642,5
1678643918.4817421,4
1678643918.491481,5
1678643918.491509,4
1678643918.491524,4
1678643918.491767,5
1678643918.491793,4
1678643918.491945,4
1678643918.5015209,4
1678643918.501631,4
1678643918.501655,4
1678643918.510499,3
1678643918.510696,4
1678643918.5107222,3
1678643918.51091,3
1678643918.5199869,3
1678643918.520271,3
1678643918.520298,3
1678643918.521507,3
1678643918.530142,3
1678643918.5302951,3
1678643918.531262,3
1678643918.5449688,3
1678643918.545534,3
1678643918.5465338,3
1678643918.546626,3
1678643918.555632,3
1678643918.555708,3
1678643918.555726,4
1678643918.5557919,3
1678643918.5558138,4
1678643918.555947,3
1678643918.5667279,3
1678643918.567431,3
1678643918.5675251,4
1678643918.567965,4
