time,accel_z
1678660751.5656111,4
1678660751.565633,4
1678660751.5656488,4
1678660751.5657148,4
1678660751.5657852,4
1678660751.567222,3
1678660751.609482,4
1678660751.609517,4
1678660751.609556,3
1678660751.609743,4
1678660751.609864,4
1678660751.6099598,3
1678660751.6110568,4
1678660751.61126,4
1678660751.611775,3
1678660751.612156,3
1678660751.6122649,4
1678660751.612421,3
1678660751.6131608,3
1678660751.613738,4
1678660751.613847,4
1678660751.616727,3
1678660751.61714,4
1678660751.617568,4
1678660751.617601,4
1678660751.6177301,4
1678660751.619026,4
1678660751.619143,4
1678660751.619162,4
1678660751.619175,4
1678660751.619195,4
1678660751.620012,4
1678660751.6200802,4
1678660751.620097,3
1678660751.6201138,4
1678660751.621129,4
1678660751.621161,5
1678660751.6222332,4
1678660751.623519,4
1678660751.626561,4
1678660751.6288168,3
1678660751.629937,4
1678660751.630922,4
1678660751.631957,4
1678660751.6327958,4
1678660751.645916,4
1678660751.654316,4
1678660751.655328,3
1678660751.656225,3
1678660751.658731,4
1678660751.6601129,3
1678660751.6619022,4
1678660751.662687,4
1678660751.6633432,3
1678660751.6639612,4
1678660751.6645582,4
1678660751.664709,4
1678660751.664758,3
1678660751.6648839,3
1678660751.664918,4
1678660751.664937,4
1678660751.664968,4
1678660751.6731951,4
1678660751.673352,4
1678660751.673455,4
1678660751.6734889,4
1678660751.674459,4
1678660751.674505,4
1678660751.674954,4
1678660751.675284,4
1678660751.675411,4
1678660751.67599,4
1678660751.6760588,4
1678660751.6764832,4
1678660751.6882071,4
1678660751.688229,4
1678660751.688266,4
1678660751.688394,4
1678660751.6884701,3
1678660751.688719,4
1678660751.711304,4
1678660751.713147,4
1678660751.713242,4
1678660751.713443,4
1678660751.714609,3
1678660751.714696,4
1678660751.714817,4
1678660751.7161448,4
1678660751.731513,4
1678660751.7315378,4
1678660751.731553,4
1678660751.731573,4
1678660751.734616,3
1678660751.738003,4
1678660751.739448,4
1678660751.740017,3
1678660751.740748,3
1678660751.753224,4
1678660751.754543,4
1678660751.754696,4
1678660751.754771,4
1678660751.755454,4
1678660751.75596,3
1678660751.756041,3
1678660751.75606,4
1678660751.757369,3
1678660751.774812,4
1678660751.7791018,4
1678660751.779177,4
1678660751.779318,3
1678660751.7805471,4
1678660751.793754,3
1678660751.793835,4
1678660751.794153,4
1678660751.794178,3
1678660751.794285,5
1678660751.794301,3
1678660751.7943199,3
1678660751.797974,4
1678660751.7980459,3
1678660751.798066,4
1678660751.7993479,4
1678660751.807969,3
1678660751.8090281,4
1678660751.809791,4
1678660751.8099551,4
1678660751.810715,4
1678660751.810884,4
1678660751.8118389,4
1678660751.820671,4
1678660751.8222651,4
1678660751.822409,4
1678660751.8225799,4
1678660751.823804,4
1678660751.829545,4
1678660751.829616,4
1678660751.8298922,4
1678660751.830912,4
1678660751.846742,4
1678660751.848054,4
1678660751.84917,3
1678660751.8613372,5
1678660751.861357,3
1678660751.862608,4
1678660751.8626392,4
1678660751.863261,4
1678660751.863944,4
1678660751.8647249,4
1678660751.8647501,3
1678660751.86556,4
1678660751.876784,3
1678660751.876808,4
1678660751.8768241,4
1678660751.876837,4
1678660751.876853,3
1678660751.877934,4
