time,accel_z
1678660783.096546,2
1678660783.0965812,2000
1678660783.096616,1
1678660783.096641,3
1678660783.096659,3
1678660783.096674,3
1678660783.096692,3
1678660783.097447,2
1678660783.097631,3
1678660783.097663,3
1678660783.098474,3
1678660783.098491,3
1678660783.0985081,3
1678660783.099267,2
1678660783.09945,2
1678660783.099732,1
1678660783.100349,1
1678660783.10088,2000
1678660783.102891,2
1678660783.1191611,1
1678660783.1191812,2
1678660783.1191978,2
1678660783.119215,3
1678660783.119234,3
1678660783.119369,2
1678660783.119391,2
1678660783.131856,1
1678660783.131878,1
1678660783.1319082,1
1678660783.13193,1
1678660783.132019,2000
1678660783.132076,1999
1678660783.1321611,1998
1678660783.13319,1999
1678660783.141504,2000
1678660783.14153,1
1678660783.141561,2000
1678660783.1420832,1
1678660783.234754,2000
1678660783.234784,2000
1678660783.234807,2000
1678660783.2349749,1999
1678660783.23503,1999
1678660783.2350569,1999
1678660783.235203,2000
1678660783.2371662,2000
1678660783.237359,2
1678660783.238091,2
1678660783.238743,2
1678660783.2388082,3
1678660783.238942,3
1678660783.240105,3
1678660783.240179,4
1678660783.242788,4
1678660783.242826,3
1678660783.2441301,4
1678660783.244308,4
1678660783.244867,5
1678660783.245026,5
1678660783.2456791,6
1678660783.245705,8
1678660783.2464168,8
1678660783.246486,8
1678660783.2465,9
1678660783.24654,9
1678660783.247404,9
1678660783.247452,8
1678660783.24803,9
1678660783.248103,9
1678660783.248632,8
1678660783.248791,8
1678660783.249471,9
1678660783.24952,9
1678660783.25002,10
1678660783.250145,10
1678660783.25068,11
1678660783.2744582,10
1678660783.274518,9
1678660783.274675,7
1678660783.274883,6
1678660783.27693,5
1678660783.277032,6
1678660783.277107,5
1678660783.2772522,6
1678660783.278511,8
1678660783.27862,7
1678660783.2787042,7
1678660783.279011,7
1678660783.2800798,6
1678660783.280123,4
1678660783.280143,3
1678660783.280283,2
1678660783.281286,2000
1678660783.290271,1999
1678660783.2907178,1999
1678660783.290785,1998
1678660783.290804,1998
1678660783.290825,1999
1678660783.292465,1998
1678660783.303191,1999
1678660783.303303,2000
1678660783.303319,1
1678660783.303339,2000
1678660783.305963,1999
1678660783.317596,1998
1678660783.319662,1997
1678660783.3200169,1997
1678660783.3206022,1997
1678660783.32153,1998
1678660783.3322518,1999
1678660783.332323,1999
1678660783.3326662,1999
1678660783.3326888,2000
1678660783.332821,1999
1678660783.334354,1998
1678660783.334667,1997
1678660783.342787,1997
1678660783.342867,1996
1678660783.342998,1995
1678660783.3432782,1994
1678660783.344691,1995
1678660783.352853,1996
1678660783.353013,1995
1678660783.353037,1995
1678660783.35312,1994
1678660783.3643782,1992
1678660783.364463,1992
1678660783.364544,1990
1678660783.364898,1991
1678660783.3762171,1991
1678660783.376309,1990
1678660783.3764648,1990
1678660783.377831,1991
1678660783.394222,1991
1678660783.3959901,1991
1678660783.396497,1992
1678660783.396522,1993
1678660783.397095,1994
1678660783.4157288,1995
1678660783.4157948,1996
1678660783.415814,1997
1678660783.415828,1999
1678660783.415841,2000
1678660783.415853,2000
1678660783.415872,2
1678660783.418624,2
1678660783.428334,2
1678660783.428422,2
1678660783.428436,2
1678660783.4284558,2
1678660783.428528,2
1678660783.4286,1
1678660783.4287202,2000
1678660783.4304872,2000
1678660783.431226,1
1678660783.4463592,1
1678660783.446383,1
1678660783.4464269,2000
1678660783.4464798,1
1678660783.4465501,1
1678660783.447544,2
1678660783.447649,2
1678660783.4737222,2
1678660783.473751,1
1678660783.4740841,2
1678660783.474106,2
1678660783.474139,3
1678660783.4741619,4
1678660783.483354,3
1678660783.4853241,4
1678660783.486611,4
1678660783.487669,4
1678660783.487883,5
1678660783.4886742,5
1678660783.488749,4
1678660783.488765,3
1678660783.488872,2
1678660783.4888918,3
1678660783.499596,2
1678660783.499618,2
1678660783.4996321,3
1678660783.499645,4
1678660783.4996579,3
1678660783.499671,3
1678660783.4996889,4
1678660783.512289,5
1678660783.5140228,5
1678660783.5157042,5
1678660783.5166101,4
1678660783.534205,5
1678660783.534237,5
1678660783.534251,5
1678660783.534267,5
1678660783.5342798,6
1678660783.5342941,7
1678660783.534312,8
1678660783.534326,7
