time,accel_z
1678660879.591209,1994
1678660879.592649,1994
1678660879.592672,1994
1678660879.592693,1994
1678660879.592709,1995
1678660879.592723,1995
1678660879.59276,1996
1678660879.5927832,1995
1678660879.592798,1995
1678660879.592921,1995
1678660879.594207,1995
1678660879.5942242,1995
1678660879.594253,1994
1678660879.594271,1994
1678660879.594294,1994
1678660879.5943081,1995
1678660879.594341,1995
1678660879.595077,1995
1678660879.595094,1995
1678660879.595107,1996
1678660879.595123,1997
1678660879.595671,1998
1678660879.59571,1996
1678660879.595728,1997
1678660879.595745,1997
1678660879.595853,1996
1678660879.595876,1996
1678660879.596409,1996
1678660879.5965009,1995
1678660879.596608,1996
1678660879.596907,1995
1678660879.597306,1995
1678660879.597323,1994
1678660879.5973382,1994
1678660879.597355,1994
1678660879.597374,1996
1678660879.598443,1999
1678660879.59846,3
1678660879.5984871,6
1678660879.5985038,11
1678660879.5985181,14
1678660879.5985348,17
1678660879.59863,20
1678660879.598647,22
1678660879.5986629,25
1678660879.59936,25
1678660879.599398,25
1678660879.5996768,25
1678660879.599696,24
1678660879.59971,23
1678660879.599759,20
1678660879.600409,18
1678660879.600426,15
1678660879.600885,11
1678660879.600971,8
1678660879.601002,3
1678660879.601027,1999
1678660879.601922,1996
1678660879.6022642,1991
1678660879.602759,1990
1678660879.610999,1988
1678660879.611037,1986
1678660879.6110551,1985
1678660879.611072,1985
1678660879.611087,1984
1678660879.611104,1984
1678660879.611121,1984
1678660879.611177,1985
1678660879.612915,1987
1678660879.61294,1988
1678660879.6130712,1990
1678660879.613099,1993
1678660879.613167,1998
1678660879.613201,3
1678660879.613227,9
1678660879.613846,14
1678660879.625008,17
1678660879.625036,19
1678660879.625058,19
1678660879.625087,17
1678660879.62517,15
1678660879.636811,10
1678660879.6369972,4
1678660879.637196,2000
1678660879.637365,1995
1678660879.649697,1991
1678660879.6497312,1986
1678660879.649893,1983
1678660879.649961,1980
1678660879.6499908,1978
1678660879.651971,1979
1678660879.652142,1979
1678660879.6746812,1979
1678660879.6788101,1981
1678660879.680235,1983
1678660879.680504,1986
1678660879.681194,1988
1678660879.681939,1990
1678660879.6820679,1992
1678660879.683508,1994
1678660879.6947572,1995
1678660879.694792,1998
1678660879.6948102,1998
1678660879.6949608,1998
1678660879.695037,2000
1678660879.695064,3
1678660879.69508,4
1678660879.6951349,4
1678660879.695155,2
1678660879.695175,2
1678660879.70867,2000
1678660879.708908,2000
1678660879.7090502,2000
1678660879.709664,2
1678660879.725806,3
1678660879.725836,5
1678660879.725945,6
1678660879.725965,4
1678660879.725985,3
1678660879.7260249,4
1678660879.7260458,7
1678660879.7269802,10
1678660879.727317,10
1678660879.7356129,11
1678660879.735679,12
1678660879.735699,12
1678660879.735801,11
1678660879.7440588,11
1678660879.744129,11
1678660879.744152,11
1678660879.751629,11
1678660879.751909,12
1678660879.752901,12
1678660879.7615821,14
1678660879.764981,17
1678660879.7659671,20
1678660879.776479,25
1678660879.777567,33
1678660879.7776499,39
1678660879.778369,43
1678660879.7784462,48
1678660879.7795498,53
1678660879.790504,58
1678660879.790703,61
1678660879.7916641,65
1678660879.791808,68
1678660879.791936,72
1678660879.794366,78
1678660879.806507,81
1678660879.806606,83
1678660879.8066208,80
1678660879.806634,78
1678660879.8066518,75
1678660879.8082151,70
1678660879.81394,64
1678660879.814013,54
1678660879.816129,45
1678660879.8164449,32
1678660879.8173912,22
1678660879.8273,15
1678660879.8294148,3
1678660879.8297868,1991
1678660879.830654,1978
1678660879.839989,1966
1678660879.840091,1947
1678660879.8401668,1939
1678660879.840246,1934
1678660879.841718,1929
1678660879.849637,1925
1678660879.849899,1924
1678660879.85126,1925
1678660879.8516932,1926
1678660879.8619258,1927
1678660879.86201,1928
1678660879.86203,1930
1678660879.862092,1933
1678660879.8760169,1936
1678660879.8763351,1946
1678660879.876375,1952
1678660879.876539,1958
1678660879.8765771,1963
1678660879.877868,1968
1678660879.891447,1973
1678660879.893514,1977
1678660879.89357,1981
1678660879.893708,1986
1678660879.895318,1990
1678660879.910222,1994
1678660879.910621,1999
1678660879.910639,1
1678660879.910659,5
1678660879.911097,7
1678660879.911114,11
1678660879.911139,13
