time,accel_z
1678731617.39314,3
1678731617.3934321,22
1678731617.393597,5
1678731617.393882,13
1678731617.39442,6
1678731617.394475,1998
1678731617.3958669,18
1678731617.3963032,7
1678731617.396331,5
1678731617.3968031,3
1678731617.396926,1998
1678731617.3971891,1
1678731617.397557,2
1678731617.397634,2
1678731617.397852,1994
1678731617.397953,1996
1678731617.398304,11
1678731617.3986828,1993
1678731617.3990872,3
1678731617.399136,4
1678731617.399522,3
1678731617.399681,15
1678731617.400993,6
1678731617.4010391,12
1678731617.4010901,1998
1678731617.401116,4
1678731617.401221,11
1678731617.401601,3
1678731617.401686,14
1678731617.4020019,3
1678731617.4020941,5
1678731617.4021409,1
1678731617.402681,15
1678731617.4031,11
1678731617.403157,1
1678731617.4035242,8
1678731617.403893,1995
1678731617.404187,3
1678731617.4044852,1996
1678731617.404845,10
1678731617.405025,15
1678731617.405539,11
1678731617.40887,12
1678731617.4089248,14
1678731617.408963,12
1678731617.409062,8
1678731617.409284,1
1678731617.409479,6
1678731617.409853,1993
1678731617.4098718,1998
1678731617.410252,1995
1678731617.41048,1988
1678731617.4105039,1990
1678731617.4106529,1992
1678731617.410671,2000
1678731617.4111328,1993
1678731617.411204,8
1678731617.411223,17
1678731617.4120462,9
1678731617.412066,20
1678731617.412118,18
1678731617.412797,3
1678731617.412813,17
1678731617.412825,4
1678731617.412836,7
1678731617.41286,8
1678731617.4133818,1998
1678731617.413497,1999
1678731617.4139168,1992
1678731617.4140642,1986
1678731617.4140759,1991
1678731617.414092,3
1678731617.4147441,3
1678731617.4243379,8
1678731617.424431,17
1678731617.425341,19
1678731617.425846,18
1678731617.425903,17
1678731617.425942,4
1678731617.426044,9
1678731617.426081,10
1678731617.426104,1997
1678731617.4349911,13
1678731617.435219,17
1678731617.435602,3
1678731617.436173,4
1678731617.4434838,1990
1678731617.4435189,1988
1678731617.4437509,1987
1678731617.459465,5
1678731617.45955,4
1678731617.460302,12
1678731617.4703171,15
1678731617.471723,12
1678731617.4717891,11
1678731617.471802,15
1678731617.471818,6
1678731617.472746,7
1678731617.472775,7
1678731617.478637,2000
1678731617.478702,10
1678731617.478719,9
1678731617.478794,2
1678731617.486697,12
1678731617.4867918,1
1678731617.486825,1993
1678731617.49505,1992
1678731617.4951098,4
1678731617.495162,1993
1678731617.5087569,2000
1678731617.508832,16
1678731617.5089679,9
1678731617.535624,10
1678731617.536148,22
1678731617.53697,5
1678731617.5371861,7
1678731617.537955,12
1678731617.538145,2
1678731617.539098,13
1678731617.559253,13
1678731617.559284,4
1678731617.559414,11
1678731617.5595148,1994
1678731617.560948,8
1678731617.561174,1996
1678731617.561741,1991
1678731617.56181,9
1678731617.5631602,1999
1678731617.5632908,3
1678731617.563384,12
1678731617.56422,14
1678731617.5651531,13
1678731617.573029,12
1678731617.573049,1999
1678731617.573156,7
1678731617.573194,1
1678731617.573206,1995
1678731617.573217,1999
1678731617.573233,3
1678731617.574176,14
1678731617.5861702,1994
1678731617.5862122,6
1678731617.5863428,14
1678731617.586546,3
1678731617.58922,7
1678731617.593596,2
1678731617.5936158,1990
1678731617.593635,1993
1678731617.594275,2
1678731617.6009479,1997
1678731617.601014,2000
1678731617.6010802,1991
1678731617.609746,1998
1678731617.609797,1996
1678731617.610168,1996
1678731617.616875,1997
1678731617.616961,1
1678731617.617034,1996
1678731617.6244218,2
1678731617.624489,4
1678731617.624584,1999
1678731617.631978,1999
1678731617.632067,2000
1678731617.63228,1996
1678731617.641114,1992
1678731617.6422882,1995
1678731617.6430779,1990
1678731617.6500869,1995
1678731617.650133,2000
1678731617.650181,1989
1678731617.6549141,1992
1678731617.665161,1991
1678731617.6652281,1986
1678731617.665247,1997
1678731617.665448,1991
1678731617.6757472,1991
1678731617.675859,1999
1678731617.675873,1991
1678731617.67589,1995
1678731617.676499,1996
1678731617.6831858,1990
1678731617.6837409,1983
1678731617.6842492,1991
1678731617.6842701,1986
1678731617.6927512,1989
1678731617.692773,1989
1678731617.692791,1977
1678731617.693711,1990
1678731617.700207,1979
1678731617.700853,1990
1678731617.701347,1998
1678731617.712044,1997
1678731617.71211,4
1678731617.712474,4
1678731617.721629,1999
1678731617.721867,2000
1678731617.721937,10
1678731617.721961,4
1678731617.729146,9
1678731617.729161,8
1678731617.729179,1991
1678731617.736665,1986
1678731617.737888,1977
