time,accel_z
1678745968.724942,4
1678745968.724971,4
1678745968.724992,4
1678745968.725013,3
1678745968.725097,4
1678745968.725139,3
1678745968.726971,4
1678745968.726988,3
1678745968.7270012,1912
1678745968.7277062,1905
1678745968.727796,1897
1678745968.7281861,1890
1678745968.7282078,1884
1678745968.728244,1874
1678745968.728319,1870
1678745968.728341,1868
1678745968.729214,1869
1678745968.729292,1869
1678745968.7293088,1872
1678745968.7297568,1876
1678745968.730067,1881
1678745968.730189,1889
1678745968.730203,1905
1678745968.730216,1917
1678745968.730232,1925
1678745968.730866,1935
1678745968.7309482,1947
1678745968.7309608,1958
1678745968.730978,1960
1678745968.731004,1958
1678745968.731582,1959
1678745968.731651,1965
1678745968.731671,1969
1678745968.731988,1975
1678745968.7320871,1972
1678745968.732537,1978
1678745968.73256,1961
1678745968.732574,1957
1678745968.732594,1949
1678745968.733214,1944
1678745968.733234,1926
1678745968.73332,1914
1678745968.733741,1913
1678745969.253206,1919
1678745969.253553,1949
1678745969.253579,1958
1678745969.253598,1967
1678745969.254626,1976
1678745969.254716,1988
1678745969.254794,1978
1678745969.255281,1980
1678745969.255411,1967
1678745969.2554429,1965
1678745969.2557702,1979
1678745969.2557929,1996
1678745969.256711,1988
1678745969.25674,1991
1678745969.256753,7
1678745969.256765,6
1678745969.256777,13
1678745969.256812,31
1678745969.257642,36
1678745969.257665,28
1678745969.257689,30
1678745969.2582881,39
1678745969.2583098,43
1678745969.258357,55
1678745969.258375,60
1678745969.259498,70
1678745969.260406,84
1678745969.260525,94
1678745969.2609122,95
1678745969.261031,93
1678745969.261049,84
1678745969.261062,87
1678745969.261089,69
1678745969.261677,47
1678745969.261746,19
1678745969.261788,1997
1678745969.2618299,37
1678745969.262597,42
1678745969.2626529,44
1678745969.262665,43
1678745969.262677,41
1678745969.2626932,41
1678745969.2633688,41
1678745969.263419,33
1678745969.2634351,20
1678745969.264214,9
1678745969.264229,1998
1678745969.264363,1982
1678745969.264378,1967
1678745969.264394,1956
1678745969.265053,1950
1678745969.2650728,1946
1678745969.2655418,1944
1678745969.265593,1943
1678745969.266815,1939
1678745969.266835,1936
1678745969.2668521,1933
1678745969.266916,1935
1678745969.2669299,1940
1678745969.266942,1943
1678745969.266953,1955
1678745969.2669718,1971
1678745969.267641,1970
1678745969.267746,1967
1678745969.26781,1963
1678745969.2678258,1963
1678745969.269123,1951
1678745969.2691798,1951
1678745969.269193,1934
1678745969.2692091,1911
1678745969.269755,1907
1678745969.269825,1905
1678745969.333455,1907
1678745969.33348,1933
1678745969.333493,1951
1678745969.3335109,1966
1678745969.3336189,1991
1678745969.3336709,7
1678745969.3429482,11
1678745969.3429718,14
1678745969.3429928,27
1678745969.34305,33
1678745969.353718,23
1678745969.353958,32
1678745969.353993,35
1678745969.354204,41
1678745969.36172,48
1678745969.361871,35
1678745969.361901,35
1678745969.362025,21
1678745969.381365,12
1678745969.3814359,8
1678745969.381456,9
1678745969.3815339,6
1678745969.381642,10
1678745969.3817651,4
1678745969.381782,13
1678745969.3834062,26
1678745969.39393,34
1678745969.3939872,32
1678745969.394012,36
1678745969.39438,38
1678745969.394408,25
1678745969.4051762,29
1678745969.405314,28
1678745969.405407,19
1678745969.407441,15
1678745969.773365,12
1678745969.773397,17
1678745969.773431,12
1678745969.77346,16
1678745969.773525,14
1678745969.77354,12
1678745969.773553,10
1678745969.773668,1999
1678745969.773694,1991
1678745969.7737238,1982
1678745969.773737,1990
1678745969.77375,2
1678745969.773768,10
1678745969.7737951,12
1678745969.775118,17
1678745969.7751958,18
1678745969.775537,19
1678745969.775923,13
1678745969.775938,9
1678745969.775955,2
1678745969.776056,8
1678745969.776536,13
1678745969.776591,8
1678745969.7769752,1998
1678745969.777196,1994
1678745969.7774389,1991
1678745969.777524,3
1678745969.777961,1997
1678745969.77808,1995
1678745969.7781062,1996
1678745969.7781608,1991
1678745969.7786298,1
1678745969.778698,2
1678745969.778764,15
1678745969.779448,17
1678745969.779485,17
1678745969.779506,21
1678745969.779982,28
1678745969.7799969,22
1678745969.780014,20
1678745969.780046,27
1678745969.780642,24
1678745969.780695,16
1678745969.78077,1999
1678745969.7807841,1992
1678745969.780801,1980
1678745969.781494,1974
1678745969.8458061,1977
1678745969.84583,1984
1678745969.8458428,1987
1678745969.845859,1992
1678745969.845928,1
1678745969.845991,11
1678745969.846003,19
1678745969.846018,24
1678745969.846119,26
1678745969.846142,29
1678745969.846155,36
1678745969.846174,31
1678745969.847401,24
1678745969.8474839,23
1678745969.848025,21
1678745969.848042,20
1678745969.848054,13
1678745969.848066,11
1678745969.8480818,3
1678745969.8489118,1998
1678745969.848939,1994
1678745969.849251,1993
1678745969.849345,1994
1678745969.849738,1995
1678745969.849762,1995
1678745969.8498938,1997
1678745969.850373,2000
1678745969.850604,4
1678745969.850666,6
1678745969.851114,6
1678745969.851212,8
1678745969.851625,4
1678745969.862196,5
1678745969.8622148,25
1678745969.862228,31
1678745969.8622441,27
1678745969.862436,26
1678745969.863094,27
1678745969.8726091,30
1678745969.8726761,34
1678745969.8727229,29
1678745969.872782,28
1678745969.873579,25
1678745970.300498,22
1678745970.300607,19
1678745970.300631,13
1678745970.3006861,11
1678745970.300719,4
1678745970.300786,1997
1678745970.300801,1987
1678745970.3008142,1979
1678745970.300844,1969
1678745970.30086,1962
1678745970.300902,1958
1678745970.300919,1963
1678745970.300973,1960
1678745970.3009868,1962
1678745970.300999,1958
1678745970.301059,1966
1678745970.3010728,1976
1678745970.301085,1984
1678745970.301097,1991
1678745970.301282,1990
1678745970.303041,1995
1678745970.3030741,5
1678745970.3031008,14
1678745970.3032162,25
1678745970.303234,30
1678745970.3035688,34
1678745970.303583,36
1678745970.303595,40
1678745970.30361,46
1678745970.3036742,47
1678745970.3047569,39
1678745970.304855,29
1678745970.305262,26
1678745970.3053901,22
1678745970.3054059,7
1678745970.305419,2000
1678745970.3054988,1986
1678745970.305999,1966
1678745970.306375,1953
1678745970.306446,1939
1678745970.306465,1929
1678745970.306526,1924
1678745970.306869,1914
1678745970.307102,1911
1678745970.307199,1910
1678745970.392213,1908
1678745970.3922381,1914
1678745970.392256,1915
1678745970.392343,1917
1678745970.3926241,1923
1678745970.3926542,1927
1678745970.392792,1937
1678745970.392808,1946
1678745970.3928268,1951
1678745970.393976,1954
1678745970.394434,1955
1678745970.394497,1957
1678745970.3952808,1959
1678745970.395463,1962
1678745970.3960419,1969
1678745970.396072,1979
1678745970.396748,1976
1678745970.396797,1968
1678745970.397235,1965
1678745970.397256,1971
1678745970.397554,1976
1678745970.397632,1980
1678745970.3980281,1991
1678745970.39837,1994
1678745970.398613,9
1678745970.3994281,17
1678745970.399443,21
1678745970.399455,33
1678745970.399466,29
1678745970.399482,36
1678745970.4001899,37
1678745970.400239,44
1678745970.4008791,47
1678745970.421043,44
1678745970.4211452,35
1678745970.421163,35
1678745970.42135,37
1678745970.4213629,39
1678745970.421379,40
1678745970.4223092,40
1678745970.42244,40
1678745970.4225411,43
1678745970.423454,42
1678745970.4235258,41
1678745970.423538,36
1678745970.4235551,32
1678745970.424104,29
1678745970.430548,24
1678745970.4314098,19
1678745970.4315038,10
1678745970.4317791,1999
1678745970.432207,1990
1678745970.440215,1986
1678745970.440238,1988
1678745970.440276,1980
1678745970.449714,1975
1678745970.44974,1969
1678745970.4497721,1973
1678745970.452893,1974
1678745970.4584079,1976
1678745970.4585118,1975
1678745970.458656,1980
1678745970.825804,1989
1678745970.827064,1987
1678745970.8271072,1995
1678745970.827749,1999
1678745970.827828,8
1678745970.8283572,13
1678745970.828379,17
1678745970.828392,16
1678745970.828405,18
1678745970.828418,19
1678745970.8284411,20
1678745970.8293362,17
