time,accel_z
1678662670.440695,4
1678662670.4418209,4
1678662670.4426281,4
1678662670.442655,4
1678662670.442752,4
1678662670.444067,4
1678662670.444175,3
1678662670.444293,4
1678662670.4455528,4
1678662670.4456599,3
1678662670.4457731,4
1678662670.446924,4
1678662670.446999,3
1678662670.447111,4
1678662670.448318,4
1678662670.448386,4
1678662670.448498,4
1678662670.449182,3
1678662670.450165,4
1678662670.450235,4
1678662670.4502609,4
1678662670.45028,4
1678662670.4503338,4
1678662670.452377,4
1678662670.4525251,3
1678662670.453108,3
1678662670.453534,4
1678662670.572887,5
1678662670.57292,4
1678662670.573005,4
1678662670.57303,3
1678662670.5730948,4
1678662670.573121,3
1678662670.573139,3
1678662670.573162,3
1678662670.5732532,3
1678662670.5733938,3
1678662670.575734,3
1678662670.5758731,3
1678662670.576724,3
1678662670.576803,4
1678662670.576824,3
1678662670.576886,3
1678662670.5781372,4
1678662670.57821,4
1678662670.580597,4
1678662670.5806432,4
1678662670.580658,4
1678662670.580671,5
1678662670.580689,4
1678662670.580758,4
1678662670.581921,3
1678662670.581961,4
1678662670.582599,4
1678662670.582623,5
1678662670.5831208,4
1678662670.583196,4
1678662670.583211,4
1678662670.583225,3
1678662670.583252,4
1678662670.584288,4
1678662670.584341,4
1678662670.584822,3
1678662670.5849159,4
1678662670.585119,4
1678662670.5856152,4
1678662670.586248,4
1678662670.586358,4
1678662670.586883,4
1678662670.586902,4
1678662670.587018,4
1678662670.587082,4
1678662670.587703,4
1678662670.588178,4
1678662670.588269,3
1678662670.58831,3
1678662670.588384,4
1678662670.588493,4
1678662670.589056,4
1678662670.591916,3
1678662670.591956,3
1678662670.592053,4
1678662670.592075,4
1678662670.592157,4
1678662670.592182,3
1678662670.593239,4
1678662670.593329,3
1678662670.593811,4
1678662670.593838,3
1678662670.594342,4
1678662670.594365,4
1678662670.594815,4
1678662670.5952792,4
1678662670.59533,3
1678662670.5953522,4
1678662670.5954309,3
1678662670.595954,5
1678662670.596045,4
1678662670.596478,4
1678662670.596802,4
1678662670.5968168,4
1678662670.59683,4
1678662670.596874,4
1678662670.5968971,3
1678662670.597439,3
1678662670.5974588,3
1678662670.604251,3
1678662670.604316,4
1678662670.604335,3
1678662670.604428,4
1678662670.616523,5
1678662670.61659,4
1678662670.616627,3
1678662670.616645,4
1678662670.6167412,4
1678662670.616759,4
1678662670.616778,3
1678662670.616844,3
1678662670.617959,4
1678662670.618062,4
1678662670.618131,3
1678662670.618701,3
1678662670.618809,4
1678662670.631521,4
1678662670.631572,4
1678662670.631587,4
1678662670.631628,4
1678662670.633294,4
1678662670.633674,4
1678662670.634042,4
1678662670.641082,3
1678662670.6411781,4
1678662670.641192,4
1678662670.64121,4
1678662670.641859,4
1678662670.670113,4
1678662670.6704352,4
1678662670.670527,3
1678662670.707722,4
1678662670.709096,4
1678662670.709607,3
1678662670.709719,4
1678662670.709746,4
1678662670.70977,4
1678662670.7098281,3
1678662670.7104409,4
1678662670.71046,4
1678662670.710479,3
1678662670.710565,4
1678662670.711221,4
1678662670.7112808,4
1678662670.711779,4
1678662670.712162,4
1678662670.712272,4
1678662670.71233,4
1678662670.713015,4
1678662670.713033,4
1678662670.713046,4
1678662670.71309,5
1678662670.71364,4
1678662670.7286289,4
1678662670.7299142,3
1678662670.730887,4
1678662670.731013,3
1678662670.731114,3
1678662670.7322218,4
1678662670.732367,4
1678662670.732485,4
1678662670.733705,4
1678662670.733883,4
1678662670.777456,3
1678662670.777496,4
1678662670.777524,4
1678662670.777549,4
1678662670.7777548,4
1678662670.7777762,4
1678662670.777791,4
1678662670.77794,4
1678662670.7779682,4
1678662670.777986,3
1678662670.778002,3
1678662670.778017,3
1678662670.778034,4
1678662670.77805,4
1678662670.778189,3
1678662670.7782102,3
1678662670.779455,4
1678662670.7795358,3
1678662670.779605,4
1678662670.780224,4
1678662670.790841,4
1678662670.790907,4
1678662670.7909272,4
1678662670.79099,3
1678662670.791008,4
1678662670.7911239,4
1678662670.801965,4
1678662670.802043,4
1678662670.802461,4
1678662670.802482,4
1678662670.805537,4
1678662670.8153741,3
1678662670.815451,4
1678662670.815536,3
1678662670.815754,4
1678662670.816,4
1678662670.8172119,4
1678662670.824982,3
1678662670.826196,3
1678662670.826764,4
1678662670.826869,4
1678662670.862438,4
1678662670.8636632,4
1678662670.8638332,4
1678662670.863936,4
1678662670.865155,4
1678662670.865386,4
1678662670.88341,4
1678662670.883438,3
1678662670.8834538,4
1678662670.8834739,4
1678662670.8835561,4
1678662670.883631,4
1678662670.883803,4
1678662670.885653,4
1678662670.885757,3
1678662670.886614,3
1678662670.886658,4
1678662670.886678,4
1678662670.886753,4
1678662670.889745,3
1678662670.9036841,4
1678662670.9037051,3
1678662670.903779,4
1678662670.903799,4
1678662670.903875,4
1678662670.904038,4
1678662670.9056242,4
1678662670.905857,3
1678662670.90592,4
1678662670.907326,3
1678662670.907649,4
1678662670.9083579,4
1678662670.920768,4
1678662670.921977,4
1678662670.9229388,3
1678662670.923829,4
1678662670.9240031,4
1678662670.924719,4
1678662670.925168,3
1678662670.936613,4
1678662670.936679,3
1678662670.9366982,4
1678662670.936859,4
1678662670.93756,4
1678662671.097523,4
1678662671.097548,5
1678662671.097567,4
1678662671.0976331,4
1678662671.097652,4
1678662671.097709,4
1678662671.09793,4
1678662671.0979562,4
1678662671.0979981,4
1678662671.098026,4
1678662671.098043,4
1678662671.098111,3
1678662671.0981271,4
1678662671.098141,3
1678662671.098291,4
1678662671.098308,3
1678662671.098333,3
1678662671.098356,5
1678662671.099553,3
1678662671.099644,3
1678662671.099714,4
1678662671.100338,4
1678662671.100438,3
1678662671.1004531,4
1678662671.100472,4
1678662671.1015072,4
1678662671.103329,4
1678662671.103508,4
1678662671.1035311,4
1678662671.1035688,4
1678662671.103586,4
1678662671.103603,4
1678662671.104304,4
1678662671.104395,3
1678662671.104414,4
1678662671.105072,4
1678662671.105149,3
1678662671.105163,3
1678662671.105181,4
1678662671.123466,4
1678662671.1251578,4
1678662671.125259,4
1678662671.125348,3
1678662671.125419,3
1678662671.125491,4
1678662671.126803,4
1678662671.1268868,3
1678662671.1269782,3
1678662671.1281438,4
1678662671.1282198,4
1678662671.1283462,4
1678662671.1295948,4
1678662671.12966,3
1678662671.12968,3
1678662671.1297548,4
1678662671.130952,4
1678662671.131068,4
1678662671.131138,4
1678662671.131158,4
1678662671.1329558,3
1678662671.1346402,4
1678662671.1347442,3
1678662671.1348522,4
1678662671.135666,4
1678662671.135743,3
1678662671.135764,3
1678662671.135829,4
1678662671.135848,3
1678662671.136899,3
1678662671.136925,4
1678662671.136959,4
1678662671.1369731,4
1678662671.136992,4
1678662671.138054,4
1678662671.138162,4
1678662671.1388018,4
1678662671.139429,4
1678662671.170281,3
1678662671.171603,3
1678662671.172656,4
1678662671.172757,3
1678662671.172781,4
1678662671.1728268,4
1678662671.1728482,4
1678662671.1728692,4
1678662671.174334,3
1678662671.175283,4
1678662671.1753159,3
1678662671.176852,3
1678662671.177734,4
1678662671.1782029,4
1678662671.197815,4
1678662671.201268,4
1678662671.201548,4
1678662671.201576,4
1678662671.202774,4
1678662671.202898,4
1678662671.2029939,4
1678662671.203824,4
1678662671.204521,4
1678662671.2045388,4
1678662671.204557,3
1678662671.205722,4
1678662671.2058508,3
1678662671.2059221,3
1678662671.2068639,4
1678662671.2080681,3
1678662671.224701,4
1678662671.224782,4
1678662671.224833,5
1678662671.225131,4
1678662671.225152,4
1678662671.226489,3
1678662671.226629,5
1678662671.227523,3
1678662671.228066,4
1678662671.228208,4
1678662671.228228,4
1678662671.228391,3
1678662671.232384,4
1678662671.234047,4
1678662671.244693,4
1678662671.244856,4
1678662671.2450402,4
1678662671.245065,4
1678662671.245173,4
1678662671.245195,3
1678662671.246996,4
1678662671.247673,4
1678662671.2477472,3
1678662671.282264,3
1678662671.28229,4
1678662671.282305,3
1678662671.282325,3
1678662671.283616,3
1678662671.291975,4
1678662671.292041,3
1678662671.29206,4
1678662671.292125,4
1678662671.292139,3
1678662671.292177,4
1678662671.293001,4
1678662671.294212,4
1678662671.295419,4
1678662671.29553,3
1678662671.29583,3
1678662671.296319,4
1678662671.296385,4
1678662671.296443,4
1678662671.296915,3
1678662671.3112278,4
1678662671.311251,4
1678662671.311265,3
1678662671.3112829,4
1678662671.311836,4
1678662671.320714,4
1678662671.320791,4
1678662671.320858,4
1678662671.320986,4
1678662671.321001,4
1678662671.321064,4
1678662671.3293471,5
1678662671.329447,4
1678662671.32947,4
1678662671.329526,4
1678662671.338913,3
1678662671.3389351,4
1678662671.339099,4
1678662671.356138,4
1678662671.356222,4
1678662671.3562438,4
1678662671.35627,4
1678662671.3566332,4
1678662671.390303,4
1678662671.390326,3
1678662671.39034,4
1678662671.39036,4
1678662671.3909,4
1678662671.391572,4
1678662671.490439,4
1678662671.4905112,4
1678662671.490529,3
1678662671.4905422,4
1678662671.49056,3
1678662671.490675,4
1678662671.49073,4
1678662671.490985,4
1678662671.491033,4
1678662671.4910522,4
1678662671.49107,3
1678662671.491086,3
1678662671.491162,4
1678662671.493043,3
1678662671.5187142,3
1678662671.5189729,4
1678662671.519867,3
1678662671.5199502,3
1678662671.520782,4
1678662671.5208561,4
1678662671.520973,4
1678662671.521902,3
