time,accel_z
1678660848.13153,45
1678660848.131613,43
1678660848.131637,30
1678660848.131788,4
1678660848.131841,1971
1678660848.13187,1960
1678660848.131885,1978
1678660848.1318998,1990
1678660848.13199,1995
1678660848.132442,4
1678660848.135832,1999
1678660848.1371121,1991
1678660848.137263,1991
1678660848.137516,1980
1678660848.138844,1966
1678660848.138987,1956
1678660848.139067,1953
1678660848.1391208,1944
1678660848.139149,1942
1678660848.14065,1940
1678660848.140757,1935
1678660848.141668,1934
1678660848.141922,1936
1678660848.14289,1928
1678660848.143046,1918
1678660848.143936,1910
1678660848.143971,1915
1678660848.144502,1928
1678660848.1451058,1931
1678660848.145165,1904
1678660848.14518,1890
1678660848.145202,1898
1678660848.147297,1911
1678660848.147419,1926
1678660848.1482189,1945
1678660848.164274,1970
1678660848.164395,1958
1678660848.1644568,1980
1678660848.16449,1990
1678660848.164623,16
1678660848.164639,27
1678660848.164659,21
1678660848.164781,19
1678660848.164806,14
1678660848.1664891,5
1678660848.166841,2000
1678660848.179497,2000
1678660848.1796548,7
1678660848.179897,16
1678660848.179947,22
1678660848.181199,28
1678660848.181264,32
1678660848.181418,33
1678660848.1828082,34
1678660848.192052,34
1678660848.19221,31
1678660848.1922328,12
1678660848.192384,1979
1678660848.1924071,1996
1678660848.194369,18
1678660848.201657,42
1678660848.2017448,47
1678660848.201854,49
1678660848.202131,51
1678660848.203978,43
1678660848.2112288,38
1678660848.2113411,40
1678660848.21151,36
1678660848.224016,43
1678660848.224036,44
1678660848.224174,49
1678660848.224195,56
1678660848.224385,57
1678660848.232528,62
1678660848.232644,68
1678660848.232665,69
1678660848.232739,74
1678660848.239979,77
1678660848.240056,82
1678660848.2410371,86
1678660848.2517812,85
1678660848.251911,88
1678660848.252,88
1678660848.254673,90
1678660848.280405,91
1678660848.280556,91
1678660848.280575,95
1678660848.2805939,96
1678660848.2806861,100
1678660848.289224,108
1678660848.2892559,122
1678660848.289408,134
1678660848.2894871,142
1678660848.289623,143
1678660848.2911072,143
1678660848.2912068,147
1678660848.292234,146
1678660848.292968,144
1678660848.2929978,140
1678660848.2941692,134
1678660848.3031209,123
1678660848.303145,97
1678660848.303259,93
1678660848.303591,86
1678660848.3047318,74
1678660848.312692,70
1678660848.31286,48
1678660848.3129349,31
1678660848.3143868,27
1678660848.3242838,13
1678660848.3243241,22
1678660848.324457,29
1678660848.324481,23
1678660848.3343208,23
1678660848.334396,1998
1678660848.3344991,7
1678660848.335962,9
1678660848.344268,17
1678660848.344425,21
1678660848.3444521,1999
1678660848.344586,1976
1678660848.346058,1956
1678660848.35601,2000
1678660848.35604,34
1678660848.356072,54
1678660848.356257,47
1678660848.370956,39
1678660848.3720498,26
1678660848.372843,10
1678660848.372925,8
1678660848.373,9
1678660848.374838,9
1678660848.386946,38
1678660848.38697,67
1678660848.387082,69
1678660848.387111,99
1678660848.387294,120
1678660848.389955,124
1678660848.396466,125
1678660848.396647,124
1678660848.3968902,118
1678660848.396914,125
1678660848.398104,134
1678660848.406053,140
1678660848.4061482,136
1678660848.4063518,108
1678660848.408109,121
1678660848.416033,131
1678660848.416229,132
1678660848.4162529,129
1678660848.416385,145
1678660848.437226,150
1678660848.43727,151
1678660848.4373,157
1678660848.4373188,154
1678660848.449483,156
1678660848.44952,155
1678660848.4495392,154
1678660848.449561,166
1678660848.449632,172
1678660848.4496472,175
1678660848.4496598,179
1678660848.4496799,177
1678660848.449734,173
1678660848.475233,172
1678660848.475262,164
1678660848.475286,159
1678660848.4753768,152
1678660848.475544,146
1678660848.475635,152
1678660848.47566,154
1678660848.475751,146
1678660848.4810162,146
1678660848.4819012,148
1678660848.49657,148
1678660848.49665,142
1678660848.496674,135
1678660848.4971678,126
1678660848.4971929,120
1678660848.50089,119
1678660848.501272,118
1678660848.501476,116
1678660848.502669,119
1678660848.588623,121
1678660848.5888069,126
1678660848.58883,125
1678660848.588927,122
1678660848.5891929,118
1678660848.5892212,112
1678660848.589398,100
1678660848.58942,93
1678660848.5898318,93
1678660848.59309,98
1678660848.593162,105
1678660848.593179,113
1678660848.5932002,122
1678660848.59322,137
1678660848.5958242,144
1678660848.595867,152
1678660848.595881,180
1678660848.5958998,189
1678660848.595972,193
1678660848.597096,205
1678660848.5971122,196
1678660848.597125,168
1678660848.597143,157
1678660848.598114,141
1678660848.598282,120
1678660848.5988638,114
1678660848.598974,106
1678660848.599503,96
1678660848.599637,95
1678660848.600378,87
1678660848.600499,83
1678660848.600512,84
1678660848.6005309,80
1678660848.601354,76
1678660848.601377,76
1678660848.601475,71
1678660848.6025841,67
1678660849.72739,65
1678660849.7311628,55
1678660849.731235,50
1678660849.7313678,43
1678660849.731526,35
1678660849.733431,35
1678660849.7335172,34
1678660849.733602,34
1678660849.7347698,37
1678660849.734826,39
1678660849.7348979,40
1678660849.7370691,33
1678660849.7370949,20
1678660849.737111,14
1678660849.737131,27
1678660849.737222,15
1678660849.737241,19
1678660849.737366,29
1678660849.7389839,16
1678660849.7392,6
1678660849.73943,5
1678660849.740127,1989
1678660849.7407029,1987
1678660849.740803,1989
1678660849.740818,1978
1678660849.740839,1976
1678660849.741913,1977
1678660849.7419589,1972
1678660849.7420318,1978
1678660849.742789,1989
1678660849.7429109,2000
1678660849.742931,12
1678660849.743468,29
1678660849.757638,26
1678660849.762187,1900
1678660849.76243,1892
1678660849.762521,1887
1678660849.763674,1884
1678660849.763716,1876
1678660849.763731,1874
1678660849.763747,1871
1678660849.763766,1868
1678660849.7638311,1867
1678660849.76385,1863
1678660849.765176,1862
1678660849.765722,1865
1678660849.7659168,1870
1678660849.766471,1869
1678660849.775446,1864
1678660849.775465,1854
1678660849.775487,1843
1678660849.7756171,1836
1678660849.7756429,1834
1678660849.7781959,1833
1678660849.7802072,1834
1678660849.781039,1840
1678660849.790703,1841
1678660849.790742,1844
1678660849.791282,1843
1678660849.791308,1843
1678660849.791322,1844
1678660849.7913458,1847
1678660849.793576,1851
1678660849.8013382,1853
1678660849.8014321,1851
1678660849.802475,1852
1678660849.81855,1854
1678660849.818654,1854
1678660849.818754,1855
1678660849.818936,1851
1678660849.820172,1855
1678660849.820288,1852
1678660849.8253188,1854
1678660849.826653,1857
1678660849.837662,1859
1678660849.837754,1865
1678660849.837836,1872
1678660849.8380759,1879
1678660849.8381062,1887
1678660849.840856,1893
1678660849.8410182,1896
1678660849.842158,1898
1678660849.854914,1898
1678660849.855005,1894
1678660849.855029,1884
1678660849.8551779,1875
1678660849.855359,1865
1678660849.8570082,1856
1678660849.867689,1849
1678660849.867769,1833
1678660849.867847,1823
1678660849.867955,1815
1678660849.86807,1815
1678660849.869339,1829
1678660849.881506,1841
1678660849.881526,1839
1678660849.88154,1854
1678660849.881562,1871
1678660849.882485,1879
1678660849.882905,1886
1678660849.9030678,1899
1678660849.903386,1906
1678660849.903413,1918
1678660849.903523,1932
1678660849.904351,1941
1678660849.904877,1951
1678660849.917825,1962
1678660849.917898,1975
1678660849.9179258,1986
1678660849.918026,1994
1678660849.918184,3
1678660849.918199,12
1678660849.9182348,19
1678660849.91831,23
1678660849.9194722,28
1678660849.929595,32
1678660849.929714,33
1678660849.929735,37
1678660849.929947,37
1678660849.947979,39
1678660849.948031,41
1678660849.948046,41
1678660849.948066,43
1678660849.948079,42
1678660849.948096,41
1678660849.9481668,42
1678660849.9673228,41
1678660849.968587,38
1678660849.9694111,36
1678660849.971532,33
1678660849.9715478,29
1678660849.9715729,29
1678660849.971667,26
1678660850.057281,27
1678660850.057982,27
1678660850.0646038,30
1678660850.065151,34
1678660850.0651798,38
1678660850.065349,40
1678660850.067178,42
1678660850.067969,49
1678660850.068037,56
1678660850.0680509,69
1678660850.0680692,79
1678660850.069174,82
1678660850.0692742,83
1678660850.06929,81
1678660850.0693061,74
1678660850.069321,74
1678660850.069349,72
1678660850.070378,73
1678660850.070529,68
1678660850.071192,66
1678660850.071224,61
1678660850.071682,61
1678660850.0721269,67
1678660850.072222,63
1678660850.072242,53
1678660850.072842,47
1678660850.072903,44
1678660850.072974,43
1678660850.073427,34
1678660850.073886,36
1678660850.074442,26
1678660850.074564,24
1678660850.074738,27
1678660850.074893,30
1678660850.0750651,32
1678660850.07509,35
1678660850.07511,36
1678660850.075132,33
