time,accel_z
1678660673.818673,17
1678660673.826188,20
1678660673.8262131,22
1678660673.827664,21
1678660673.8482602,20
1678660673.84828,16
1678660673.848366,15
1678660673.848471,13
1678660673.8579159,12
1678660673.857972,11
1678660673.858143,11
1678660673.858248,11
1678660673.858271,9
1678660673.860116,7
1678660673.8609312,3
1678660673.86098,1
1678660673.868944,1999
1678660673.869081,1998
1678660673.869162,1999
1678660673.86919,2000
1678660673.878888,2000
1678660673.878922,1
1678660673.8790772,1
1678660673.8790941,1
1678660673.879114,1
1678660673.886443,2
1678660673.8864698,1
1678660673.886486,2
1678660673.8865159,1
1678660673.982084,2000
1678660673.982114,1998
1678660673.982195,1996
1678660673.9822989,1994
1678660673.982582,1993
1678660673.9827461,1993
1678660673.982769,1994
1678660673.9828181,1995
1678660673.985999,1995
1678660673.986793,1996
1678660673.986868,1998
1678660673.9869409,1
1678660673.9877791,4
1678660673.9884632,6
1678660673.988526,7
1678660673.988543,8
1678660673.988563,8
1678660673.988684,8
1678660673.990124,9
1678660673.990224,10
1678660673.992745,10
1678660673.99378,10
1678660673.99381,10
1678660673.993827,10
1678660673.99386,11
1678660673.996325,12
1678660673.996354,13
1678660673.996375,15
1678660673.997445,16
1678660673.9975061,17
1678660673.9975271,16
1678660673.9980469,17
1678660673.9981,20
1678660673.998157,20
1678660673.9987142,21
1678660673.998813,21
1678660673.999168,22
1678660673.999264,22
1678660673.999604,22
1678660673.9996958,24
1678660674.000314,25
1678660674.000504,27
1678660674.000544,29
1678660674.005785,31
1678660674.014543,36
1678660674.014984,38
1678660674.016949,40
1678660674.01697,38
1678660674.017615,34
1678660674.018015,29
1678660674.0184588,23
1678660674.0190022,20
1678660674.0250392,17
1678660674.0251598,13
1678660674.025184,10
1678660674.025302,8
1678660674.034679,9
1678660674.034715,14
1678660674.03473,17
1678660674.0348349,22
1678660674.043267,27
1678660674.043343,33
1678660674.043416,36
1678660674.053047,34
1678660674.0530891,26
1678660674.0531158,22
1678660674.064616,19
1678660674.064648,16
1678660674.064712,14
1678660674.0647428,12
1678660674.076441,8
1678660674.076531,2
1678660674.0766091,1996
1678660674.076635,1992
1678660674.076763,1987
1678660674.087168,1983
1678660674.0872052,1978
1678660674.08723,1976
1678660674.087332,1975
1678660674.0874681,1973
1678660674.097682,1972
1678660674.097713,1969
1678660674.097894,1967
1678660674.097975,1966
1678660674.107344,1966
1678660674.10759,1965
1678660674.107643,1964
1678660674.10767,1963
1678660674.119045,1964
1678660674.1192052,1963
1678660674.1193118,1963
1678660674.119493,1966
1678660674.119524,1968
1678660674.1287959,1972
1678660674.1288252,1974
1678660674.1288478,1976
1678660674.1289222,1978
1678660674.1382341,1980
1678660674.138272,1984
1678660674.13844,1987
1678660674.1384718,1992
1678660674.146695,1993
1678660674.1467679,1993
1678660674.1468139,1993
1678660674.157016,1994
1678660674.1581702,1995
1678660674.158198,1994
1678660674.165927,1997
1678660674.166323,1996
1678660674.166431,1996
1678660674.1664588,1994
1678660674.166687,1990
1678660674.1770508,1986
1678660674.1770802,1986
1678660674.177346,1987
1678660674.190666,1990
1678660674.190721,1990
1678660674.190774,1989
1678660674.190889,1990
1678660674.191009,1988
1678660674.210536,1987
1678660674.210558,1985
1678660674.210579,1986
1678660674.2106051,1986
1678660674.2106922,1986
1678660674.220235,1985
1678660674.2204192,1987
1678660674.220512,1987
1678660674.220766,1984
1678660674.2210739,1982
1678660674.221208,1981
1678660674.221357,1982
1678660674.221645,1982
1678660674.232506,1981
1678660674.23261,1981
1678660674.232642,1981
1678660674.232695,1983
1678660674.241833,1986
1678660674.24209,1993
1678660674.242147,1996
1678660674.242195,1998
1678660674.242233,1998
1678660674.25011,2000
1678660674.250533,1
1678660674.250565,2000
1678660674.259424,1998
1678660674.259476,1998
1678660674.259547,1997
1678660674.2600598,1996
1678660674.278034,1996
1678660674.2782102,1995
1678660674.278335,1995
1678660674.278381,1994
1678660674.278444,1995
1678660674.278537,1996
1678660674.2803378,1998
1678660674.287851,1999
1678660674.28791,1999
1678660674.2880461,1997
1678660674.2884622,1994
1678660674.2984982,1990
1678660674.2985759,1988
1678660674.2985961,1987
1678660674.299984,1989
