time,accel_z
1678660744.546412,3
1678660744.546784,5
1678660744.54689,4
1678660744.547903,5
1678660744.548511,4
1678660744.5594711,3
1678660744.559496,2
1678660744.559646,3
1678660744.559723,3
1678660744.561642,4
1678660744.5692291,4
1678660744.569268,5
1678660744.5692859,4
1678660744.569624,3
1678660744.5776079,3
1678660744.577873,4
1678660744.578049,3
1678660744.5787299,4
1678660744.596034,5
1678660744.59735,4
1678660744.5984352,5
1678660744.608791,4
1678660744.608961,3
1678660744.609088,3
1678660744.610274,3
1678660744.610477,3
1678660744.61141,4
1678660744.6114671,4
1678660744.611594,4
1678660744.612352,4
1678660744.612444,4
1678660744.622499,4
1678660744.622524,4
1678660744.6225421,4
1678660744.622612,4
1678660744.639698,4
1678660744.6397882,5
1678660744.639808,4
1678660744.639911,3
1678660744.6415849,4
1678660744.653551,2
1678660744.653704,2
1678660744.653978,3
1678660744.654049,4
1678660744.655817,4
1678660744.655914,5
1678660744.6567218,4
1678660744.6652212,4
1678660744.665241,3
1678660744.6652591,3
1678660744.665313,4
1678660744.665439,3
1678660744.665528,4
1678660744.674902,5
1678660744.6750138,5
1678660744.6761348,4
1678660744.695064,4
1678660744.695097,3
1678660744.695176,3
1678660744.695209,3
1678660744.71178,4
1678660744.711858,4
1678660744.7118888,4
1678660744.711924,5
1678660744.712002,4
1678660744.7120252,3
1678660744.712393,3
1678660744.715146,3
1678660744.715321,3
1678660744.715439,4
1678660744.716913,4
1678660744.725533,5
1678660744.7255838,4
1678660744.725893,4
1678660744.7260811,3
1678660744.7261062,3
1678660744.726254,4
1678660744.729548,4
1678660744.7372348,4
1678660744.737342,4
1678660744.7377212,4
1678660744.746732,4
1678660744.7468412,4
1678660744.746925,4
1678660744.747209,3
1678660744.7575822,3
1678660744.7597241,4
1678660744.759906,4
1678660744.76084,4
1678660744.772802,5
1678660744.772871,4
1678660744.773087,4
1678660744.77328,4
1678660744.773296,3
1678660744.7733161,3
1678660744.775212,4
1678660744.7823591,4
1678660744.7824352,4
1678660744.782539,4
1678660744.784321,4
1678660744.799009,3
1678660744.800132,3
1678660744.8012009,4
1678660744.8014982,3
1678660744.803025,4
1678660744.8128839,4
1678660744.812978,4
1678660744.813004,4
1678660744.8131468,3
1678660744.814547,3
1678660744.8147998,3
1678660744.825623,3
1678660744.8257332,4
1678660744.8259132,4
1678660744.826015,4
1678660744.826037,4
1678660744.8275032,5
1678660744.8374689,4
1678660744.837493,3
1678660744.837524,3
1678660744.837875,3
1678660744.854391,4
1678660744.854497,4
1678660744.8545961,4
1678660744.854653,4
1678660744.8561668,3
1678660744.877182,3
1678660744.877206,3
1678660744.8772202,4
1678660744.877235,3
1678660744.877249,4
1678660744.877262,4
1678660744.877482,4
1678660744.877504,4
1678660744.877612,5
1678660744.88744,3
1678660744.887551,4
1678660744.8876202,3
1678660744.8876631,4
1678660744.887682,3
1678660744.8885498,3
1678660744.8969998,4
1678660744.8970659,4
1678660744.897086,4
1678660744.897171,3
1678660744.897351,3
1678660744.9056902,4
1678660744.9068851,4
1678660744.907736,4
1678660744.924096,4
1678660744.924117,4
1678660744.924193,4
1678660744.924275,4
1678660744.924335,3
1678660744.927126,4
1678660744.934577,4
1678660744.9346318,4
1678660744.934722,4
1678660744.934813,4
1678660744.938716,4
1678660744.939007,4
1678660744.9553988,3
1678660744.955459,4
1678660744.955478,4
1678660744.955507,1999
1678660744.9555829,18
1678660744.9556549,2
1678660744.957645,10
1678660744.989235,10
1678660744.9892669,1
1678660744.9894311,1999
1678660744.98946,3
1678660744.98948,2
1678660744.992537,4
1678660744.997631,3
1678660744.997735,3
1678660744.9978309,3
1678660744.9990778,2
1678660744.999145,6
1678660744.999253,5
1678660745.000777,5
1678660745.0008,6
1678660745.003446,4
1678660745.003513,5
1678660745.003527,4
1678660745.003545,5
1678660745.004849,4
1678660745.014827,3
1678660745.015899,3
1678660745.018414,2
1678660745.018455,4
1678660745.01848,3
1678660745.018552,4
1678660745.0205262,4
1678660745.034742,3
1678660745.034772,3
1678660745.0349598,3
1678660745.035071,4
1678660745.035382,5
