time,accel_z
1678660775.935168,9
1678660775.935499,8
1678660775.935522,8
1678660775.935541,7
1678660775.936251,7
1678660775.936278,6
1678660775.9363022,5
1678660775.93632,6
1678660775.9363341,6
1678660775.9372978,6
1678660775.937424,6
1678660775.93744,6
1678660775.938097,8
1678660775.938117,9
1678660775.938163,12
1678660775.9381828,10
1678660775.9387321,7
1678660775.938748,6
1678660775.938766,7
1678660775.938782,8
1678660775.9388008,9
1678660775.938816,9
1678660775.9388359,8
1678660775.938854,8
1678660775.939807,8
1678660775.939873,9
1678660775.9399009,8
1678660775.939917,7
1678660775.939989,7
1678660775.940075,6
1678660775.940564,8
1678660775.9406478,8
1678660775.940662,7
1678660775.940681,8
1678660775.940707,11
1678660775.94072,10
1678660775.940736,9
1678660775.941516,10
1678660778.656987,10
1678660778.657024,10
1678660778.657099,10
1678660778.6571379,10
1678660778.6572218,9
1678660778.657554,9
1678660778.6576252,8
1678660778.657644,8
1678660778.65766,8
1678660778.657681,6
1678660778.660326,5
1678660778.66046,5
1678660778.660575,6
1678660778.661763,6
1678660778.661808,6
1678660778.6618218,5
1678660778.6618361,4
1678660778.661856,3
1678660778.662661,4
1678660778.662681,4
1678660778.662695,3
1678660778.662709,1
1678660778.6627269,1
1678660778.663352,2
1678660778.663372,2
1678660778.66339,1999
1678660778.663405,1997
1678660778.6634188,1996
1678660778.663433,1996
1678660778.663452,1996
1678660778.6634722,1996
1678660778.6635652,1996
1678660778.665324,1996
1678660778.665358,1996
1678660778.6655202,1996
1678660778.665535,1995
1678660778.6655529,1996
1678660778.681917,1996
1678660778.681998,19
1678660778.6820211,19
1678660778.6821241,18
1678660778.6821399,15
1678660778.68221,13
1678660778.682234,8
1678660778.682261,3
1678660778.682281,1
1678660778.699188,2000
1678660778.699349,1997
1678660778.699413,1995
1678660778.6994429,1993
1678660778.6994739,1991
1678660778.699552,1992
1678660778.699575,1995
1678660778.7161632,1995
1678660778.7162611,1993
1678660778.716276,1991
1678660778.71629,1991
1678660778.716309,1993
1678660778.716351,1995
