"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.019935083E0,-5.619140255E-1,1.414537854E-1,8.918582618E-2,5.862684172E-1
3.029905083E0,-3.628268941E-1,2.898946829E-1,-3.771284527E-1,5.982542537E-1
3.039875083E0,-9.380735580E-2,4.377759927E-1,-7.952733690E-1,9.126375902E-1
3.049845083E0,-2.563259640E-1,7.593095575E-2,-1.316834480E0,1.343696974E0
3.059815083E0,-5.092017053E-1,-1.499669934E-1,-5.895934653E-1,7.933454041E-1
3.069784083E0,-2.869166959E-1,2.488383668E-1,1.935061176E0,1.971979583E0
3.079754083E0,-5.158815645E-2,4.076355329E-2,1.068221980E0,1.070243526E0
3.089724083E0,2.869200581E-1,-2.779362863E-1,-9.246973944E-1,1.007291899E0
3.099694083E0,-3.224133515E-1,-1.404711517E-1,-4.221023118E-1,5.494113899E-1
3.109664083E0,2.078982276E-1,-4.669063825E-2,-3.612409830E-2,2.161171886E-1
3.119634083E0,1.055946117E-1,-1.147585325E-1,3.786265093E-1,4.094847694E-1
3.129603083E0,2.294751112E-1,-4.312321178E-1,-5.616630703E-1,7.443691091E-1
3.139573083E0,2.348548785E-1,-3.002293807E-1,-9.573780674E-1,1.030469436E0
3.149543083E0,1.501247768E-1,-2.355003745E-1,1.094600524E0,1.129667289E0
3.159513083E0,2.063220741E-1,-4.518469151E-1,1.658124179E0,1.730927562E0
3.169483083E0,4.823419355E-2,-3.885376860E-1,4.064118934E-1,5.643214491E-1
3.179453083E0,-2.534087516E-1,-2.605166635E-1,-4.679707950E-1,5.925213855E-1
3.189422083E0,-2.985497315E-1,-8.529805818E-2,-5.761811221E-1,6.545169106E-1
3.199392083E0,3.678161770E-2,-5.061129685E-2,-1.114965792E0,1.116719798E0
3.209362083E0,-5.816455644E-2,-1.953929337E-2,-4.880232364E-1,4.918654073E-1
3.219332083E0,7.155588627E-2,-1.460927744E-1,2.118931550E-1,2.671367678E-1
3.229302083E0,5.620478902E-2,-2.787574364E-1,4.728654993E-1,5.517848014E-1
3.239272083E0,3.606569558E-1,-4.315871534E-1,-1.343386102E-1,5.782627197E-1
3.249241083E0,6.707487255E-3,-3.743115200E-1,4.086320812E-1,5.541969705E-1
3.259211083E0,-1.525564511E-1,-2.898924902E-1,9.566500890E-1,1.011182733E0
3.269181083E0,1.121975068E-1,-1.802845507E-1,3.198462045E-1,3.839171712E-1
3.279151083E0,3.836386695E-1,-6.057335347E-2,-1.011928496E0,1.083903613E0
3.289121083E0,2.043946491E-1,-8.746603215E-2,-7.255839139E-1,7.588804224E-1
3.299090083E0,1.454491970E-1,-1.822731522E-1,3.809922928E-1,4.466923976E-1
3.309060083E0,3.600457390E-1,5.774309096E-2,4.671714807E-1,5.926351248E-1
3.319030083E0,1.055251029E-1,5.069111134E-2,-3.912722826E-2,1.234345012E-1
3.329000083E0,-2.213434980E-1,-1.606263030E-1,-8.684752464E-2,2.869429314E-1
3.338970083E0,-5.591212857E-1,-2.629011215E-1,-7.511508644E-2,6.223952827E-1
3.348940083E0,-6.212625700E-1,-2.004707288E-1,-2.270894837E-1,6.911767702E-1
3.358909083E0,-2.725728181E-1,-1.225238541E-1,-3.645089918E-1,4.713542629E-1
3.368879083E0,1.604649564E-1,-3.088840273E-1,-7.374128312E-1,8.154360969E-1
3.378849083E0,4.577342573E-1,-1.579615624E-1,2.444317406E-1,5.424199308E-1
3.388819083E0,1.255326669E-1,-3.642927910E-1,1.166375681E0,1.228372874E0
3.398789083E0,1.312453600E-1,-5.457226468E-1,3.109555131E-1,6.416633720E-1
3.408759083E0,1.907514139E-1,-4.298530886E-1,-4.763375759E-2,4.726825092E-1
3.418728083E0,-1.407702916E-1,5.732788383E-2,6.005447155E-1,6.194810058E-1
3.428698083E0,-3.834024054E-1,-1.479972857E-1,-1.265908740E0,1.330949112E0
3.438668083E0,1.036496450E-1,-2.329337027E-1,-1.730440788E0,1.749121688E0
3.448638083E0,3.274967015E-2,1.704254690E-1,9.351112854E-1,9.510785969E-1
3.458608083E0,-5.956120775E-1,2.405996948E-1,9.097378778E-1,1.113671840E0
3.468578083E0,3.740007039E-2,-5.392563572E-1,-4.691642118E-1,7.157592065E-1
3.478547083E0,9.777440657E-1,-4.764095332E-1,-3.599551803E-1,1.145651445E0
3.488517083E0,2.217455672E-1,1.698066509E-1,1.121148053E0,1.155412633E0
3.498487083E0,-3.288097303E-1,-6.431918032E-2,1.037945098E0,1.090679981E0
3.508457083E0,4.110221305E-1,-2.962097854E-1,-1.432053280E0,1.519031279E0
3.518427083E0,3.002755372E-1,-2.763510148E-1,-1.168033367E0,1.237270071E0
3.528397083E0,-3.736923729E-1,1.641969601E-1,1.788350442E0,1.834340191E0
3.538366083E0,-1.572096653E-1,4.453858880E-1,9.979811329E-1,1.104105887E0
3.548336458E0,-3.923198113E-1,5.540187952E-2,-1.898910765E0,1.939805737E0
3.558306458E0,2.487930692E-1,-2.888969652E-1,-1.745873929E0,1.787018529E0
3.568276458E0,-1.045201858E-1,9.150958277E-2,1.220353668E0,1.228235135E0
3.578246458E0,-4.190135933E-1,4.146394740E-1,2.218740013E0,2.295714601E0
3.588216458E0,-4.652836340E-1,1.899216574E-1,-7.419093400E-1,8.960962922E-1
3.598185458E0,-2.332872765E-1,-3.796115824E-1,-1.459626995E0,1.526118891E0
3.608155458E0,-1.067814868E-2,-5.845830593E-1,-1.350175304E0,1.471334336E0
3.618125458E0,2.683688528E-1,-6.335847365E-2,-7.324280798E-2,2.853079849E-1
3.628095458E0,5.769638084E-1,8.819817664E-2,2.381600756E0,2.452078367E0
3.638065458E0,4.738563830E-1,-2.725097961E-1,1.786778710E0,1.868523380E0
3.648035458E0,6.621335111E-1,-2.876460630E-1,-6.772940987E-1,9.898930954E-1
3.658004458E0,5.107110909E-1,-4.133870004E-2,-1.013610156E0,1.135755367E0
3.667974458E0,1.012257183E-1,1.447320543E-1,-4.854095310E-1,5.165427633E-1
3.677944458E0,-8.264443640E-2,2.364222612E-1,8.668789566E-2,2.650290167E-1
3.687914458E0,-3.301587560E-1,9.879857562E-2,1.395870709E-1,3.718205388E-1
3.697884458E0,-3.876745274E-1,-9.586722937E-2,-4.078719431E-1,5.708253558E-1
3.707854458E0,-4.256547877E-1,-8.098229226E-2,-5.516163844E-1,7.014419188E-1
3.717823458E0,-4.060787483E-1,-1.785854046E-1,4.346849352E-1,6.210826752E-1
3.727793458E0,-7.180274840E-2,-3.710807506E-1,4.298843712E-1,5.724134264E-1
3.737763458E0,7.852081181E-1,4.297852426E-2,-7.434793174E-2,7.898902185E-1
3.747733458E0,6.540350443E-1,-6.655362982E-2,1.884031355E-1,6.838764262E-1
3.757703458E0,-2.144617272E-1,-5.651621903E-1,2.456579018E-1,6.524951636E-1
3.767673458E0,2.147709353E-1,-2.837261262E-1,3.777213603E-1,5.189417071E-1
3.777642458E0,3.666705613E-1,8.319400158E-4,-4.406485105E-1,5.732530876E-1
3.787612458E0,1.245372880E-2,-2.279138452E-2,-2.975794226E-1,2.987106548E-1
3.797582458E0,-4.023651450E-1,-2.530100445E-1,1.074221224E-1,4.872897546E-1
3.807552458E0,-2.847298007E-1,-1.319548922E-1,-6.171753663E-1,6.923789322E-1
3.817522458E0,-3.034233492E-1,-2.026286803E-1,-2.384658265E-1,4.358784938E-1
3.827492458E0,-2.504957784E-1,-2.202904693E-1,8.023268652E-1,8.689099058E-1
3.837461458E0,-3.145454843E-2,-1.275547802E-1,1.599780661E-1,2.070086766E-1
3.847431458E0,1.455184500E-1,-1.159121973E-1,-4.559600294E-1,4.924538609E-1
3.857401458E0,3.313747211E-1,-3.999980642E-2,-3.198222309E-1,4.622720516E-1
3.867371458E0,3.046171679E-1,-1.419078582E-1,1.179623133E-1,3.561524485E-1
3.877341458E0,2.244207049E-1,-2.403339571E-1,1.467680365E-1,3.600915443E-1
3.887311458E0,6.861042447E-2,-4.006964593E-1,7.361059785E-2,4.131386728E-1
3.897280458E0,-1.094200794E-1,-5.045249926E-1,3.886205703E-1,6.461765777E-1
3.907250458E0,-1.701743677E-1,-3.705099893E-1,4.349001127E-1,5.961334378E-1
3.917220458E0,-2.333416922E-1,-1.973902877E-1,3.556539685E-1,4.689360471E-1
3.927190458E0,-2.406599576E-1,-9.057612048E-2,-3.921651524E-1,4.689506963E-1
3.937160458E0,-2.660627840E-1,1.889103130E-2,-7.364503795E-1,7.832658792E-1
3.947129458E0,-2.978158694E-1,8.841018389E-2,-4.933588207E-1,5.830210790E-1
3.957099458E0,1.722739201E-1,1.258927183E-1,-7.019061989E-1,7.336208776E-1
3.967069458E0,5.054109554E-1,1.996471851E-1,1.636828619E-1,5.675308905E-1
3.977039458E0,3.024251929E-1,-1.161724258E-1,3.925843978E-1,5.089985650E-1
3.987009458E0,6.149297431E-2,-3.964290883E-1,5.640124816E-1,6.921325648E-1
3.996979458E0,4.393141028E-2,-4.175820487E-1,7.046713471E-1,8.202843676E-1
4.006948458E0,2.070177466E-2,-3.364765995E-1,6.697225392E-2,3.437009576E-1
4.016918458E0,-4.642371286E-2,-2.037927513E-1,-1.675110340E-1,2.678555453E-1
4.026888458E0,-1.401829753E-2,-1.197281633E-1,-4.205574775E-1,4.374927858E-1
4.036858458E0,1.438970536E-1,2.778289899E-2,-3.430374312E-1,3.730320774E-1
4.046828458E0,9.870936904E-2,7.807978923E-2,1.307969517E-1,1.815153866E-1
4.056798458E0,-3.858354684E-2,-1.454796482E-1,-2.714803755E-1,3.104103935E-1
4.066767458E0,-6.321289625E-2,-3.317143712E-1,-3.677822632E-1,4.992935884E-1
4.076737458E0,-6.619786330E-2,-3.456284787E-1,6.796043336E-2,3.584129223E-1
4.086707458E0,-5.814394500E-2,-3.170216339E-1,5.399248767E-1,6.288102314E-1
4.096677458E0,-1.486281820E-1,-4.908073516E-1,5.838269413E-1,7.770689095E-1
4.106647458E0,-8.992688768E-2,-6.699726538E-1,-4.733438015E-2,6.776361454E-1
4.116617458E0,5.665604789E-2,-4.776573290E-1,-4.913988340E-1,6.876330750E-1
4.126586458E0,7.741713524E-4,-2.586658370E-1,-4.288932681E-2,2.621986059E-1
4.136556458E0,-2.396265719E-2,-1.591952701E-1,2.117545760E-1,2.660025252E-1
4.146526458E0,3.824283689E-2,-9.523493523E-2,7.775919735E-2,1.287583016E-1
4.156496458E0,2.476708788E-2,5.002110265E-6,6.234125912E-2,6.708085611E-2
4.166466458E0,2.721615762E-2,7.784909829E-2,-1.337188053E-1,1.571048065E-1
4.176436458E0,-2.816578198E-2,4.605840806E-2,-1.810654646E-1,1.889428239E-1
4.186405458E0,8.008244231E-2,-2.193198315E-2,-3.480268604E-1,3.577945010E-1
4.196375458E0,4.340497814E-2,-1.356931451E-1,-2.432453406E-1,2.818952243E-1
4.206345458E0,-2.227398131E-2,-3.548641193E-1,-2.548625886E-2,3.564747155E-1
4.216315458E0,1.000663616E-1,-4.781448772E-1,3.463294137E-1,5.988153831E-1
4.226285458E0,1.370462365E-1,-5.118189921E-1,4.218859649E-1,6.772947062E-1
4.236254458E0,1.561510634E-1,-3.855879850E-1,1.928721625E-1,4.585421680E-1
4.246224458E0,6.398630016E-2,-2.450081665E-1,5.801081121E-2,2.597854932E-1
4.256194458E0,-4.594266973E-3,-1.242373990E-1,-1.207233685E-1,1.732921530E-1
4.266164458E0,-8.008386757E-2,1.896755445E-2,-5.717699826E-2,1.002117912E-1
4.276134458E0,-1.242782929E-1,1.379258404E-1,-7.634943366E-2,2.007432877E-1
4.286104458E0,-1.048579721E-1,1.658269445E-1,-1.297415292E-1,2.352161437E-1
4.296073458E0,-6.466099575E-2,2.139914283E-1,-9.817124248E-2,2.441535759E-1
4.306043458E0,3.755794521E-2,2.437358854E-1,-5.224545658E-2,2.520860346E-1
4.316013458E0,1.250569228E-1,1.995081675E-1,-3.013479531E-2,2.373833371E-1
4.325983458E0,1.201813682E-1,1.193525162E-1,-1.017181635E-2,1.696822036E-1
4.335953458E0,5.613710750E-2,3.645616533E-2,3.982246220E-2,7.788616902E-2
4.345923458E0,3.143773768E-2,-4.967947908E-2,5.190865695E-2,7.842761413E-2
4.355892458E0,7.690294571E-3,-9.979427422E-2,1.203532398E-2,1.008111443E-1
4.365862458E0,-4.213894632E-2,-1.393788004E-1,2.246792614E-2,1.473327815E-1
4.375832458E0,-7.620515361E-2,-1.653427403E-1,2.543655753E-2,1.838272713E-1
4.385802458E0,-7.849254783E-2,-1.335946068E-1,2.094180286E-2,1.563558702E-1
4.395772458E0,4.701636471E-3,-6.573566831E-2,2.381512463E-2,7.007455768E-2
4.405742458E0,3.405630358E-2,-2.325802202E-2,-2.315146565E-2,4.729437349E-2
4.415711458E0,4.250823453E-2,3.585405744E-2,-2.330115438E-3,5.565871788E-2
4.425681458E0,7.800002955E-2,7.366740720E-2,-1.535011053E-2,1.083813517E-1
4.435651458E0,7.432582196E-2,1.066223238E-1,-2.240185261E-2,1.318881751E-1
4.445621458E0,4.494652346E-2,1.083783248E-1,-3.870272040E-3,1.173926330E-1
4.455591458E0,-1.544392180E-2,6.028058155E-2,-4.953527212E-2,7.953619564E-2
4.465561458E0,-6.558163986E-3,1.529183937E-2,-3.798819065E-2,4.147230998E-2
4.475530458E0,5.811766908E-4,-1.365126598E-2,-1.862689018E-2,2.310099277E-2
4.485500458E0,2.191792242E-2,-5.284972977E-2,3.199304044E-2,6.555184129E-2
4.495470458E0,2.093920816E-2,-7.763723723E-2,4.934991539E-2,9.434725852E-2
4.505440458E0,1.142633647E-2,-8.558812575E-2,3.242105663E-2,9.223347195E-2
4.515410458E0,1.124664422E-2,-4.939170470E-2,4.869561195E-3,5.088948935E-2
4.525379458E0,-1.035505347E-3,-5.633545602E-3,-1.161140084E-2,1.294734478E-2
4.535349458E0,5.147267394E-3,1.768610059E-2,-8.349823952E-3,2.022404697E-2
4.545319458E0,1.205260981E-2,4.041648449E-2,-2.616629004E-2,4.963297650E-2
4.555288792E0,1.098081518E-2,3.950206219E-2,-2.510034263E-2,4.807305295E-2
4.565258792E0,1.825354546E-2,3.946425629E-2,-1.818425596E-2,4.713052738E-2
4.575228792E0,3.611799527E-2,1.120127348E-2,1.311998248E-2,4.002639192E-2
4.585197792E0,1.479718320E-2,7.470274810E-4,1.656457722E-2,2.222385878E-2
4.595167792E0,1.932358593E-3,-2.819297154E-2,1.745101511E-2,3.321318386E-2
4.605137792E0,-1.038173139E-2,-2.906812613E-2,-1.010457337E-2,3.247828053E-2
4.615107792E0,1.496265940E-2,-3.258631356E-2,-1.489168882E-2,3.882668417E-2
4.625077792E0,1.917630918E-3,-9.845258491E-3,-1.638389826E-2,1.921037598E-2
4.635047792E0,2.348636493E-2,-5.508588776E-3,8.168560266E-3,2.546918265E-2
4.645016792E0,3.599242631E-2,-9.122771043E-3,-4.255603552E-3,3.737365202E-2
4.654986792E0,2.858093429E-2,-1.023778939E-2,-1.338544607E-2,3.317909437E-2
4.664956792E0,1.463601932E-2,-3.082579002E-3,8.618795872E-3,1.726264745E-2
4.674926792E0,1.510160387E-2,-7.086953279E-3,1.938878238E-2,2.557749457E-2
4.684896792E0,2.159599666E-2,1.945385093E-2,-3.222985268E-3,2.924426476E-2
4.694865792E0,6.427149810E-3,2.610938019E-2,-1.848655701E-2,3.263067236E-2
4.704835792E0,-4.827059247E-3,3.507264102E-2,-1.308899224E-2,3.774536219E-2
4.714805792E0,9.368810914E-3,7.676562751E-3,-2.325086832E-2,2.621654270E-2
4.724775792E0,1.755286630E-2,-1.645218277E-2,-1.393742323E-2,2.780340266E-2
4.734745792E0,3.192210641E-2,-2.170341183E-2,1.017824829E-2,3.992061749E-2
4.744715792E0,1.614050791E-2,-3.483916353E-2,2.663816035E-2,4.673194729E-2
4.754684792E0,1.502844058E-2,-4.104851369E-2,2.197734475E-2,4.892686567E-2
4.764654792E0,1.132050186E-2,-2.078312404E-2,1.158918142E-3,2.369462173E-2
4.774624792E0,-6.659138091E-3,-3.341628928E-3,-1.381930947E-2,1.569980631E-2
4.784594792E0,-5.047535822E-3,4.031006517E-3,-4.241570234E-3,7.727713081E-3
4.794564792E0,5.589974709E-3,1.520411287E-2,-6.181676388E-3,1.733856938E-2
4.804534792E0,1.918665145E-2,2.503394019E-2,-1.917886734E-4,3.154144160E-2
4.814503792E0,1.209876627E-2,1.681007805E-2,-1.234931946E-3,2.074810657E-2
4.824473792E0,1.651882276E-2,3.776588682E-3,-1.534894109E-3,1.701440646E-2
4.834443792E0,1.461423844E-2,1.532445587E-3,-3.367996216E-4,1.469822400E-2
4.844413792E0,8.436545469E-3,-4.196309131E-3,1.313167691E-2,1.616246418E-2
4.854383792E0,-1.552655026E-3,-2.051535811E-2,7.285045981E-3,2.182573140E-2
4.864353792E0,5.183447041E-3,-1.747254931E-2,-6.637174487E-3,1.939613848E-2
4.874322792E0,7.479977533E-3,-1.724241570E-2,-1.125998318E-2,2.190977371E-2
4.884292792E0,2.723749995E-2,-9.890419096E-3,6.713188291E-3,2.974506162E-2
4.894262792E0,2.571214411E-2,-1.765412363E-2,8.501851559E-3,3.232744834E-2
4.904232792E0,3.028488602E-2,-2.727267461E-2,1.791879237E-2,4.452029000E-2
4.914202792E0,8.173566945E-3,-7.227533134E-3,2.044420481E-2,2.317347497E-2
4.924171792E0,4.354092591E-3,2.406248013E-3,1.011042058E-2,1.126804136E-2
4.934141792E0,3.826527558E-3,2.118777878E-2,-1.293754935E-2,2.511860796E-2
4.944111792E0,1.788564596E-2,2.602925506E-2,-2.879461348E-2,4.273813539E-2
4.954081792E0,7.496897914E-3,1.410167517E-2,-7.674470544E-3,1.771886619E-2
4.964051792E0,1.980152272E-2,1.402424525E-2,-6.250673532E-4,2.427283391E-2
4.974021792E0,1.211853717E-2,-1.908446222E-2,1.772875786E-3,2.267639146E-2
4.983990792E0,2.166027948E-2,-3.741793181E-2,8.663819432E-3,4.409456991E-2
4.993960792E0,5.360361859E-3,-2.974758172E-2,1.435023665E-2,3.346014629E-2
5.003930792E0,8.837189376E-3,-2.761389619E-2,2.077632666E-2,3.566901916E-2
5.013900792E0,2.448093977E-2,-3.406274465E-2,-3.438162804E-4,4.194884021E-2
5.023870792E0,2.291724812E-2,-3.461241033E-3,-2.589731812E-3,2.332138851E-2
5.033839792E0,4.306364693E-3,2.562852893E-3,-5.732025504E-3,7.613744690E-3
5.043809792E0,1.092183139E-2,-7.450723182E-3,6.554728746E-3,1.475683387E-2
5.053779792E0,7.502708584E-3,6.755059836E-3,8.350993395E-3,1.310192964E-2
5.063749792E0,-2.495080009E-3,1.093822187E-2,6.697985530E-3,1.306648890E-2
5.073719792E0,1.270015240E-2,-4.269929230E-4,1.898006201E-3,1.284829255E-2
5.083689792E0,-3.655386865E-3,1.040168501E-2,-5.589938164E-3,1.236140417E-2
5.093658792E0,-9.563377015E-3,5.090183951E-3,-2.638322175E-2,2.852091412E-2
5.103628792E0,6.635456868E-3,-1.130519860E-2,4.772497416E-3,1.395039551E-2
5.113598792E0,1.201113112E-2,-1.646046937E-2,1.487531662E-3,2.043103212E-2
5.123568792E0,1.425222270E-3,-3.055599583E-2,2.707670152E-2,4.085153492E-2
5.133538792E0,1.344274879E-2,-2.759376897E-2,5.660689473E-3,3.121164825E-2
5.143508792E0,9.130025245E-3,-1.871857270E-2,-1.984544992E-3,2.092082082E-2
5.153477792E0,6.535030939E-3,-1.929910985E-2,-1.844913483E-2,2.748695775E-2
5.163447792E0,1.023503937E-2,5.810579192E-4,-1.800650060E-2,2.072022498E-2
5.173417792E0,8.050848506E-3,2.074588459E-2,-1.950923502E-2,2.959422478E-2
5.183387792E0,5.404581428E-3,1.975987044E-2,2.193875313E-3,2.060279275E-2
5.193357792E0,7.431701459E-3,2.683406948E-2,-2.039742708E-2,3.451597461E-2
5.203326792E0,7.535416447E-3,1.819579507E-2,-1.514662743E-2,2.484531710E-2
5.213296792E0,2.820243672E-2,1.597751677E-3,-3.116565943E-4,2.824937835E-2
5.223266792E0,3.104502406E-2,-2.729005180E-4,1.361114860E-2,3.389884009E-2
5.233236792E0,4.153277278E-3,-1.541461263E-2,1.045832992E-2,1.908498518E-2
5.243206792E0,1.394370899E-2,-9.825085597E-3,-6.458834410E-3,1.823940430E-2
5.253176792E0,1.859476704E-2,-1.626349130E-2,-2.128094137E-2,3.260590400E-2
5.263145792E0,-9.110875614E-3,-1.714989264E-2,-1.471100986E-2,2.436269040E-2
5.273115792E0,-1.453033090E-2,7.138037844E-2,-3.838971895E-1,3.907471574E-1
5.283085792E0,1.917535901E-2,1.375021274E-1,6.090108991E-2,1.516030085E-1
5.293055792E0,-8.871139772E-3,6.094013834E-2,2.084766269E-1,2.173819255E-1
5.303025792E0,7.125683773E-2,-3.797915488E-2,2.056611925E-1,2.209445162E-1
5.312995792E0,9.771760818E-2,-1.517561682E-1,1.293047422E-1,2.220323893E-1
5.322964792E0,-7.117157802E-4,-2.039308552E-1,-1.342035395E-1,2.441288395E-1
5.332934792E0,-9.376090698E-2,-1.496181704E-1,6.478539526E-2,1.880793769E-1
5.342904792E0,-2.570615072E-2,-3.887376060E-2,-2.895658135E-2,5.486765032E-2
5.352874792E0,-3.825771075E-2,4.837968872E-2,-1.051808846E-1,1.219313955E-1
5.362844792E0,-1.392810423E-2,4.548910853E-2,-9.180128574E-3,4.845127287E-2
