"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.358073750E-1,-2.155049801E-2,-6.670456108E-2,3.387292027E-2,7.785433296E-2
3.457783750E-1,-4.562940516E-2,-9.785578519E-2,2.802278101E-2,1.115485256E-1
3.557483750E-1,-2.225329679E-2,-9.688869227E-2,-2.790291309E-3,9.945055873E-2
3.657193750E-1,-8.333342113E-3,-7.444053702E-2,6.361185908E-3,7.517514768E-2
3.756903750E-1,-2.557290729E-2,-2.221128820E-3,2.134643018E-2,3.338528242E-2
3.856613750E-1,1.400773600E-3,2.680430807E-2,-1.335737944E-2,2.998087195E-2
3.956313750E-1,1.938081555E-2,3.046303424E-2,-2.785145760E-2,4.559951926E-2
4.056023750E-1,3.906747703E-2,5.461108471E-2,-6.438953876E-3,6.745441766E-2
4.155733750E-1,1.510408893E-4,6.617552967E-2,2.661243260E-2,7.132632831E-2
4.255443750E-1,1.370718911E-2,2.981610378E-2,-4.114685655E-3,3.307291514E-2
4.355143750E-1,1.487506080E-2,-2.085024368E-2,-5.889958799E-2,6.422742063E-2
4.454853750E-1,-1.610981002E-3,-2.388187882E-2,5.361896753E-4,2.394215728E-2
4.554563750E-1,-1.481582120E-2,-3.520408917E-2,2.732520819E-2,4.696278798E-2
4.654273750E-1,-2.714332324E-2,-6.435417225E-2,4.049606144E-2,8.073506347E-2
4.753973750E-1,-2.622366585E-2,-6.566918821E-2,-1.143013716E-2,7.162940015E-2
4.853683750E-1,6.028406247E-3,-2.384793756E-2,-2.516817033E-2,3.519236573E-2
4.953393750E-1,-1.097303107E-3,-1.034990518E-2,2.935302258E-4,1.041204933E-2
5.053103750E-1,7.656344175E-3,6.789119868E-3,-1.168332160E-2,1.553099347E-2
5.152803750E-1,2.463647570E-2,2.490236870E-2,-1.826553226E-2,3.950586755E-2
5.252513750E-1,1.300713122E-2,4.024588741E-2,-2.111955822E-2,4.727528588E-2
5.352223750E-1,-6.446372531E-3,3.509597050E-2,1.019169688E-3,3.569764097E-2
5.451933750E-1,-7.086935006E-3,1.651360595E-2,-8.874903917E-3,2.004214930E-2
5.551633750E-1,-4.726523682E-3,-3.605863689E-3,-8.570263982E-3,1.043032616E-2
5.651343750E-1,-1.991667632E-2,-4.413084601E-2,7.903681397E-3,4.905786119E-2
5.751053750E-1,-2.018586751E-2,-3.213598659E-2,2.735678315E-2,4.678230933E-2
5.850763750E-1,-9.925721660E-3,-3.206950649E-2,1.895082593E-3,3.362386853E-2
5.950463750E-1,1.795541056E-2,7.170541054E-3,-2.324443638E-2,3.023437200E-2
6.050173750E-1,1.331326950E-2,4.949846207E-2,1.444262266E-3,5.127793664E-2
6.149883750E-1,-1.179065455E-2,4.989340038E-2,-3.523356736E-2,6.220751727E-2
6.249593750E-1,4.508736826E-2,-2.192106987E-2,-9.087917984E-2,1.037903146E-1
6.349293750E-1,5.310412019E-2,-5.620291152E-2,-3.695381820E-2,8.569947214E-2
6.449003750E-1,-3.651235342E-2,-5.139353553E-2,1.861519575E-1,1.965375250E-1
6.548713750E-1,-6.332607642E-2,-7.216743650E-2,4.356818855E-2,1.054348989E-1
6.648423750E-1,-3.892359897E-2,-6.442691070E-2,-7.002216160E-2,1.028055275E-1
6.748123750E-1,-5.738161426E-2,-1.470735078E-2,-1.072180545E-1,1.224935388E-1
6.847833750E-1,-1.493985526E-2,6.461949879E-3,-9.991722107E-3,1.909949167E-2
6.947543750E-1,4.153189570E-2,3.240109387E-2,6.098412037E-2,8.058406903E-2
7.047253750E-1,7.030096415E-2,6.202673831E-2,4.177133918E-2,1.026371599E-1
7.146953750E-1,5.223803792E-2,4.575981634E-2,-4.043232679E-2,8.035886041E-2
7.246663750E-1,2.831371654E-2,3.830397227E-2,-9.404076934E-2,1.054159719E-1
7.346373750E-1,-4.819483448E-2,-7.235061424E-4,-2.220947921E-2,5.307095720E-2
7.446083750E-1,-4.595878612E-2,-2.477118094E-2,-9.333325624E-3,5.303708508E-2
7.545783750E-1,-4.691586569E-3,-5.769833692E-2,1.687623382E-2,6.029855998E-2
7.645493750E-1,-9.626380764E-3,-7.531162597E-2,2.271526337E-2,7.924955144E-2
7.745203750E-1,2.237480924E-2,-5.477942971E-2,3.259413421E-2,6.755587015E-2
7.844913750E-1,-2.187282577E-2,-8.934362791E-5,2.614173174E-2,3.408546065E-2
7.944613750E-1,-2.540889289E-2,4.175231745E-3,-5.138299227E-2,5.747396187E-2
8.044323750E-1,1.739338350E-2,2.799245315E-2,-8.245743513E-2,8.879941346E-2
8.144033750E-1,7.067419924E-3,7.739979459E-2,2.786958396E-2,8.256748959E-2
8.243743750E-1,1.302927755E-2,3.688545603E-2,4.455578327E-4,3.912157284E-2
8.343443750E-1,7.748309914E-2,-1.614930614E-2,-7.497592270E-2,1.090221066E-1
8.443153750E-1,3.311460949E-3,-1.431116081E-2,5.207705677E-2,5.410910218E-2
8.542863750E-1,-9.275452808E-2,-1.479096597E-2,9.525172770E-2,1.337724440E-1
8.642573750E-1,-4.678835984E-2,-4.461859973E-2,-3.618140101E-2,7.408821659E-2
8.742273750E-1,2.231878560E-2,-6.898621771E-2,-1.257788712E-1,1.451810968E-1
8.841983750E-1,-4.092466235E-3,-5.978078166E-2,-2.722931385E-2,6.581736601E-2
8.941693750E-1,-1.827912703E-3,-6.168480410E-2,1.058673477E-1,1.225408162E-1
9.041403750E-1,2.649395339E-2,-3.269799081E-2,4.896049082E-2,6.456173659E-2
9.141103750E-1,-1.689169239E-2,4.582097456E-2,4.560652792E-2,6.681950591E-2
9.240813750E-1,2.329395499E-2,3.141958390E-2,-1.598798329E-1,1.645945307E-1
9.340523750E-1,3.938384794E-2,5.837484607E-2,-1.183733726E-1,1.377351279E-1
9.440233750E-1,-1.938640695E-2,6.040914264E-2,3.477105260E-2,7.234724174E-2
9.539933750E-1,-1.527036913E-3,1.803945058E-2,7.485137701E-2,7.700962446E-2
9.639643750E-1,9.485937953E-3,2.829471309E-2,3.467691243E-2,4.574999522E-2
9.739353750E-1,1.109655350E-3,-2.032354660E-2,-6.847615778E-2,7.143711967E-2
9.839063750E-1,1.834205769E-2,-3.295154527E-2,-5.990472436E-2,7.078708510E-2
9.938763750E-1,-4.196144678E-3,-4.408293082E-2,1.196808100E-2,4.587098628E-2
1.003847375E0,-3.734996706E-2,-2.525154797E-2,1.168811631E-1,1.252751652E-1
1.013818375E0,1.663715579E-3,5.446841265E-3,3.183341146E-2,3.233886384E-2
1.023789375E0,1.519906964E-2,6.269160784E-3,-8.894959867E-2,9.045631652E-2
1.033759375E0,-4.294447336E-2,7.786581768E-2,2.373969555E-3,8.895475865E-2
1.043730375E0,3.897362921E-2,9.698913647E-3,-1.027689081E-1,1.103379408E-1
1.053701375E0,5.679674651E-2,7.267837808E-2,3.792328656E-2,9.973060072E-2
1.063672375E0,-4.403461363E-2,3.231889024E-2,1.582198083E-1,1.673829908E-1
1.073642375E0,5.701108351E-3,4.866252037E-2,-7.263177395E-2,8.761231712E-2
1.083613375E0,-1.159024123E-2,1.178367443E-1,-1.604475975E-2,1.194875153E-1
1.093584375E0,-5.663682517E-2,8.013912376E-2,-1.407272780E-1,1.715639120E-1
1.103555375E0,6.204922725E-2,5.316392168E-2,-8.096814930E-2,1.150319537E-1
1.113525375E0,1.187660496E-1,-9.727377710E-2,-1.231423616E-1,1.968034641E-1
1.123496375E0,8.675831806E-2,-2.141509842E-1,6.019883931E-2,2.387709154E-1
1.133467375E0,3.530322231E-2,-2.667552040E-1,1.804579389E-1,3.239903148E-1
1.143438375E0,-4.128280431E-2,-3.337318068E-1,1.056708813E-1,3.524876224E-1
1.153408375E0,-1.439845791E-1,-3.288510263E-1,1.601201534E-2,3.593479388E-1
1.163379375E0,-1.714281569E-1,-1.960348118E-1,3.538910329E-2,2.628110519E-1
1.173350375E0,-1.561656815E-1,-9.415643457E-2,-3.514235079E-2,1.857098249E-1
1.183320375E0,4.578369856E-4,2.783677103E-2,-6.056195140E-2,6.665467271E-2
1.193291375E0,1.409019270E-1,1.542541170E-1,-1.702241421E-2,2.096126147E-1
1.203262375E0,2.141176185E-1,2.686177980E-1,1.245416003E-1,3.653936045E-1
1.213233375E0,1.690795496E-1,3.430232517E-1,6.568469703E-2,3.880300565E-1
1.223203375E0,4.547832772E-2,3.475339401E-1,-5.840783715E-2,3.553302594E-1
1.233174375E0,-3.785074454E-2,3.112847479E-1,-1.847872174E-1,3.639741596E-1
1.243145375E0,-1.300445612E-1,2.892450938E-1,-2.241764009E-2,3.179258762E-1
1.253116375E0,-1.140537785E-1,2.771770071E-1,-3.649305761E-2,3.019389026E-1
1.263086375E0,-6.664908562E-2,2.236526366E-1,-7.047649026E-2,2.437817428E-1
1.273057375E0,2.064597029E-2,1.621706623E-1,-1.237878942E-1,2.050585833E-1
1.283028375E0,4.697748072E-2,9.500678418E-2,9.846477270E-2,1.446668041E-1
1.292999375E0,8.744551208E-2,1.930680076E-1,3.483502114E-1,4.077619930E-1
1.302969375E0,8.261636976E-2,2.310396068E-1,2.231759423E-1,3.316809697E-1
1.312940375E0,3.826779719E-2,1.990764785E-1,-3.154719025E-1,3.749911864E-1
1.322911375E0,-4.602566365E-2,1.538631941E-1,-2.643099350E-1,3.092765525E-1
1.332881375E0,-2.694484681E-2,1.491942107E-1,-4.673854887E-2,1.586487606E-1
1.342852375E0,-2.704245877E-2,1.791578836E-1,2.329396230E-1,2.951096572E-1
1.352823375E0,-3.015080206E-2,1.845869868E-1,1.759245926E-1,2.567701089E-1
1.362794375E0,-6.178639490E-2,2.081836814E-1,-1.594407070E-1,2.694055360E-1
1.372764375E0,-1.011637378E-1,2.028533596E-1,-2.533253556E-1,3.399372341E-1
1.382735208E0,-9.544556290E-2,1.644174915E-1,-2.060131949E-1,2.803290985E-1
1.392706208E0,-5.025645308E-2,1.918559347E-1,1.991041249E-1,2.810282251E-1
1.402677208E0,-1.529079784E-2,1.309190306E-1,2.544912905E-1,2.865997522E-1
1.412647208E0,4.499728460E-2,4.002589506E-2,4.172982395E-2,7.326804285E-2
1.422618208E0,3.798497468E-4,1.531889462E-1,1.078706038E-1,1.873581188E-1
1.432589208E0,-8.974617217E-2,2.037385915E-1,-7.825328708E-3,2.227667499E-1
1.442560208E0,-2.131398910E-1,1.827398879E-1,-2.456251574E-1,3.730337755E-1
1.452530208E0,-2.797346340E-1,2.849153402E-1,1.196088892E-1,4.168147106E-1
1.462501208E0,-9.753108200E-2,3.330461111E-1,-1.213221234E-1,3.676290001E-1
1.472472208E0,3.562792551E-2,1.943788438E-1,-5.840134674E-1,6.165421430E-1
1.482443208E0,8.426119152E-2,2.862991569E-1,1.485245401E-1,3.333567078E-1
1.492413208E0,3.261419747E-2,3.802382943E-1,6.955379963E-1,7.933586519E-1
1.502384208E0,2.809254561E-2,2.233447807E-1,1.683506942E-1,2.810943585E-1
1.512355208E0,-7.123396050E-2,9.164457123E-2,-3.045013565E-1,3.258743326E-1
1.522325208E0,-2.255676728E-2,-2.881997578E-2,-7.139456159E-1,7.148830262E-1
1.532296208E0,-4.180996735E-2,-1.151837530E-2,1.321002960E-1,1.390368100E-1
1.542267208E0,7.292201512E-2,2.416168362E-1,1.034768890E0,1.065102329E0
1.552238208E0,-6.431717947E-2,1.368491944E-1,1.461172414E-1,2.102727986E-1
1.562208208E0,8.089191623E-2,1.497088479E-1,-4.208872604E-1,4.539849417E-1
1.572179208E0,-6.450260930E-2,3.154866302E-1,-4.184080410E-1,5.279750839E-1
1.582150208E0,-1.237900139E-1,4.567845964E-1,1.148551029E-1,4.869987985E-1
1.592121208E0,-3.594659876E-2,3.758351582E-1,6.744880199E-2,3.835277891E-1
1.602091208E0,-9.870048858E-2,1.046711353E-1,-6.049751508E-1,6.218462560E-1
1.612062208E0,-1.209619349E-1,-8.570501525E-3,-3.205513787E-1,3.427220880E-1
1.622033208E0,1.306237279E-1,1.299187730E-1,4.019457901E-1,4.421559272E-1
1.632003208E0,-2.790031839E-2,4.838717133E-2,5.156519151E-1,5.186681440E-1
1.641974208E0,5.016344581E-2,-1.121179299E-1,-4.721392751E-2,1.315901077E-1
1.651945208E0,-1.530552551E-2,-1.044636596E-1,1.360506749E-1,1.722112117E-1
1.661916208E0,4.086249914E-2,-8.501456872E-2,-2.143957633E-1,2.342280172E-1
1.671886208E0,2.107360641E-1,4.096670292E-2,-5.504638982E-1,5.908455489E-1
1.681857208E0,6.270590611E-3,2.744790835E-2,4.809925443E-1,4.818158732E-1
1.691828208E0,1.484871179E-2,6.461253695E-2,7.848892987E-1,7.876842485E-1
1.701799208E0,1.312319845E-1,1.522074819E-1,-7.515432125E-1,7.779499673E-1
1.711769208E0,1.751813750E-1,3.745214259E-2,-1.112345654E0,1.126678318E0
1.721740208E0,-4.029261123E-1,-1.143585281E-1,5.814231509E-1,7.165753312E-1
1.731711208E0,-2.337465022E-1,4.214815111E-2,9.701033628E-1,9.987564410E-1
1.741682208E0,1.222928708E-1,1.138949535E-1,-4.029421556E-1,4.362224060E-1
1.751652208E0,-1.243114028E-1,2.332580861E-2,-7.394804066E-1,7.502190947E-1
1.761623208E0,-1.008826329E-1,1.758556503E-1,2.154120094E-1,2.958121856E-1
1.771594208E0,5.072057582E-3,3.733949324E-1,6.790313065E-1,7.749406535E-1
1.781564208E0,-7.240022421E-3,-1.244860701E-1,-1.141095244E0,1.147888303E0
1.791535208E0,3.147487481E-1,-3.996074885E-1,-4.172163785E-1,6.578924120E-1
1.801506208E0,3.634923803E-1,-1.257610463E-1,2.015872035E0,2.052238440E0
1.811477208E0,-1.360519174E-2,3.159820264E-2,1.490223720E0,1.490620771E0
1.821447208E0,-3.418204795E-1,-1.824412140E-2,-1.809281135E0,1.841377830E0
1.831418208E0,-1.736114706E-1,-5.778229014E-2,-1.795008667E0,1.804310353E0
1.841389208E0,2.406567782E-1,4.250969633E-1,6.712381375E-1,8.301709164E-1
1.851360208E0,-1.412996108E-1,5.845603648E-1,1.295589792E0,1.428365957E0
1.861330208E0,3.469109192E-2,1.830949053E-1,-6.964747202E-1,7.209745156E-1
1.871301208E0,2.466691777E-2,1.159810185E-2,-6.182360512E-1,6.188366406E-1
1.881272208E0,-1.455568589E-1,3.120918098E-1,4.282734632E-1,5.495509587E-1
1.891242208E0,-3.274396911E-1,3.121953604E-2,-3.750930369E-2,3.310564281E-1
1.901213208E0,2.091840669E-1,-5.768082359E-1,-2.138198125E-1,6.497573602E-1
1.911184208E0,3.364057385E-1,-3.658947819E-1,1.127719738E0,1.232395886E0
1.921155208E0,2.010516132E-1,9.886375381E-2,5.900852162E-1,6.311864664E-1
1.931125208E0,-3.916706242E-2,-3.105068398E-2,-3.826721978E-1,3.859225502E-1
1.941096208E0,-2.886419900E-1,1.148588122E-1,-5.890257007E-1,6.659264383E-1
1.951067208E0,3.800606851E-1,5.414493920E-1,-8.923687238E-1,1.110826498E0
1.961038208E0,2.178023511E-1,5.558639846E-1,-5.634511489E-1,8.209140215E-1
1.971008208E0,-4.502257015E-1,-3.895604189E-2,9.668955803E-1,1.067289941E0
1.980979208E0,-8.336108577E-2,-1.298510366E-1,1.318376976E0,1.327376440E0
1.990950208E0,4.384552930E-2,-1.983017042E-1,-2.264562303E-1,3.041848460E-1
2.000920208E0,-4.276280037E-1,-2.527210276E-1,-1.196643793E0,1.295642696E0
2.010891208E0,2.838829412E-1,-1.035235918E-1,-1.664982963E-1,3.450048420E-1
2.020862208E0,3.152186084E-1,6.279048974E-2,6.648225725E-1,7.384405660E-1
2.030833208E0,5.591034517E-2,-2.929073146E-2,2.086625683E-1,2.179999566E-1
2.040803208E0,3.411788207E-2,-6.503093264E-2,3.363745290E-1,3.442976559E-1
2.050774208E0,-6.593649276E-3,9.210337666E-2,4.609716779E-1,4.701291270E-1
2.060745208E0,-2.046792258E-1,5.718508386E-2,-3.975545311E-1,4.507918860E-1
2.070715208E0,-1.332189780E-1,2.641628775E-1,-1.105637729E0,1.144536635E0
2.080686208E0,-6.783603385E-2,3.038658372E-1,-1.680086321E-1,3.537839383E-1
2.090657208E0,2.085244644E-1,2.248217142E-1,2.343417853E-1,3.859317657E-1
2.100628208E0,-9.864695001E-2,1.198353775E-1,3.663216287E-1,3.978483054E-1
2.110598208E0,-7.828661621E-2,2.324266029E-1,3.936719799E-1,4.638195207E-1
2.120569208E0,1.472495547E-1,1.732876263E-1,-1.120045268E0,1.142896511E0
2.130540208E0,1.973862860E-2,-4.702630498E-2,-2.088742375E-1,2.150105438E-1
2.140511208E0,1.226764116E-2,1.486772438E-1,1.025549585E0,1.036343268E0
2.150481208E0,-2.843219575E-2,2.142416891E-1,1.560428900E-1,2.665657041E-1
2.160452208E0,-1.705527921E-1,1.632462576E-1,-7.946219891E-1,8.289521706E-1
2.170423208E0,-9.530614335E-2,3.386861709E-2,-4.680783838E-1,4.788817365E-1
2.180393208E0,-1.363458131E-1,2.153143060E-1,6.302134877E-1,6.797936976E-1
2.190364208E0,-2.365564182E-1,3.520190468E-1,1.247882944E0,1.317986415E0
2.200335208E0,-7.268520288E-2,-8.218217745E-2,-1.404252108E0,1.408531516E0
2.210306208E0,-5.178530263E-1,-2.903295147E-1,-1.034097045E0,1.192400806E0
2.220276208E0,-1.983485550E-1,4.021146649E-2,6.527439791E-1,6.833987222E-1
2.230247208E0,-3.375401349E-1,3.942789209E-1,7.798109919E-1,9.367467071E-1
2.240218208E0,4.121966534E-1,-4.551078890E-2,-7.118850571E-1,8.238674939E-1
2.250188208E0,8.248428847E-1,6.947272433E-2,-8.460991216E-1,1.183670548E0
2.260159208E0,4.949310639E-1,4.779763495E-2,1.222139407E0,1.319418850E0
2.270130208E0,3.182186320E-2,2.890338448E-1,1.375991346E0,1.406380239E0
2.280101208E0,3.083625288E-1,6.001823800E-2,-1.940889680E-1,3.692697734E-1
2.290071208E0,-1.706163441E-1,-8.706944475E-2,-1.461637267E0,1.474135179E0
2.300042208E0,-2.933812679E-1,-1.215869201E-1,-9.593509179E-1,1.010549420E0
2.310013208E0,-3.158637756E-1,2.814983462E-2,9.328109908E-1,9.852404186E-1
2.319983208E0,-2.502727071E-1,-1.481023620E-1,1.327955884E0,1.359425455E0
2.329954208E0,1.644658772E-1,-2.361710867E-1,-2.591521060E-1,3.872797710E-1
2.339925208E0,3.337004877E-1,-7.176417505E-2,-1.115311947E0,1.166373376E0
2.349896208E0,-4.265737507E-2,-7.113351630E-2,2.391663229E-1,2.531405910E-1
2.359866208E0,-2.083995898E-1,-7.276322210E-2,7.287016493E-1,7.614006627E-1
2.369837208E0,-3.531181041E-2,-1.227383008E-1,-2.599379718E-2,1.303353057E-1
2.379808708E0,-1.317611941E-1,-1.981929094E-1,-8.035939568E-1,8.380958710E-1
2.389779708E0,-2.250661644E-1,-2.317205334E-1,-3.030693734E-1,4.429449503E-1
2.399749708E0,1.389068205E-2,-5.154638540E-2,1.504646462E-1,1.596545980E-1
2.409720708E0,-6.023165680E-2,-6.808083119E-2,6.274214423E-1,6.339720170E-1
2.419691708E0,-2.606303187E-1,-7.841945764E-2,3.134171909E-1,4.151001204E-1
2.429661708E0,3.340360447E-1,4.937444628E-2,-1.123803858E0,1.173436418E0
2.439632708E0,8.238525856E-1,5.309506432E-1,-4.953872198E-1,1.098203153E0
2.449603708E0,-6.741803102E-3,3.812742016E-1,6.495087147E-1,7.531779598E-1
2.459574708E0,-8.375646718E-2,-3.805205778E-2,4.061183631E-1,4.164075285E-1
2.469544708E0,-1.204642638E-1,3.097696795E-2,-1.005721092E-1,1.599561207E-1
2.479515708E0,1.849417301E-1,-5.174997814E-1,-9.631931233E-1,1.108941144E0
2.489486708E0,-8.973897278E-2,-2.631030697E-1,9.850476766E-1,1.023520998E0
2.499456708E0,-3.262633775E-1,1.723073406E-1,1.736640590E0,1.775403659E0
2.509427708E0,-2.039545365E-2,-5.503915389E-1,-1.746490810E0,1.831277415E0
2.519398708E0,-3.272452712E-2,-3.103690739E-1,-1.250931682E0,1.289274963E0
2.529368708E0,-2.440324124E-1,4.035543956E-1,1.379161121E0,1.457564190E0
2.539339708E0,-1.577978586E-1,3.560800843E-1,3.195959437E-1,5.038201642E-1
2.549310708E0,7.298311852E-3,-2.223456011E-1,-1.705616434E0,1.720063444E0
2.559281708E0,4.857934007E-1,-2.902383712E-1,8.786961794E-2,5.726732140E-1
2.569251708E0,5.234481539E-1,2.100140791E-1,2.188386531E0,2.259898116E0
2.579222708E0,2.954107634E-1,-5.088669613E-2,8.748288310E-1,9.247607574E-1
2.589193708E0,2.445662266E-1,-1.044048951E-1,-1.528955677E0,1.551908013E0
2.599163708E0,-2.552199997E-2,-6.345782150E-2,-1.827167183E0,1.828446932E0
2.609134708E0,-3.475791829E-1,-1.372647579E-1,1.262489873E-1,3.944511490E-1
2.619105708E0,-3.283700928E-1,-3.662156845E-1,1.783090287E0,1.849689654E0
2.629076708E0,1.709768980E-1,-3.968405495E-1,9.045619226E-1,1.002470844E0
2.639046708E0,1.527822632E-1,-2.512565559E-1,-3.985432953E-1,4.952868210E-1
2.649017708E0,9.401021764E-2,-2.820338232E-2,-6.565288818E-1,6.638249200E-1
2.658988708E0,-3.715722822E-3,-6.327438338E-2,-7.140268922E-2,9.547668938E-2
2.668958708E0,-2.516787797E-3,-1.706347948E-2,5.654678535E-1,5.657308459E-1
2.678929708E0,-3.225861367E-2,2.462625952E-1,1.759520745E-1,3.043764388E-1
2.688900708E0,-9.797631092E-3,1.091192127E-1,-6.286774242E-1,6.381522544E-1
2.698871708E0,-2.685113056E-1,4.121821999E-2,-9.385517871E-1,9.770755959E-1
2.708841708E0,-1.267068243E-1,-2.670258570E-1,-3.743580419E-1,4.769710381E-1
2.718812708E0,-1.914395581E-1,-1.252156199E-1,9.136876720E-1,9.418881132E-1
2.728783708E0,1.064682222E-1,7.537249183E-2,1.096354689E0,1.104087904E0
2.738753708E0,2.233567674E-1,8.746044075E-2,-7.729334968E-1,8.092983163E-1
2.748724708E0,2.519020337E-1,3.089507952E-2,-1.097203705E0,1.126172771E0
2.758695708E0,-3.832868133E-2,1.380748896E-1,6.246872842E-1,6.409118239E-1
2.768666708E0,-1.629173152E-2,3.931708735E-1,9.252189660E-1,1.005424732E0
2.778636708E0,-5.266831990E-2,-1.298323758E-2,-9.314684701E-1,9.330466372E-1
2.788607708E0,9.517988004E-2,-9.895497951E-2,-1.356739388E0,1.363668972E0
2.798578708E0,-1.386590447E-1,2.407283335E-1,1.302988858E0,1.332274906E0
2.808548708E0,-2.797725313E-1,3.174580555E-1,1.842222009E0,1.890194228E0
2.818519708E0,-1.192679965E-1,-2.897745591E-1,-1.430209653E0,1.464135855E0
2.828490708E0,-4.995128324E-1,-4.915593766E-1,-1.894654577E0,2.020113773E0
2.838460708E0,-7.586358120E-1,-5.264865499E-1,1.737944520E-1,9.396387040E-1
2.848431708E0,-8.418882492E-1,-4.482455785E-1,1.896088899E0,2.122463907E0
2.858402708E0,-2.427552708E-1,-5.474588679E-1,1.831587678E-1,6.262495252E-1
2.868373708E0,5.034178954E-1,7.701608934E-2,-1.036911895E0,1.155226096E0
2.878343708E0,8.507185681E-1,4.652708798E-1,-4.639578509E-1,1.074921374E0
2.888314708E0,7.755144578E-1,4.674630009E-1,1.937299490E-1,9.259997973E-1
2.898285708E0,1.439374140E0,2.789882552E-1,-7.352347434E-2,1.468004790E0
2.908255708E0,9.939012381E-1,2.703205072E-1,3.099679184E-1,1.075636071E0
2.918226708E0,1.550692189E-1,1.313307294E-1,9.620839065E-1,9.833105645E-1
2.928197708E0,-5.098891186E-1,-1.938579665E-1,9.676902169E-1,1.110852006E0
2.938168708E0,-6.219063485E-1,-5.749594925E-1,-4.361251044E-1,9.526547281E-1
2.948138708E0,-4.717073120E-1,-2.551110405E-1,-7.028861922E-1,8.841031786E-1
2.958109708E0,-5.535497297E-1,1.503810493E-1,-5.290730292E-1,7.803525059E-1
2.968080708E0,-5.059902683E-1,-6.688561463E-3,-6.138488853E-1,7.955383978E-1
2.978050708E0,-4.743794896E-1,-2.002389964E-1,-1.528801310E-1,5.371255815E-1
2.988021708E0,-5.629315507E-2,-3.921711093E-2,4.475675207E-1,4.527953033E-1
2.997992708E0,-4.860088706E-2,-1.217706140E-1,7.973029375E-2,1.534504754E-1
3.007962708E0,5.646765791E-3,-4.507753032E-1,-3.055398220E-1,5.445960363E-1
3.017933708E0,2.186623304E-1,-2.920844286E-1,-1.301180899E-2,3.650970218E-1
3.027904708E0,2.228089199E-1,-3.724696836E-1,4.541579175E-1,6.282013165E-1
3.037875708E0,-6.771707956E-2,-4.910996027E-1,7.109296221E-1,8.667094958E-1
3.047845708E0,3.353781635E-1,-2.185342398E-1,-1.977002084E-2,4.007824600E-1
