"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.997499833E0,3.206169041E-1,-1.114158803E-1,2.615284145E-1,4.284924844E-1
3.007468833E0,2.417311310E-1,1.529766832E-1,-2.016511720E-1,3.499985721E-1
3.017437833E0,2.277584052E-1,3.550269277E-1,-4.590479439E-1,6.234124039E-1
3.027405833E0,1.170661910E-1,3.677454622E-1,-3.508235836E-1,5.215538370E-1
3.037374833E0,2.188294876E-2,2.194727544E-1,-3.090428889E-2,2.227155775E-1
3.047343833E0,4.080928948E-2,1.371574797E-1,8.063251913E-2,1.642533881E-1
3.057311833E0,8.461538661E-2,5.011041887E-2,-6.706405520E-2,1.190311104E-1
3.067280833E0,1.584198928E-1,7.494354375E-2,-4.271624923E-2,1.803831342E-1
3.077249833E0,1.215768427E-1,4.546608511E-2,1.189306122E-1,1.760471076E-1
3.087218833E0,-2.197867499E-1,-1.635914626E-1,5.578424996E-1,6.214954839E-1
3.097186833E0,-4.088270492E-1,-2.211854039E-1,2.035877699E-1,5.074549430E-1
3.107155833E0,-3.231350441E-1,-1.068979560E-1,-4.718276185E-1,5.817772179E-1
3.117124833E0,-2.367646522E-1,-1.834517133E-1,-4.759791416E-1,5.623772532E-1
3.127092833E0,-1.397313510E-1,-1.403568569E-1,2.583960611E-1,3.255663098E-1
3.137061833E0,8.985467456E-2,6.934596766E-2,6.566926038E-1,6.664292173E-1
3.147030833E0,4.230632287E-1,4.430163404E-1,5.282842398E-2,6.148469856E-1
3.156999833E0,8.924481728E-1,5.761650422E-1,-8.719104856E-1,1.374284465E0
3.166967833E0,2.983697469E-1,4.921806067E-2,-5.075336409E-1,5.907938049E-1
3.176936833E0,2.389520956E-1,5.611455917E-2,6.365278959E-1,6.822130972E-1
3.186905833E0,2.456329049E-1,6.663125161E-2,6.776981413E-1,7.239129909E-1
3.196873833E0,-2.573016085E-2,-3.501976392E-1,-1.576438576E-1,3.849052007E-1
3.206842833E0,1.482534120E-1,-1.418364217E-1,-3.592704713E-2,2.082964172E-1
3.216811833E0,2.303164524E-1,4.658496445E-1,6.439333946E-1,8.274731271E-1
3.226779833E0,-1.780396036E-1,5.546092452E-1,1.137850624E-1,5.934952028E-1
3.236748833E0,-7.797130510E-2,5.543792303E-1,-1.351226048E0,1.462609890E0
3.246717833E0,-1.665082365E-1,4.768635330E-1,-1.075107661E0,1.187846920E0
3.256685833E0,-7.038406040E-1,2.637013860E-2,3.517345798E-1,7.872764411E-1
3.266654833E0,-5.572119140E-1,-4.437595946E-1,8.175752342E-1,1.084360161E0
3.276623833E0,1.035220295E-2,-2.232014508E-1,5.520151645E-1,5.955222897E-1
3.286592833E0,4.490057531E-1,4.701745375E-1,-1.944725454E-2,6.504217537E-1
3.296560833E0,4.315016014E-1,7.929716125E-1,-3.093890440E-1,9.543160854E-1
3.306529833E0,1.033016260E-1,4.904385019E-1,-7.264908171E-1,8.826041340E-1
3.316498833E0,8.799310382E-2,2.913166161E-1,-7.198782009E-1,7.815579193E-1
3.326466833E0,-9.158742383E-2,-2.236320617E-1,1.097019517E-1,2.653941850E-1
3.336435833E0,-2.169625813E-1,-3.443747260E-1,9.267696476E-1,1.012209807E0
3.346404833E0,1.730688125E-2,7.071354369E-1,5.969252890E-1,9.255592120E-1
3.356372833E0,-4.980968195E-1,-9.089240916E-2,-1.113059599E0,1.222809692E0
3.366341833E0,-5.085685980E-1,-8.296814556E-1,-5.303225791E-1,1.108266834E0
3.376310833E0,-1.220995107E-1,5.676740080E-2,1.422497175E0,1.428855851E0
3.386279833E0,2.834346059E-1,4.213243764E-1,7.484628993E-1,9.044590193E-1
3.396247833E0,1.740311911E-1,2.157133602E-1,-5.297138840E-1,5.978427119E-1
3.406216833E0,5.204680473E-1,7.108594555E-1,-1.505401338E0,1.744259540E0
3.416185833E0,-1.664259735E-1,-5.956178516E-2,-7.814365178E-1,8.011792823E-1
3.426153833E0,-1.958492358E-1,-2.385920533E-1,7.399201173E-1,8.017261820E-1
3.436122833E0,1.806866381E-1,-1.112861086E-1,1.280321542E0,1.297788700E0
3.446091833E0,6.903860146E-1,5.286866744E-1,8.193679905E-1,1.194782973E0
3.456059833E0,6.091152719E-1,6.358545160E-1,-8.665175986E-1,1.235388655E0
3.466028833E0,1.435738853E-1,5.726957795E-1,-1.280079467E0,1.409679878E0
3.475997833E0,2.014402703E-1,4.077168457E-1,-4.794553113E-1,6.608241856E-1
3.485966833E0,2.235548053E-1,3.481100735E-1,6.838979441E-1,7.992957977E-1
3.495934833E0,-4.078001685E-2,-3.333340500E-2,4.807797056E-1,4.836561289E-1
3.505903833E0,-3.372224849E-1,-4.574899168E-1,-4.061926228E-1,6.985760339E-1
3.515872833E0,-1.753634426E-1,-4.824153546E-1,-2.317649174E-1,5.631979122E-1
3.525840833E0,-2.947452406E-1,-2.791662481E-1,1.187434428E0,1.254913970E0
3.535809833E0,-3.528411654E-1,-3.728782578E-1,7.301061505E-1,8.925189489E-1
3.545778833E0,-3.842461221E-2,-7.858029261E-2,-8.148486775E-1,8.195301584E-1
3.555747833E0,2.031683418E-1,5.785593309E-2,-1.158369089E0,1.177473409E0
3.565715833E0,2.179570465E-1,-3.358739343E-2,-1.518369877E-1,2.677458832E-1
3.575684833E0,-1.080736849E-1,-2.844847293E-1,7.039948243E-1,7.669551455E-1
3.585653833E0,-1.045097339E-1,-3.011495132E-1,3.495430434E-1,4.730683386E-1
3.595621833E0,-9.250481542E-2,-4.150815966E-1,-3.148743170E-1,5.291462068E-1
3.605590833E0,1.024663147E-1,-3.393840178E-1,-1.338497829E-1,3.789414488E-1
3.615559833E0,5.383842085E-2,-2.191735597E-1,6.334078217E-1,6.724143762E-1
3.625527833E0,1.532914461E-1,-1.497636016E-1,4.780180657E-1,5.238594038E-1
3.635496833E0,4.765801257E-1,4.058725243E-1,-1.401589286E-1,6.414870595E-1
3.645465833E0,1.099614585E-1,3.342868537E-1,-8.045406210E-1,8.781371384E-1
3.655434833E0,-3.054925326E-2,1.305989503E-1,-3.947028440E-1,4.168688976E-1
3.665402833E0,-8.549162842E-2,-3.913610872E-2,3.094095093E-1,3.233801138E-1
3.675371833E0,4.515512288E-4,-9.737532679E-2,1.238674164E-1,1.575604487E-1
3.685340833E0,2.070782287E-1,1.518732405E-1,4.984225094E-2,2.615934326E-1
3.695308833E0,5.798164822E-2,2.698566768E-1,8.059217334E-3,2.761330269E-1
3.705277833E0,1.211846408E-1,-2.909380820E-2,-4.356514800E-1,4.531273318E-1
3.715246833E0,-3.519804552E-3,-1.718551863E-1,1.174272931E-1,2.081724363E-1
3.725214833E0,3.187069476E-1,2.693050651E-1,3.556826198E-1,5.482786359E-1
3.735183833E0,3.694142941E-1,3.470107970E-1,-9.362854064E-2,5.154121822E-1
3.745152833E0,-3.595905333E-1,-2.885819464E-1,-2.114084208E-1,5.072261939E-1
3.755121833E0,-5.719769740E-1,-7.285871170E-1,-2.385090959E-1,9.564953919E-1
3.765090833E0,-3.230424022E-1,-4.240392020E-1,6.044073862E-1,8.058994521E-1
3.775059833E0,-2.059924738E-1,-2.180621502E-1,4.518020743E-1,5.423182783E-1
3.785028833E0,-9.967467126E-2,4.186025340E-2,-1.506073183E-1,1.853911681E-1
3.794996833E0,3.741834294E-2,2.587491963E-1,-5.833813834E-1,6.392848485E-1
3.804965833E0,3.255985491E-3,7.594089601E-2,-4.402240026E-1,4.467379473E-1
3.814934833E0,2.492325971E-1,1.742416178E-1,-1.341117382E-2,3.043959402E-1
3.824903833E0,2.523252625E-1,1.276649637E-1,3.694791251E-1,4.652754076E-1
3.834871833E0,1.873959526E-2,-2.222895044E-1,2.712172508E-2,2.247206803E-1
3.844840833E0,-8.194642503E-2,-2.258048870E-1,1.101937026E-1,2.642834003E-1
3.854809833E0,1.235428959E-2,-1.207231127E-1,3.919885665E-1,4.103434351E-1
3.864777833E0,6.394953579E-3,-1.831145117E-1,1.035729003E-1,2.104736694E-1
3.874746833E0,2.368888324E-1,5.349855144E-2,1.370938182E-2,2.432413639E-1
3.884715833E0,6.803735349E-1,4.898865978E-1,-1.146229684E-1,8.461887795E-1
3.894683833E0,3.714937468E-1,2.191755697E-1,-1.254046494E-1,4.491902273E-1
3.904652833E0,6.644717395E-2,3.754285209E-2,-2.998417103E-1,3.094022365E-1
3.914621833E0,2.239062961E-1,-3.491430938E-2,-3.375720388E-1,4.065807666E-1
3.924590833E0,-7.978083562E-2,-4.434347453E-1,1.118888104E-1,4.642396589E-1
3.934558833E0,6.897448674E-3,-2.746975136E-1,8.422580856E-1,8.859486337E-1
3.944527833E0,2.345019259E-1,8.148164447E-2,4.640654397E-1,5.262956811E-1
3.954496833E0,5.459143259E-3,2.941596785E-1,-2.552841729E-1,3.895250026E-1
3.964464833E0,-9.430012990E-2,2.894211315E-1,-9.967292440E-1,1.042173830E0
3.974433833E0,-2.525226060E-2,4.828166929E-1,-5.783276349E-1,7.537987058E-1
3.984402833E0,-1.950569746E-1,9.818096347E-3,7.836730778E-2,2.104401418E-1
3.994370833E0,-6.990664986E-1,-7.298099890E-1,5.623623973E-1,1.156532773E0
4.004339833E0,-3.434154172E-1,-4.032337855E-1,5.431648189E-1,7.586564802E-1
4.014308833E0,3.559218806E-1,1.847758153E-1,-7.723002434E-2,4.083955970E-1
4.024277833E0,3.044548346E-1,4.263200547E-1,-1.444221336E-1,5.434144716E-1
4.034245833E0,1.509132373E-1,3.846023272E-1,-2.311661625E-1,4.734253372E-1
4.044214833E0,1.141099849E-1,1.837720311E-1,-5.453306276E-1,5.866674880E-1
4.054183833E0,-1.083379425E-2,1.391097554E-1,-3.785370469E-2,1.445745417E-1
4.064151833E0,2.521901187E-1,7.703059043E-1,1.115584427E-1,8.181786653E-1
4.074120833E0,-4.742407644E-1,2.502361254E-1,-2.409421223E-1,5.878567235E-1
4.084089833E0,-5.910680235E-1,-7.711857641E-1,-4.101184434E-1,1.054649718E0
4.094058833E0,-4.890118909E-1,-5.201699855E-1,1.084553254E0,1.298447228E0
4.104026833E0,2.449373786E-1,2.158521951E-1,9.733444744E-1,1.026638181E0
4.113995833E0,-1.464047782E-2,2.249839014E-1,-1.343918198E-1,2.624752573E-1
4.123964833E0,3.626822851E-1,8.286198936E-1,-1.206922613E0,1.508247845E0
4.133932833E0,1.183896351E-1,4.037081409E-1,-1.742791861E0,1.792852431E0
4.143901833E0,-2.620282418E-1,-2.060702053E-1,1.345368308E-1,3.594772424E-1
4.153870833E0,-1.821140897E-2,-3.604585890E-1,1.225302751E0,1.277352293E0
4.163839833E0,4.497230237E-1,-1.095911836E-1,1.216285760E0,1.301388518E0
4.173807833E0,6.121395980E-1,2.871612923E-1,2.296008629E-1,7.140679600E-1
4.183776833E0,3.425104875E-1,5.529310212E-1,-1.010365536E0,1.201617520E0
4.193745833E0,2.662814334E-1,5.229503000E-1,-8.992076272E-1,1.073758434E0
4.203713833E0,2.253410566E-1,3.426158835E-1,-1.436543941E-1,4.345121637E-1
4.213682833E0,1.616876092E-1,4.196983388E-2,2.699735481E-1,3.174745133E-1
4.223651833E0,-1.333797764E-1,-3.871160817E-1,1.531409168E-1,4.371511934E-1
4.233620833E0,-2.283812433E-1,-5.591274253E-1,1.236440527E-1,6.164976251E-1
4.243588833E0,-2.191688089E-1,-6.294736688E-1,4.163878280E-1,7.859076853E-1
4.253557833E0,-1.370544226E-1,-3.457585427E-1,9.090169162E-1,9.821632443E-1
4.263526833E0,-2.651130500E-1,-3.312206469E-1,3.088505155E-1,5.247672695E-1
4.273494833E0,6.718743145E-3,-5.597649179E-3,-9.007647407E-1,9.008071898E-1
4.283463833E0,2.527692854E-1,1.926435729E-1,-8.172717637E-1,8.768905254E-1
4.293432833E0,5.778715521E-2,-7.074760007E-2,-9.922608018E-2,1.348717658E-1
4.303400833E0,-4.616226923E-1,-4.208113563E-1,4.179443568E-1,7.515684885E-1
4.313369833E0,-3.701208571E-1,-5.058538454E-1,-1.150205791E-2,6.269049841E-1
4.323338833E0,-1.285964617E-1,-4.395126888E-1,-1.495934111E-1,4.817537153E-1
4.333307833E0,3.459251883E-1,-1.726513944E-1,1.379954588E-1,4.105063782E-1
4.343275833E0,5.819266693E-1,7.490087735E-2,4.730415004E-1,7.536690593E-1
4.353244833E0,2.047283789E-1,-2.602843828E-1,2.321046406E-1,4.043936612E-1
4.363213833E0,1.821718309E-1,-2.204948843E-1,1.914378405E-3,2.860213887E-1
4.373181833E0,1.830247935E-1,1.963422291E-1,5.478080928E-2,2.739512421E-1
4.383150833E0,1.759459350E-1,4.106563872E-1,-2.034573770E-1,4.909078779E-1
4.393119833E0,3.119489551E-2,3.290833800E-1,-3.613497412E-1,4.897373051E-1
4.403088833E0,-1.513964731E-1,4.326153863E-2,-4.226759237E-1,4.510514264E-1
4.413056833E0,-2.245016157E-1,-2.775447422E-1,-9.517512918E-2,3.694460239E-1
4.423025833E0,4.686313111E-2,-8.234524168E-3,4.563091081E-1,4.587831324E-1
4.432994833E0,2.976317186E-1,3.770203523E-1,4.005167305E-1,6.254139728E-1
4.442962833E0,2.329394768E-1,3.473492777E-1,-1.621760345E-1,4.485681517E-1
4.452931833E0,-5.960907452E-3,6.201173197E-2,-5.235526729E-1,5.272460418E-1
4.462900833E0,-1.899337539E-1,-1.749299447E-1,-6.401122391E-2,2.660314891E-1
4.472869833E0,-7.768530317E-2,1.071853101E-2,5.771698862E-1,5.824731503E-1
4.482837833E0,1.722895979E-1,4.702853788E-1,1.362138122E-1,5.190435875E-1
4.492806833E0,-4.672496141E-1,-6.989293814E-2,-4.702570564E-1,6.665950223E-1
4.502775833E0,-4.850747779E-1,-3.569283691E-1,-7.199466133E-1,9.386258716E-1
4.512743833E0,-2.140557111E-1,-1.446796486E-1,3.656293184E-1,4.477017385E-1
4.522712833E0,7.547878325E-3,-1.919604354E-3,8.051703662E-1,8.052080314E-1
4.532681833E0,3.411116873E-1,2.243918708E-1,1.011053753E-1,4.206318959E-1
4.542650833E0,1.071129508E-1,4.326584364E-1,-1.406103337E-1,4.673732692E-1
4.552618833E0,1.491875778E-1,2.951355057E-1,-7.141742420E-1,7.870239819E-1
4.562587833E0,1.302988785E-1,1.532673994E-1,-3.528899896E-1,4.062019673E-1
4.572556833E0,3.514225943E-1,2.953098624E-1,2.901920503E-1,5.430627778E-1
4.582524833E0,1.645085619E-1,9.346717576E-2,3.876920325E-1,4.313980666E-1
4.592493833E0,5.004069082E-2,-2.567399103E-2,-1.515247464E-2,5.824793594E-2
4.602462833E0,-3.207965232E-2,-1.394326496E-1,-4.885524094E-2,1.511866477E-1
4.612431833E0,-5.319047626E-2,-2.198293250E-1,3.061660588E-2,2.282357015E-1
4.622399833E0,-1.133226939E-1,-1.712248199E-1,4.434481573E-1,4.886780537E-1
4.632368833E0,1.929928709E-1,2.337984693E-1,3.238006765E-1,4.435705700E-1
4.642337833E0,5.123070154E-1,4.745924744E-1,-2.933606565E-1,7.574674709E-1
4.652305833E0,-2.209209636E-2,8.769577291E-2,-6.501390445E-1,6.563988014E-1
4.662274833E0,5.667220082E-2,-1.328866369E-1,-4.175666267E-1,4.418512016E-1
4.672243833E0,6.163308822E-2,-3.237465532E-1,1.889580363E-1,3.798889413E-1
4.682212833E0,6.470971037E-2,-2.783804920E-1,8.626058114E-1,9.087198857E-1
4.692180833E0,2.156184892E-1,-6.526201643E-2,3.477836162E-1,4.143717019E-1
4.702149833E0,1.592633171E-1,2.292388106E-1,-8.656218052E-2,2.922468948E-1
4.712118833E0,6.081908271E-2,2.009609082E-1,-7.857465005E-1,8.133153205E-1
4.722086833E0,-1.046845291E-2,2.375468635E-1,-3.675565606E-1,4.377624083E-1
4.732055833E0,-1.752088934E-2,-7.597645439E-2,1.686489022E-1,1.858005796E-1
4.742024833E0,-8.754670545E-3,-1.991528030E-1,4.744705600E-1,5.146462819E-1
4.751993833E0,-6.466293264E-2,-1.227205216E-1,3.396717739E-1,3.669039864E-1
4.761961000E0,-2.660717741E-1,-2.001980293E-1,-1.875383323E-1,3.821571222E-1
4.771930000E0,2.719532691E-2,2.221727063E-1,-2.290278357E-1,3.202406076E-1
4.781899000E0,1.111924801E-2,2.180448644E-1,-3.610790151E-1,4.219540920E-1
4.791867000E0,-1.216047997E-1,6.791128021E-2,-2.143174106E-1,2.556005121E-1
4.801836000E0,-3.144555833E-1,2.231348473E-1,-9.582533956E-2,3.973084063E-1
4.811805000E0,-1.403295942E-1,3.419961152E-1,-5.011999369E-1,6.227801495E-1
4.821773000E0,-4.548896234E-1,-5.052296186E-1,-2.143618494E-1,7.128341599E-1
4.831742000E0,-4.416639891E-1,-9.146108012E-1,7.574886614E-1,1.267031598E0
4.841711000E0,-3.480719570E-2,-3.142977450E-1,1.470415108E0,1.504032979E0
4.851680000E0,8.298145529E-1,5.431716528E-1,3.349571639E-1,1.046816096E0
4.861648000E0,5.966299681E-1,4.309138831E-1,-1.425023172E0,1.603853215E0
4.871617000E0,6.418656729E-2,1.390517766E-1,-1.516098234E0,1.523814020E0
4.881586000E0,-2.869658491E-1,-2.661799842E-1,1.275453150E-2,3.916169820E-1
4.891554000E0,-1.611863201E-1,-3.076870658E-1,1.128185177E0,1.180446591E0
4.901523000E0,-1.342841214E-1,-4.164155292E-1,5.342191637E-1,6.905246071E-1
4.911492000E0,-7.236064587E-2,-5.424828874E-1,-3.446372294E-1,6.467600529E-1
4.921461000E0,5.973787772E-1,1.482359982E-1,9.628259182E-2,6.229812614E-1
4.931429000E0,7.787200476E-1,9.417556228E-1,6.419909495E-1,1.380384347E0
4.941398000E0,2.312426514E-1,4.697555480E-1,-5.661537319E-1,7.711507550E-1
4.951367000E0,3.304857250E-2,1.901665461E-1,-1.189806644E0,1.205361096E0
4.961335000E0,-1.631551507E-1,-1.328901087E-1,-5.089170921E-1,5.507049944E-1
4.971304000E0,-2.726020542E-1,-3.781121005E-1,8.703516179E-1,9.873158458E-1
4.981273000E0,-3.134719720E-1,-5.381866091E-1,9.447030580E-1,1.131535846E0
4.991242000E0,4.230950229E-2,-3.598280033E-1,7.288846672E-2,3.695659813E-1
5.001210000E0,2.611051492E-1,-1.518472386E-1,-3.515404522E-1,4.634804984E-1
5.011179000E0,4.334913723E-2,-2.147767825E-1,1.979820442E-1,2.953051029E-1
5.021148000E0,-2.436774864E-1,-3.155781756E-1,4.094612163E-1,5.715127207E-1
5.031116000E0,-4.037810849E-1,-2.854991664E-1,-2.012436211E-2,4.949282054E-1
5.041085000E0,1.215371182E-1,6.301034505E-2,-7.939945829E-1,8.057102285E-1
5.051054000E0,2.038091601E-1,-4.998024523E-2,-6.611686474E-1,6.936715209E-1
5.061023000E0,5.584203142E-1,-6.618973201E-2,-2.738438201E-1,6.254636406E-1
5.070991000E0,2.380343020E-2,-5.108332247E-1,4.731923586E-1,6.967267721E-1
5.080960000E0,-5.167272180E-2,-7.101607132E-1,4.898037136E-1,8.642372282E-1
5.090929000E0,-2.063127916E-2,-6.547971558E-1,2.789852768E-1,7.120517886E-1
5.100897000E0,2.624117095E-2,-5.346149471E-1,1.210630918E-1,5.487786556E-1
5.110866000E0,2.015088289E-1,-2.586380444E-1,1.800568199E-1,3.740586913E-1
5.120835000E0,3.210101659E-1,3.264573589E-3,6.920413613E-2,3.284012736E-1
5.130804000E0,-1.839187231E-1,-2.057751950E-1,-1.441894144E-1,3.113841916E-1
5.140772000E0,-3.871267894E-1,-1.844743731E-1,-2.034158617E-1,4.746324454E-1
5.150741000E0,-2.217949396E-1,-2.163577599E-2,-2.277934885E-1,3.186706379E-1
5.160710000E0,-2.796999893E-1,-1.651108068E-1,-9.250704467E-2,3.377146959E-1
5.170678000E0,-1.091372934E-1,-1.935333364E-1,-1.742973125E-1,2.823927305E-1
5.180647000E0,2.636894723E-1,1.366362736E-2,1.730366528E-2,2.646096169E-1
5.190616000E0,3.467372569E-1,7.125400549E-2,1.761491257E-1,3.953888885E-1
5.200585000E0,1.807652101E-1,7.341007490E-2,2.349621749E-1,3.054051799E-1
5.210553000E0,2.280679056E-1,2.776805255E-1,-7.345681608E-2,3.667660666E-1
5.220522000E0,7.504100952E-2,8.415597819E-2,-4.645402336E-1,4.780282527E-1
5.230491000E0,-4.394146018E-3,-1.171924360E-1,-1.870419037E-1,2.207669571E-1
5.240459000E0,-2.051572356E-2,-2.268692447E-1,3.359699017E-1,4.059141830E-1
5.250428000E0,-3.299020998E-2,-3.701199800E-1,4.456028563E-1,5.802060488E-1
5.260397000E0,-1.227833061E-1,-4.508938555E-1,2.355691159E-1,5.233295497E-1
5.270366000E0,5.811057933E-2,-2.284482305E-1,6.787564874E-2,2.453009114E-1
5.280334000E0,3.707383961E-1,2.864366030E-1,8.766964316E-2,4.766328275E-1
5.290303000E0,4.189363004E-1,5.872447119E-1,-2.341207606E-1,7.584039201E-1
5.300272000E0,2.293704095E-1,5.713344016E-1,-6.059118748E-1,8.638072604E-1
5.310240000E0,2.907809380E-2,3.693346989E-1,-4.698641235E-1,5.983526969E-1
5.320209000E0,1.001503788E-2,2.761033121E-1,1.479415727E-1,3.134007800E-1
5.330178000E0,-1.142063543E-2,1.164864395E-1,3.612205178E-1,3.797101315E-1
5.340147000E0,-6.153774206E-2,3.266859485E-2,2.155201828E-1,2.265018322E-1
5.350115000E0,-8.867993239E-2,-1.956131179E-2,-5.427034736E-2,1.057924663E-1
5.360084000E0,-4.674108145E-1,-1.710058965E-1,9.850102544E-2,5.073641081E-1
5.370053000E0,-2.096104751E-1,2.929955710E-1,-2.601367772E-2,3.611920089E-1
5.380022000E0,1.265240257E-1,6.159579760E-1,-6.321483314E-1,8.916412228E-1
5.389990000E0,1.220603709E-1,3.588607277E-1,-8.770566201E-1,9.554622289E-1
5.399959000E0,-2.017052588E-1,-1.041037544E-1,-2.101044917E-1,3.093000170E-1
5.409928000E0,-3.581032209E-1,-4.762598079E-1,6.717836827E-1,8.979725151E-1
5.419896000E0,-2.863332535E-1,-6.204773621E-1,9.304732740E-1,1.154451992E0
5.429865000E0,-1.975537722E-1,-5.290835541E-1,5.081014055E-1,7.596867371E-1
5.439834000E0,-7.897395641E-2,-1.291745138E-1,3.235030532E-2,1.548208095E-1
5.449803000E0,2.117454762E-1,1.806330265E-1,-6.397386020E-1,6.976603156E-1
5.459771000E0,5.382753406E-1,5.932378887E-1,-4.468272632E-1,9.172383213E-1
5.469740000E0,3.266256125E-1,6.015952409E-1,-4.582521379E-2,6.860765809E-1
5.479709000E0,2.470028345E-1,1.511347737E-1,-7.705688828E-1,8.231819503E-1
5.489677000E0,-4.347185567E-3,-3.085872081E-1,-3.963494200E-1,5.023323857E-1
5.499646000E0,-1.808386657E-1,-6.357795254E-1,8.055416644E-1,1.042024760E0
5.509615000E0,-1.135079775E-2,-6.536391878E-1,1.261896381E0,1.421181024E0
5.519584000E0,2.570589490E-1,-2.232887570E-1,6.396900702E-1,7.246658251E-1
5.529552000E0,2.195195322E-1,3.701978210E-2,-6.517136997E-1,6.886871827E-1
5.539521000E0,4.240508599E-1,2.586095941E-1,-1.089609341E0,1.197475081E0
5.549490000E0,4.172193751E-1,1.844690740E-1,-3.159864575E-1,5.549308854E-1
5.559458000E0,1.000502452E-1,-1.228248761E-1,4.129806554E-1,4.423223073E-1
5.569427000E0,-1.076493232E-1,-3.722132466E-1,3.528432119E-1,5.240509612E-1
5.579396000E0,-2.547401260E-1,-5.722694810E-1,-3.870155096E-2,6.276007494E-1
5.589365000E0,-1.680085955E-1,-4.560180264E-1,9.359111845E-2,4.949127459E-1
5.599333000E0,3.898265585E-3,-1.997717490E-1,3.264178902E-1,3.827173725E-1
5.609302000E0,2.278002128E-3,-1.512983130E-1,1.604943752E-2,1.521642312E-1
5.619271000E0,-1.361155059E-1,-2.539397884E-1,-3.713724536E-1,4.700322822E-1
5.629240000E0,-1.283811745E-1,-2.098758108E-1,-2.317923993E-1,3.380196714E-1
5.639208000E0,-1.489848621E-2,-1.246855515E-1,1.026934791E-1,1.622171455E-1
5.649177000E0,-3.980433583E-2,-3.150729397E-1,-3.169114870E-1,4.486515720E-1
5.659146000E0,-7.362686042E-2,-5.399341591E-1,-6.619977826E-1,8.574327233E-1
5.669114000E0,7.269035574E-2,-6.324415693E-1,-1.734021038E-1,6.597988451E-1
5.679083000E0,2.280886633E-1,-6.588528576E-1,7.266486919E-1,1.007040142E0
5.689052000E0,3.627038467E-1,-6.061502219E-1,8.862040043E-1,1.133282714E0
5.699021000E0,3.935607366E-1,-4.965231511E-1,2.929706472E-1,6.980380313E-1
5.708989000E0,1.714704030E-1,-4.707538504E-1,-2.326338136E-1,5.523855339E-1
5.718958000E0,-5.455938254E-2,-3.918834628E-1,5.628939092E-2,3.996471821E-1
5.728927000E0,-1.610375816E-1,-1.672742583E-1,5.251969099E-1,5.742347728E-1
5.738895000E0,-1.487152324E-1,9.967538388E-2,1.109333754E-2,1.793724188E-1
5.748864000E0,-2.455530539E-1,1.822717818E-1,-8.589682585E-1,9.117816481E-1
5.758833083E0,-3.153051107E-1,1.513462784E-1,-7.310826355E-1,8.104349627E-1
5.768802083E0,-1.563181111E-1,2.847724489E-1,1.000856209E-1,3.399232722E-1
5.778770083E0,2.168016002E-2,3.759398599E-1,4.781794488E-1,6.086512901E-1
5.788739083E0,1.230096298E-1,3.182314959E-1,-1.150509846E-1,3.600546946E-1
5.798708083E0,1.514425565E-1,2.052219022E-1,-6.676736748E-1,7.147300281E-1
5.808677083E0,1.666998425E-1,1.334483533E-1,-1.749586326E-1,2.760576454E-1
5.818645083E0,2.227237333E-1,6.092570303E-2,4.577726662E-1,5.127120211E-1
5.828614083E0,2.171789283E-1,-6.221505063E-2,3.635722679E-1,4.280446161E-1
5.838583083E0,2.001194939E-1,-1.662837400E-1,-1.409822166E-1,2.959291797E-1
5.848551083E0,1.598502313E-1,-1.865086559E-1,-1.996204340E-1,3.165215520E-1
5.858520083E0,1.011078604E-1,-1.624254547E-1,2.416233230E-1,3.081990558E-1
5.868489083E0,-3.004025314E-2,-1.548469699E-1,3.624969649E-1,3.953277760E-1
5.878458083E0,-1.246904120E-1,-1.347259699E-1,-3.181177676E-2,1.863082794E-1
5.888426083E0,-1.406768458E-1,-5.766683048E-2,-3.409564072E-1,3.733185100E-1
5.898395083E0,-1.104996216E-1,5.228350002E-2,-1.413932759E-1,1.869111800E-1
5.908364083E0,-1.070456348E-1,1.067384184E-1,1.822501105E-1,2.367846293E-1
5.918333083E0,-9.225389678E-2,1.067671246E-1,8.051265121E-2,1.624570324E-1
5.928301083E0,-5.584485635E-2,9.605308861E-2,-2.522097069E-1,2.755985850E-1
5.938270083E0,4.754692644E-2,1.170449948E-1,-2.531674808E-1,2.829381812E-1
5.948239083E0,9.140948575E-2,9.749457344E-2,5.236240089E-2,1.435364308E-1
5.958207083E0,8.877560746E-2,6.490963032E-2,1.924540865E-1,2.216595227E-1
5.968176083E0,1.231780662E-1,1.700045060E-2,2.597625554E-2,1.270299853E-1
5.978145083E0,1.509749620E-1,-1.420793004E-2,-1.493799877E-1,2.128607177E-1
5.988114083E0,1.503734662E-1,-1.249045663E-2,-1.690897822E-2,1.518357810E-1
5.998082083E0,1.353701686E-1,-2.318291271E-2,1.673391259E-1,2.164830549E-1
6.008051083E0,8.146055795E-2,-3.207148449E-2,1.408804750E-1,1.658665454E-1
6.018020083E0,2.909994777E-2,8.685125224E-3,-4.776122689E-2,5.659834940E-2
6.027988083E0,-4.225899696E-2,2.997260816E-2,-1.333457530E-1,1.430568764E-1
6.037957083E0,-9.375257470E-2,1.201284874E-2,-6.715702593E-2,1.159479190E-1
6.047926083E0,-1.180108817E-1,1.210353540E-2,8.137570024E-3,1.189087205E-1
