Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.023220083210617304,0.062019077539443974,0.3436884456127882,0.08587308615446092,0.35964190600133006
0.0332090831361711,-0.8809438490867615,0.06970568105578423,0.2793384486436844,0.926796048818676
0.04319708328694105,0.16197664439678192,0.3794685083627701,-0.2425647246837616,0.47861302513619114
0.053185083437711,-0.38633021593093875,0.06304701805114746,-0.16930379033088686,0.4264853287591408
0.06317308312281966,-0.36948731124401096,0.2664084275811911,-0.10333754986524582,0.46708989784490473
0.07316108327358961,0.13901813685894013,-0.14912599928677084,-0.3388476088643074,0.3954520300517721
0.08314908342435956,-0.45592260718345645,0.30182954438030724,0.19715875625610352,0.5812383958155533
0.09313708357512951,-0.47135867178440094,0.27654472209513187,0.10824862629175187,0.5571119688887322
0.10312508326023817,0.5178533917665482,0.036233733594417575,0.0764447432756424,0.5247178456930811
0.11311408318579197,-0.7888349997997285,0.47944215506315235,0.046043314933776856,0.9242539823072057
0.12310208333656192,-0.12355459034442902,-0.09419367402791977,0.029130828380584717,0.1580721043834008
0.13309008348733187,-0.2833718580007553,0.2101748775690794,-0.3458908724784851,0.49407852081618103
0.14307808317244053,-0.5114454281330109,-0.10887113548815251,-0.19561421424150469,0.5582958632427432
0.15306608332321048,-0.27078981935977936,0.050322672799229626,-0.22700908452272417,0.3569210306530082
0.16305408347398043,0.0827497959136963,0.10730291225016117,-0.1621821740269661,0.2113397768363478
0.1730420831590891,-0.5521566671133041,0.026743629500269893,0.006647699475288391,0.552843918900112
0.18303108355030417,0.47815021276474,0.05795014634728432,-0.18592625498771667,0.5162890834817208
0.19301908323541284,-0.12705005586147308,-0.10277365900576114,-0.081774480342865,0.18273261152619014
0.20300708338618279,-0.25851592898368836,0.1531651096791029,-0.04135823339223862,0.3033159076452106
0.21299508353695273,-0.022473773360252382,0.1831328207999468,-0.15346456021070481,0.2399876492319104
0.2229830832220614,0.3781435292959213,0.13369658589363098,0.060394136309623724,0.40560418825324496
0.23297108337283134,-0.33128277361392977,-0.05761020384728909,-0.005530588924884797,0.3363001621981775
0.2429590835236013,0.41706493556499485,0.3616603014618158,0.20412103593349457,0.588563277347345
0.2529480834491551,0.327956292629242,0.2460824827104807,-0.001068871021270752,0.4100159273215263
0.26293608313426375,0.09277777075767518,0.10153975032269955,0.19724587976932526,0.24046615713720507
0.2729240832850337,0.4276951736211777,0.14393009036779406,0.12079821288585664,0.46715226713411917
0.28291208343580365,-0.44504620134830475,-0.09465531170368195,0.3217278385162354,0.5572562708885436
0.2929000831209123,0.521393296122551,0.36613042473793034,0.12124143183231355,0.6485383118621945
0.30288808327168226,0.3208156728744507,-0.18805632255971433,0.10466223657131196,0.3863185993201455
0.3128760834224522,-0.008069742321968078,-0.06005178183317185,-0.09911147475242615,0.11616549259604866
0.32286408357322216,-0.49748403131961827,-0.17607837438583374,-0.18892587661743165,0.5605238105558423
0.33285308349877596,-0.47602182626724243,0.1598584905266762,-0.36768987715244295,0.6223723659005489
0.3428410831838846,0.496245591044426,-0.23076723620295525,-0.1611831772327423,0.5705201315980215
0.35282908333465457,-0.19638049185276032,0.048499437868595126,0.09298066914081574,0.22262726222943952
0.3628170834854245,0.1584642219543457,0.1311776053905487,0.17326527893543245,0.26895971943800034
0.3728050831705332,0.2062266182899475,-0.12022635519504547,0.29461313009262086,0.37918424413174723
0.38279308332130313,-0.0860587352514267,0.3325611942261458,-0.07879298508167268,0.35243636066143363
0.3927810834720731,0.013166175484657289,-0.0844633224606514,-0.12480472505092621,0.15127333014455013
0.4027700833976269,-0.1740102142095566,0.3641856408119202,-0.2911954325437546,0.49770022659949537
0.4127580835483968,-0.17065566658973694,0.07156524181365967,-0.31032869160175325,0.36131542619474627
0.4227460832335055,0.46787607014179233,-0.3486492964625359,0.08593185067176819,0.5897869377114279
0.43273408338427544,0.10972358644008637,0.2363227488845587,-0.319029640853405,0.41190729394450143
0.4427220835350454,-0.3114314764738083,0.11942353248596192,0.23982530415058137,0.410813487072906
0.45271008322015405,0.11826870739459992,0.35124385222792626,-0.1091879814863205,0.3863699602424597
0.462698083370924,-0.21045707881450654,0.007549486309289932,-0.09783268868923188,0.2322076909640026
0.47268608352169394,-0.4268350481987,-0.06083684362471104,0.06374985337257386,0.43583634969794427
0.48267508344724774,-0.09928455233573914,-0.2893799451738596,-0.1447843685746193,0.3384681497347798
0.4926630831323564,0.3085487991571427,-0.0496225418150425,0.14107928037643433,0.3428820809972912
0.5026510832831264,-0.493848232626915,-0.21496893659234048,-0.03450617372989655,0.5397114012079484
0.5126390834338963,-0.2010383838415146,0.17771683730185034,-0.0606411811709404,0.2750946362472146
0.5226270835846663,-0.4326536124944687,0.08244296327233315,-0.23300686597824097,0.49827521530840674
0.5326150832697749,0.6480814093351365,-0.0867628861963749,-0.13287972986698152,0.6672288469157068
0.5426030834205449,0.014546703100204469,-0.11897899791598321,-0.034229600429534913,0.12465662462036525
0.5525920833460987,-0.06517598927021027,-0.02269253231585026,0.08976206928491592,0.11322583487246415
0.5625800834968686,0.07090859949588776,-0.1107494804263115,0.2370829600095749,0.27111216649952813
0.5725680831819773,-0.18080935657024386,0.29418935313820843,-0.0257300877571106,0.3462678678988446
0.5825560833327472,0.05151396989822388,0.062290242165327074,0.21471502125263214,0.22942603103224463
0.5925440834835172,0.35647550225257874,0.19121520772576334,-0.07811412334442139,0.411994970403405
0.6025320831686258,0.21775031089782715,-0.02555730253458023,0.04105680942535401,0.22305612569291677
0.6125200833193958,-0.2197266697883606,-0.010559340566396715,-0.04245020091533661,0.22403867667711497
0.6225090832449496,0.16465233027935028,-0.12364968068897725,0.17840790510177612,0.27245002111159883
0.6324970833957195,-0.13122730672359467,0.21449611611664296,0.0980010885000229,0.2698766444252672
0.6424850835464895,0.7272012537717819,0.19085173018276694,0.1488212862610817,0.7664162195865964
0.6524730832315981,0.6090301948785782,0.2804906424880028,0.25154663264751437,0.7161483695390747
0.6624610833823681,0.38813817501068115,0.027187286987900735,0.1453553491830826,0.41535354700606625
0.672449083533138,0.12386039972305299,-0.02109499990940094,0.2558554458618164,0.2850410616347774
0.6824370832182467,-0.1993210566043854,0.19187484674155714,-0.02073130309581757,0.2774430163944216
0.6924250833690166,0.38422872662544255,0.12080917641520501,0.31754766404628754,0.5128967638926796
0.7024140832945704,0.6544706618785858,0.09724533587694169,0.12108940422534943,0.6726448887973977
0.7124020834453404,0.819874359369278,0.2668660452961922,0.5455428814888,1.020308035264996
0.7223900831304491,0.22194861173629762,0.510082661435008,0.3530718380212784,0.6588666257688385
0.732378083281219,1.0869149440526962,0.047628641277551655,0.16278882265090944,1.100069445014764
0.742366083431989,0.08612246990203858,0.17142252892255783,0.22579257130622865,0.2962854172943904
0.7523540835827589,0.10706778109073639,0.3131428834050894,-0.26944788336753844,0.4267600461924638
0.7623420832678676,0.9166422700881959,0.10521487154066564,0.482618947327137,1.041260903340231
0.7723310831934214,0.8175150078535081,0.826436762586236,0.09739297807216644,1.1665392847210527
0.7823190833441913,0.19526367366313935,0.02792542487382889,0.3895070081949234,0.43660444459461123
