"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.036708292E0,-4.939998217E-2,2.816393463E-1,1.438993925E-1,3.201064116E-1
3.046677292E0,5.609672517E-3,1.459167367E-1,6.861081916E-1,7.014753118E-1
3.056647292E0,-2.897494527E-2,2.067321101E-1,-2.319356561E-2,2.100372688E-1
3.066617292E0,2.256827167E-1,2.596385578E-1,-3.634132236E-1,5.004138692E-1
3.076587292E0,2.480124111E-1,8.863812480E-3,-4.381435633E-1,5.035459316E-1
3.086556292E0,1.930286303E-1,-1.392907633E-1,7.811921042E-1,8.166535817E-1
3.096526292E0,1.614805995E-1,-9.122912656E-4,-3.144977564E-1,3.535331032E-1
3.106496292E0,1.678104297E-1,7.175356784E-2,-1.905730373E-1,2.638692808E-1
3.116466292E0,3.538916907E-1,-5.272779248E-2,1.446944384E0,1.490525947E0
3.126435292E0,1.562624164E-1,-2.357869612E-2,4.627954245E-2,1.646684357E-1
3.136405292E0,-1.505767300E-1,-3.314531834E-1,-2.204008538E0,2.233872914E0
3.146375292E0,-3.025210324E-1,-3.621771222E-1,-9.900622487E-2,4.821757724E-1
3.156345292E0,3.609438714E-2,-3.849094156E-1,1.186559100E0,1.247950544E0
3.166314292E0,2.112669182E-1,-1.121124116E-1,6.180156112E-1,6.626810690E-1
3.176284292E0,-3.504096373E-1,-9.307247043E-2,-1.443572295E-1,3.902414744E-1
3.186254750E0,1.381913588E-1,-3.420467210E-2,5.130428874E-1,5.324282258E-1
3.196224750E0,1.244074981E-1,-2.147196945E-2,4.720486432E-1,4.886391231E-1
3.206193750E0,-2.070451554E-1,-4.894610667E-1,-1.630615368E0,1.715035367E0
3.216163750E0,-3.745648140E-1,-3.779977144E-1,-7.882146102E-1,9.510327774E-1
3.226133750E0,-2.868470410E-2,-1.911611941E-1,3.490846217E-1,3.990306849E-1
3.236103750E0,-1.952763548E-1,-3.013807523E-1,1.855157804E-1,4.042020750E-1
3.246072750E0,4.016083326E-2,-2.353514533E-1,5.230562443E-1,5.749704634E-1
3.256042750E0,7.643964523E-2,-6.775523264E-2,5.654953355E-1,5.746466439E-1
3.266012750E0,2.978830941E-1,-2.340275523E-1,4.379418343E-1,5.790477383E-1
3.275982750E0,4.313406933E-2,-4.170765935E-1,-4.518202007E-1,6.164048398E-1
3.285951750E0,3.051495021E-1,-5.582804926E-1,-8.454594362E-1,1.058109156E0
3.295921750E0,5.146969917E-1,-1.540208862E-1,1.913904780E-1,5.703207358E-1
3.305891750E0,2.368802078E-1,-2.771467386E-2,3.181592828E-1,3.976250309E-1
3.315861750E0,-2.713846091E-1,-9.393762080E-2,5.095316344E-1,5.848900488E-1
3.325830750E0,-3.476180669E-1,-4.430540184E-1,-3.514889967E-1,6.638371024E-1
3.335800750E0,-3.192279346E-1,-4.530343385E-1,-1.532589136E0,1.629716554E0
3.345770750E0,-2.774266284E-1,-4.641506263E-1,6.371365911E-1,8.356700149E-1
3.355740750E0,3.080927529E-1,-5.882832505E-1,1.289825606E-1,6.764871234E-1
3.365709750E0,1.826159269E-1,-5.269555331E-1,1.217858076E-1,5.708436682E-1
3.375679750E0,-4.122285573E-1,-3.876453644E-1,2.927133697E-1,6.370890274E-1
3.385649750E0,-3.917273056E-1,-6.494566014E-1,3.452605426E-1,8.333360675E-1
3.395619750E0,2.009874582E-1,-7.810021428E-1,2.370677572E-1,8.405720831E-1
3.405588750E0,3.601292080E-1,-3.355678691E-1,-4.025223255E-3,4.922550596E-1
3.415558750E0,-2.906515684E-2,-2.212664061E-1,5.497201324E-1,5.932923645E-1
3.425528750E0,1.317301125E-1,-5.191314835E-1,-7.126399326E-1,8.914628390E-1
3.435498750E0,-8.127739392E-3,-2.859474469E-1,-8.903514344E-1,9.351778864E-1
3.445467750E0,-3.338547080E-1,4.106790086E-1,7.057273543E-1,8.821379216E-1
3.455437750E0,-3.404688956E-1,-4.975291645E-2,-1.618042685E0,1.654223852E0
3.465407750E0,1.435374498E-1,-4.929829178E-1,-5.649041820E-1,7.633818779E-1
3.475377750E0,6.951332228E-1,-7.338999702E-1,2.387219346E-1,1.038656597E0
3.485346750E0,4.994871778E-1,-5.938841156E-1,2.357644129E-1,8.110306048E-1
3.495316750E0,2.989041824E-1,-2.357103261E-1,4.069966149E-1,5.572695153E-1
3.505286750E0,-1.394299636E-1,-5.278336387E-3,1.641239759E0,1.647160138E0
3.515256750E0,-3.753263773E-1,-1.424363278E-1,1.023767939E0,1.099663034E0
3.525225750E0,-1.099168735E-1,-3.674475466E-1,-1.500395536E-3,3.835383550E-1
3.535195750E0,8.761126237E-2,-5.934369498E-1,3.954705834E-1,7.184985240E-1
3.545165750E0,-1.097828078E-1,-6.909379917E-1,-6.112170535E-1,9.289961571E-1
3.555135750E0,-1.914957096E-1,-1.756786989E-1,-1.947902831E0,1.965161329E0
3.565104750E0,-3.048836913E-2,4.041132433E-1,6.450391030E-1,7.617824483E-1
3.575074750E0,1.526473570E-1,5.770847362E-1,8.046704292E-1,1.001909431E0
3.585044750E0,3.228865374E-2,1.819995939E-1,-1.852819503E0,1.862016788E0
3.595014750E0,-1.814589822E-1,-6.710593589E-4,-7.561268449E-1,7.775960507E-1
3.604983750E0,-1.010786060E-1,-2.613978023E-1,1.023930491E0,1.061592835E0
3.614953750E0,4.435801947E-2,-2.294348750E-1,1.490010881E-1,2.771449441E-1
3.624923750E0,-1.570807707E-1,-5.389789799E-2,-2.590643978E-1,3.077234378E-1
3.634893750E0,-8.751518531E-2,-7.406832520E-2,8.707737869E-1,8.782892533E-1
3.644862750E0,2.069210848E-1,3.575572371E-4,3.680360323E-1,4.222167503E-1
3.654832750E0,1.483662632E-1,1.420912872E-1,-4.311210573E-2,2.099074454E-1
3.664802750E0,1.319710908E-1,1.822212033E-1,1.603786004E-1,2.763009794E-1
3.674772750E0,8.657054935E-2,3.811648222E-2,-1.082741202E0,1.086865141E0
3.684741750E0,-2.147714834E-1,7.621286463E-2,-2.810247856E-1,3.618150370E-1
3.694711750E0,-4.461734349E-2,1.449288496E-1,3.437086916E-1,3.756737194E-1
3.704681750E0,1.664732263E-1,3.680258545E-2,4.867853808E-1,5.157788018E-1
3.714651750E0,3.137061165E-1,-2.534840162E-2,5.542458773E-2,3.195715161E-1
3.724620750E0,3.397559738E-1,-4.176506256E-2,-9.236846566E-3,3.424379674E-1
3.734590750E0,4.981909231E-1,-8.614264280E-3,2.852803892E-1,5.741544234E-1
3.744560750E0,2.153550904E-1,4.119547066E-2,2.713096368E-1,3.488320524E-1
3.754530750E0,-5.437170519E-2,2.521096921E-2,8.948695779E-2,1.077023255E-1
3.764499750E0,-1.314133944E-1,5.842551128E-2,-3.676284814E-1,3.947578003E-1
3.774469750E0,-3.584977983E-1,1.423502823E-1,-6.368939316E-1,7.445926097E-1
3.784439750E0,-3.683965132E-1,2.387826725E-1,2.036000490E-2,4.394857056E-1
3.794409750E0,-3.559512263E-1,5.756787092E-2,-3.958939219E-1,5.354879388E-1
3.804378750E0,-2.287899089E-1,1.488956921E-3,-1.460271943E-1,2.714239873E-1
3.814348750E0,-2.183661141E-1,-4.427370080E-2,3.293578702E-1,3.976437187E-1
3.824318750E0,-7.612380423E-2,-1.806379601E-1,-1.637629688E-2,1.967055904E-1
3.834288750E0,1.085989841E-1,-1.907747297E-1,2.919631720E-2,2.214523917E-1
3.844257750E0,3.445865414E-1,-6.806563756E-2,-4.527148247E-2,3.541501414E-1
3.854227750E0,3.789864785E-1,-3.372339601E-2,1.621222401E-1,4.135838960E-1
3.864197750E0,5.029563308E-1,7.162994491E-2,4.539959496E-1,6.813282924E-1
3.874167750E0,5.380379071E-1,1.291154021E-1,4.342504871E-1,7.033697904E-1
3.884136750E0,3.442834364E-1,1.118107318E-1,6.275699615E-2,3.673842197E-1
3.894106750E0,6.780146219E-2,-6.813134565E-2,-2.218895549E-1,2.418137570E-1
3.904076750E0,-2.201383869E-1,-2.712212342E-1,-8.786312753E-1,9.455235508E-1
3.914046750E0,-4.053454343E-1,-2.800927029E-1,3.261933571E-1,5.908967334E-1
3.924015750E0,-3.288028598E-1,-2.295995838E-1,2.109277797E-1,4.531200920E-1
3.933985750E0,-1.975474316E-1,-1.421957788E-1,1.989497584E-1,3.143654460E-1
3.943955750E0,-2.506028007E-1,-2.498383320E-1,-3.621063709E-2,3.557136012E-1
3.953925750E0,-1.559840158E-1,-5.544377847E-2,-3.412329805E-1,3.792689979E-1
3.963894750E0,-9.389979662E-2,7.170469334E-2,1.049639529E-1,1.580384961E-1
3.973864750E0,-2.789296186E-1,-1.075338590E-1,-4.477329969E-2,3.022745629E-1
3.983834750E0,8.761996010E-2,-1.385238735E-2,-3.978264266E-1,4.075966287E-1
3.993804750E0,3.645520420E-1,9.451697024E-2,3.209361255E-2,3.779704339E-1
4.003773750E0,4.701412084E-1,6.546725370E-2,2.586147469E-1,5.405555517E-1
4.013743750E0,4.139071468E-1,1.252225543E-2,2.238407707E-1,4.707235108E-1
4.023713750E0,1.530233512E-1,7.604629207E-2,-3.452780843E-2,1.743311622E-1
4.033683750E0,4.766544219E-2,1.002818498E-1,6.113883770E-1,6.213889211E-1
4.043652750E0,-2.793655286E-2,1.154946878E-1,-4.540403885E-1,4.693315973E-1
4.053622750E0,-1.988424985E-1,7.882225771E-2,-7.264791226E-1,7.573131474E-1
4.063592750E0,-3.592477403E-1,1.404590187E-1,3.272692448E-1,5.058585113E-1
4.073562750E0,-6.954901222E-2,2.467739891E-1,-8.436304271E-2,2.699103365E-1
4.083531750E0,-1.808139613E-1,1.260951507E-1,-4.524394208E-1,5.032843184E-1
4.093501750E0,-3.696676248E-1,-1.635606734E-1,-1.949221963E-1,4.487771265E-1
4.103471750E0,-2.050670606E-1,-2.415460301E-1,4.894587278E-1,5.830667460E-1
4.113441750E0,3.007637797E-2,-1.204404547E-1,2.467133242E-1,2.761846411E-1
4.123410750E0,1.945542054E-1,-1.312119578E-1,1.121180212E-1,2.600737730E-1
4.133380750E0,2.627833001E-1,-1.849200223E-1,-3.203759623E-1,4.537523935E-1
4.143350750E0,3.069030638E-1,-2.611948308E-1,-1.244755268E-2,4.031961951E-1
4.153320750E0,2.978503497E-1,-1.493157232E-1,-6.080870390E-2,3.386852735E-1
4.163289750E0,2.465047979E-1,-1.465392824E-1,1.000055140E-1,3.037095315E-1
4.173259750E0,-3.467978122E-2,1.042546217E-2,6.907918113E-1,6.917403444E-1
4.183230500E0,-1.118284379E-1,2.104496053E-1,2.024960947E-1,3.127288031E-1
4.193200500E0,-1.307316456E-1,2.418290536E-1,6.171724427E-1,6.756285061E-1
4.203169500E0,-1.447747755E-1,-1.383847829E-1,-2.195842316E0,2.204956589E0
4.213139500E0,-3.186424821E-1,-8.488529043E-2,-4.232612300E-1,5.365525256E-1
4.223109500E0,2.203223549E-2,1.502645984E-1,6.431779343E-1,6.608651330E-1
4.233078500E0,1.714786987E-1,8.795717999E-2,1.094259047E0,1.111100478E0
4.243048500E0,-1.576773695E-1,-1.212680184E-1,-1.010837406E-1,2.231277834E-1
4.253018500E0,-4.448737085E-2,-3.665342481E-1,3.183937562E-1,4.875459621E-1
4.262988500E0,1.987914450E-2,-4.309378567E-1,-3.681354350E-1,5.671210763E-1
4.272958500E0,1.860378089E-1,-2.695619406E-1,-4.461308599E-1,5.534495915E-1
4.282927500E0,2.127753719E-1,7.533829476E-2,9.214393258E-2,2.438026289E-1
4.292897500E0,1.818220395E-1,1.007813847E-1,6.145142984E-1,6.487248758E-1
4.302867500E0,-1.233486587E-2,-5.940436715E-2,-2.808505386E-1,2.873291715E-1
4.312836500E0,-6.318910539E-2,-5.862216501E-2,-1.032354575E0,1.035946615E0
4.322806500E0,4.772990774E-2,1.021334163E-1,2.591912824E-1,2.826473062E-1
4.332776500E0,1.361318233E-1,-5.803278395E-2,1.429386950E-1,2.057453471E-1
4.342746500E0,-2.443578830E-2,-2.798280068E-1,-1.361179179E-1,3.121360420E-1
4.352715500E0,-1.650929728E-1,-6.302440394E-1,1.089137471E-1,6.605493496E-1
4.362685500E0,-1.481097349E-1,-7.222711008E-1,1.720876497E-1,7.571170291E-1
4.372655500E0,-1.740991467E-1,-7.478771545E-1,-2.041771692E-1,7.945558933E-1
4.382625500E0,-8.877242804E-2,-6.391959804E-1,3.561123902E-1,7.370672153E-1
4.392594500E0,-8.365699142E-2,-4.159121570E-1,1.124682695E-1,4.388969426E-1
4.402564500E0,6.752127092E-2,-2.084216996E-1,3.540062231E-1,4.163161453E-1
4.412534500E0,1.860355248E-1,-6.086239322E-2,5.442225802E-1,5.783525432E-1
4.422504500E0,2.557348470E-1,-5.019352242E-2,2.216878259E-1,3.421479122E-1
4.432473500E0,1.450885700E-1,-2.634745506E-1,-1.844798877E0,1.869158214E0
4.442443500E0,1.748659177E-2,-6.685009279E-2,-5.021313983E-1,5.068635487E-1
4.452413500E0,1.480670320E-1,-6.938494300E-2,7.106530488E-1,7.292227862E-1
4.462383500E0,-6.717166224E-2,-2.743672190E-1,4.805943489E-1,5.574588158E-1
4.472352500E0,-2.419812091E-1,-2.903328221E-1,-1.526509202E-1,4.076154518E-1
4.482322500E0,-1.293245314E-1,-3.005286485E-1,5.071290135E-1,6.035081933E-1
4.492292500E0,-9.797817472E-2,-2.614892016E-1,3.306881118E-1,4.328174587E-1
4.502262500E0,-3.272191415E-2,-1.954668461E-1,-2.223696113E-1,2.978695278E-1
4.512231500E0,-1.144725488E-1,-8.624246573E-2,-9.563045186E-1,9.669850359E-1
4.522201500E0,4.309818204E-2,1.083659543E-1,3.201128376E-1,3.406946758E-1
4.532171500E0,1.185576147E-1,7.638769638E-2,7.941103578E-2,1.618551845E-1
4.542141500E0,1.785558397E-1,-3.279835735E-2,-5.602509677E-2,1.899913987E-1
4.552110500E0,-1.520915609E-2,-2.307242774E-3,3.099609017E-3,1.569233489E-2
4.562080500E0,5.273993002E-2,-1.091744050E-1,8.515358627E-2,1.481610076E-1
4.572050500E0,1.516597806E-2,-1.116217571E-1,-6.709036767E-2,1.311127034E-1
4.582020500E0,-1.248049809E-2,-9.048806506E-2,1.982586175E-1,2.182895604E-1
4.591989500E0,-1.519643839E-2,-5.955374981E-2,-1.549909759E-1,1.667326706E-1
4.601959500E0,1.372812945E-1,-2.243218504E-2,6.969354808E-2,1.555845346E-1
4.611929500E0,-3.228551086E-2,5.671407694E-2,5.256062150E-3,6.547111518E-2
4.621899500E0,1.191642450E-2,-1.480772646E-2,3.315195858E-1,3.320640085E-1
4.631868500E0,-4.570134418E-2,-1.530259734E-2,-4.990733045E-1,5.013949996E-1
4.641838500E0,-1.072122804E-1,1.800775684E-2,8.354326308E-2,1.371066343E-1
4.651808500E0,-1.307835396E-1,-2.554983820E-2,5.077020407E-2,1.425999372E-1
4.661778500E0,-4.619658507E-2,-5.701001000E-2,-1.998987615E-2,7.605169861E-2
4.671747500E0,3.061053939E-3,-1.867677424E-2,-1.648464578E-1,1.659293422E-1
4.681717500E0,1.227748093E-1,2.251786045E-2,1.984509909E-1,2.344429646E-1
4.691687500E0,3.562105503E-2,-3.887891802E-2,9.092011034E-2,1.051042163E-1
4.701657500E0,7.628734354E-2,2.565575503E-2,8.805263579E-2,1.192947745E-1
4.711626500E0,5.237787774E-2,-1.163388065E-2,-3.199292350E-1,3.243971403E-1
4.721596500E0,1.452253035E-1,-3.800089921E-2,3.228832483E-2,1.535480154E-1
4.731566500E0,-9.976744099E-2,-2.854307357E-2,3.360839224E-1,3.517394664E-1
4.741535500E0,6.712930648E-2,-1.128103590E-1,-8.950274527E-2,1.588812837E-1
4.751505500E0,-9.267352587E-2,-7.079138109E-2,-1.468072128E-1,1.874890924E-1
4.761475500E0,1.966235898E-2,-2.708005453E-2,1.203678578E-1,1.249334179E-1
4.771445500E0,6.627331065E-2,2.034286525E-2,4.742033422E-2,8.399209468E-2
4.781414500E0,1.327454997E-2,2.331933556E-2,1.766443849E-3,2.689099128E-2
4.791384500E0,-5.886996819E-2,-2.203128532E-2,-2.551789230E-1,2.628066465E-1
4.801354500E0,4.230060356E-2,-3.779596344E-2,2.448287666E-2,6.178419833E-2
4.811324500E0,2.694928704E-2,-1.673352978E-2,2.283349407E-1,2.305279164E-1
4.821293500E0,1.136518007E-1,-9.719576245E-2,-6.837792456E-2,1.644362752E-1
4.831263500E0,-9.791942848E-2,-3.411297589E-2,1.161496764E-1,1.557005361E-1
4.841233500E0,4.134007048E-2,-4.756665622E-2,-7.816850245E-2,1.004086798E-1
4.851203500E0,-2.733385110E-2,2.790415563E-2,4.322027922E-2,5.825610571E-2
4.861172500E0,-3.636624612E-2,-2.255645664E-3,-1.102165067E-1,1.160830313E-1
4.871142500E0,-6.145706875E-2,1.424257480E-2,-3.144164801E-2,7.048687442E-2
4.881112500E0,-2.050092280E-2,-6.817186503E-3,-5.658175170E-2,6.056613322E-2
4.891082500E0,-1.152321752E-3,1.330981599E-3,1.619672889E-1,1.619768564E-1
4.901051500E0,-9.130756147E-3,-5.051580450E-2,-3.965581656E-2,6.486756508E-2
4.911021500E0,1.516146474E-2,3.379398286E-3,8.934545517E-4,1.555919685E-2
4.920991500E0,2.163769461E-2,2.162007987E-4,-8.666099846E-2,8.932169516E-2
4.930961500E0,3.322448233E-2,2.526851404E-2,1.816835153E-1,1.864169085E-1
4.940930500E0,-2.176730180E-2,4.586820910E-3,-1.060047573E-1,1.083137245E-1
4.950900500E0,-1.545024410E-2,-2.087439543E-2,-1.348607665E-1,1.373385480E-1
4.960870500E0,-1.117728163E-2,9.348560362E-3,1.645008874E-1,1.651449943E-1
4.970840500E0,-1.741940361E-3,-5.821529017E-3,-4.639180899E-2,4.678808072E-2
4.980809500E0,1.122712183E-1,2.214999293E-2,-7.781533062E-2,1.383859614E-1
4.990779500E0,5.278701838E-2,4.282149911E-2,1.288685399E-1,1.456957469E-1
5.000749500E0,4.001476251E-2,-1.388032608E-2,5.131516457E-2,6.653638692E-2
5.010719500E0,-1.061105188E-2,-3.231310241E-2,-9.463367701E-2,1.005597526E-1
5.020688500E0,-2.154127037E-2,-5.932146460E-3,-1.859999299E-2,2.907191824E-2
5.030658500E0,-1.090005417E-1,-4.275573621E-2,8.078513145E-2,1.422512163E-1
5.040628500E0,-3.260369075E-2,-1.137014838E-2,-1.086950612E-1,1.140477850E-1
5.050598500E0,4.207285451E-2,1.182064894E-3,-3.685149193E-2,5.594242416E-2
5.060567500E0,-3.891968865E-2,1.513253929E-2,1.763023227E-1,1.811801449E-1
5.070537500E0,-3.698966894E-3,-7.571066190E-2,-9.820223272E-2,1.240542832E-1
5.080507500E0,-5.359247234E-3,-7.780428487E-3,-1.092464536E-1,1.096542030E-1
5.090477500E0,-8.789351843E-3,-8.328577545E-2,2.067429274E-1,2.230614515E-1
5.100446500E0,-2.756094234E-2,-2.701640211E-2,-8.021327376E-2,8.901494714E-2
5.110416500E0,7.809303682E-2,-2.904627673E-2,5.601106346E-2,1.003964532E-1
5.120386500E0,1.052966960E-1,2.795656130E-2,-1.182359630E-1,1.607753291E-1
5.130355500E0,6.975382922E-2,-7.556114676E-3,2.758663720E-1,2.846488130E-1
5.140325500E0,-9.491163902E-3,-4.403435782E-2,-1.602318352E-1,1.664432272E-1
5.150295500E0,-9.714666411E-2,-6.097963903E-2,1.030653620E-1,1.542026574E-1
5.160265500E0,-1.130125173E-1,-6.508720296E-2,-2.570365834E-1,2.882290379E-1
5.170234500E0,3.932928611E-2,-8.371001836E-3,1.227038205E-2,4.204079796E-2
5.180204500E0,6.567831991E-2,4.110874915E-2,1.936738157E-1,2.085979814E-1
5.190173792E0,1.075573758E-1,-9.061174281E-3,-9.762101948E-2,1.455354163E-1
5.200143792E0,-4.850782497E-2,-4.332560219E-2,4.188945293E-3,6.517410644E-2
5.210112792E0,-4.739555664E-2,-7.739624972E-2,1.809713244E-2,9.254201458E-2
5.220082792E0,-4.847263204E-2,-5.010193127E-2,7.645936131E-2,1.034689978E-1
5.230052792E0,5.006899500E-2,1.133168923E-2,-1.654446280E-1,1.732259691E-1
5.240022792E0,3.818224512E-2,2.084897831E-2,1.113187069E-1,1.195174391E-1
5.249991792E0,1.236722656E-2,1.022151768E-2,-8.762695849E-2,8.908373348E-2
5.259961792E0,-3.156509735E-3,-6.070021978E-3,7.629914761E-2,7.660527819E-2
5.269931792E0,-1.014374971E-2,-2.680313406E-3,-1.452237868E-1,1.456022939E-1
5.279901792E0,-4.434932174E-2,-4.547998139E-2,1.819904941E-1,1.927584784E-1
5.289870792E0,-2.986215061E-2,-3.390027885E-2,-1.518182766E-1,1.583974939E-1
5.299840792E0,2.405840535E-2,2.185527499E-2,2.230478883E-2,3.942034395E-2
5.309810792E0,-4.685638854E-2,3.906552552E-1,-1.739174774E0,1.783125330E0
5.319780792E0,4.931057459E-2,-1.848356031E-2,1.340497577E0,1.341531561E0
5.329749792E0,5.295987669E-2,-3.497162123E-2,-7.340167683E-1,7.367553047E-1
5.339719792E0,-1.085249438E-1,-2.153317563E-1,1.474661940E-1,2.826512110E-1
5.349689792E0,-8.829056265E-2,-2.706964832E-1,1.376807617E0,1.405941330E0
5.359659792E0,4.943733126E-2,-7.249994664E-2,5.267551929E-1,5.340143493E-1
5.369628792E0,3.786854200E-2,-1.023643722E-2,-2.274754000E-1,2.308329888E-1
5.379598792E0,1.901456972E-1,-7.284659060E-2,1.208901311E0,1.225930011E0
5.389568792E0,2.411008560E-1,-1.392921977E-1,-3.591728228E-1,4.544634812E-1
5.399538792E0,9.175465420E-2,-1.640013159E-1,-2.115560630E0,2.123890799E0
5.409507792E0,-4.401683444E-2,1.820609896E-1,3.063946849E-1,3.591119444E-1
5.419477792E0,2.855182612E-2,2.314377291E-1,7.017500782E-1,7.394807648E-1
5.429447792E0,1.356067982E-2,-3.071531876E-2,-6.899539053E-1,6.907703774E-1
5.439416792E0,-1.040388503E-1,-1.131446918E-1,-2.332653129E-1,2.793537361E-1
5.449386792E0,-2.319825617E-1,-9.280004499E-2,5.721968293E-1,6.243692567E-1
5.459356792E0,-8.149955157E-2,-1.070175316E-1,1.161607862E-1,1.777308561E-1
5.469326792E0,-1.836539173E-2,-5.519679300E-2,9.587153256E-2,1.121397535E-1
5.479295792E0,7.261635192E-2,1.841289123E-2,-1.624988008E-1,1.789358247E-1
5.489265792E0,2.995767949E-2,6.566071888E-2,-2.335471487E-1,2.444443970E-1
5.499235792E0,8.744660843E-2,6.402439842E-2,3.634980083E-2,1.143124706E-1
5.509205792E0,7.508141013E-2,7.754930058E-2,1.005791259E-1,1.475373605E-1
5.519174792E0,7.898722228E-2,2.753054596E-2,-1.184131336E-1,1.449778689E-1
5.529144792E0,4.525264347E-2,-1.846061912E-2,-1.659732163E-2,5.161460341E-2
5.539114792E0,-7.551640643E-2,-9.440904343E-2,9.042719007E-2,1.509730831E-1
5.549084792E0,1.134707015E-2,-3.608649796E-2,1.879645944E-1,1.917333567E-1
5.559053792E0,3.974237362E-2,-2.520940234E-3,-8.388590991E-2,9.285826448E-2
5.569023792E0,7.826942174E-2,2.930862942E-2,-8.000335872E-2,1.156963074E-1
5.578993792E0,-7.924228879E-2,4.467443607E-2,-2.758716345E-3,9.100964831E-2
5.588963792E0,3.289086213E-2,-1.216531489E-2,-4.075918615E-2,5.376908920E-2
5.598932792E0,-1.050906913E-1,-1.681131145E-2,1.239726663E-2,1.071464690E-1
5.608902792E0,-5.536271688E-2,-7.936539095E-2,2.556168795E-2,1.000864406E-1
5.618872792E0,-7.073566809E-2,-3.608544272E-2,3.277188957E-2,8.590512594E-2
5.628842792E0,5.460104395E-2,-5.322442209E-2,-9.296897471E-2,1.202386933E-1
5.638811792E0,3.853031890E-2,4.420358903E-2,1.459383166E-1,1.572785268E-1
5.648781792E0,1.129357361E-1,1.182160825E-2,-1.254391479E-1,1.692016866E-1
5.658751792E0,2.409065640E-2,1.431128872E-2,4.057207525E-2,4.930786956E-2
5.668721792E0,5.842168774E-2,-3.144438432E-2,-3.231931508E-2,7.379960048E-2
5.678690792E0,4.746179463E-2,-2.045305786E-2,6.361127436E-2,8.195940307E-2
5.688660792E0,-3.181703925E-2,-8.004357660E-2,-1.110620141E-2,8.684840731E-2
5.698630792E0,-5.201628227E-2,-2.695027832E-2,4.784718096E-2,7.563969757E-2
5.708599792E0,5.937577061E-2,-2.518368373E-4,-8.402799726E-2,1.028895033E-1
5.718569792E0,-1.178908311E-2,1.620445726E-2,5.949424982E-2,6.277844118E-2
5.728539792E0,-6.614748588E-2,-6.816592645E-3,-5.841309965E-2,8.851014650E-2
5.738509792E0,2.468676176E-2,-5.805334057E-2,-1.875605518E-1,1.978852878E-1
5.748478792E0,-3.008408898E-2,-2.655723123E-3,2.046081090E-1,2.068250071E-1
5.758448792E0,2.242589928E-3,-7.208280263E-2,8.379878640E-2,1.105585648E-1
5.768418792E0,-2.350765245E-2,-1.319839912E-2,-1.748399341E-1,1.769062182E-1
5.778388792E0,8.415718418E-2,-1.747956140E-2,5.099941492E-3,8.610444889E-2
5.788357792E0,6.062046010E-3,5.529315785E-2,1.658375609E-1,1.749176329E-1
5.798327792E0,7.772773203E-2,-2.297509444E-2,-8.952671885E-2,1.207662564E-1
5.808297792E0,-1.025532190E-2,-1.285281954E-2,-1.065900636E-1,1.078508611E-1
5.818267792E0,2.146987952E-2,-8.821461280E-3,1.230271715E-1,1.251976790E-1
5.828236792E0,9.763205610E-4,-2.738462138E-2,-1.769776762E-2,3.262026469E-2
5.838206792E0,2.144144744E-2,-5.044927415E-3,-3.760695219E-2,4.358290736E-2
5.848176792E0,-4.136620022E-2,5.891206814E-4,6.193078458E-2,7.447772595E-2
5.858146792E0,4.738185223E-2,-8.894839268E-3,-9.821158826E-2,1.094060060E-1
5.868115792E0,-1.943029761E-2,-1.556264768E-2,6.569288313E-2,7.025160043E-2
5.878085792E0,4.977058601E-3,-3.951578488E-2,2.005244136E-2,4.459112884E-2
5.888055792E0,-2.920813954E-2,-7.623960651E-2,-3.069320440E-2,8.722193424E-2
5.898025792E0,-8.012476154E-3,1.089010111E-2,2.785496593E-2,3.096277124E-2
5.907994792E0,9.971746556E-2,6.689105071E-3,-2.587854856E-1,2.774134904E-1
5.917964792E0,-1.051835341E-1,3.454827734E-1,-7.136988634E-1,7.998674829E-1
5.927934792E0,9.697566960E-2,-9.786195218E-2,9.401966089E-1,9.502372891E-1
5.937903792E0,2.806086101E-2,-2.755761674E-2,-7.924555957E-1,7.934309708E-1
5.947873792E0,-6.755944228E-2,-1.954629724E-1,4.293008190E-1,4.765178329E-1
5.957843792E0,-1.095301898E-1,-2.120330496E-1,9.852599305E-1,1.013751452E0
