time,accel_z
1678475457.73221,10
1678475457.743978,1
1678475457.7440052,2
1678475457.7440782,3
1678475457.744147,5
1678475457.744868,1999
1678475457.7452018,1994
1678475457.745876,1993
1678475457.745899,1
1678475457.746506,6
1678475457.746521,14
1678475457.7468271,23
1678475457.747377,23
1678475457.747452,24
1678475457.7476962,15
1678475457.747783,24
1678475457.74783,26
1678475457.7487192,15
1678475457.74875,11
1678475457.749098,4
1678475457.749204,1997
1678475457.749564,2000
1678475457.74971,5
1678475457.7501209,4
1678475457.750207,2
1678475457.750644,1
1678475457.750769,2000
1678475457.751403,1998
1678475457.7514791,1995
1678475457.751827,1996
1678475457.751936,1999
1678475457.752542,1997
1678475457.7525609,1999
1678475457.75324,1994
1678475457.753336,1992
1678475457.753354,10
1678475457.7534459,2
1678475457.753521,13
1678475457.754436,12
1678475457.754907,11
1678475457.7550452,16
1678475457.755074,18
1678475457.755723,21
1678475457.7557461,17
1678475457.755761,15
1678475457.7564049,16
1678475457.756429,18
1678475457.757068,14
1678475457.7571352,15
1678475457.7575371,13
1678475457.757589,12
1678475457.758113,11
1678475457.758199,10
1678475457.7585542,21
1678475457.758689,12
1678475457.759104,19
1678475457.759539,16
1678475457.7595851,20
1678475457.7599978,19
1678475457.760042,12
1678475457.7605429,15
1678475457.760567,8
1678475457.760968,2
1678475457.760989,1999
1678475457.76151,1990
1678475457.7615519,1987
1678475457.761934,1985
1678475457.762002,1984
1678475457.76202,1985
1678475457.7624378,1987
1678475457.762738,1987
1678475457.7629702,1993
1678475457.763309,1992
1678475457.763437,1999
1678475457.763808,5
1678475457.7638762,1996
1678475457.764236,3
1678475457.764256,8
1678475457.764292,17
1678475457.764312,15
1678475457.767313,9
1678475457.767401,1988
1678475457.767457,1986
1678475457.7675211,1987
1678475457.767545,1987
1678475457.767565,1994
1678475457.77932,1998
1678475457.779347,14
1678475457.7794611,23
1678475457.7796218,34
1678475457.780662,35
1678475457.787662,31
1678475457.787767,25
1678475457.788018,28
1678475457.801614,21
1678475457.801635,14
1678475457.8019872,5
1678475457.802921,1997
1678475457.80295,1997
1678475457.809132,1997
1678475457.8092248,1
1678475457.80925,2
1678475457.817632,6
1678475457.8177722,12
1678475457.8178382,16
1678475457.8316932,22
1678475457.832656,18
1678475457.832917,16
1678475457.8334599,12
1678475457.833865,8
1678475457.8343549,6
1678475457.8454158,6
1678475457.848237,5
1678475457.84891,3
1678475457.8490088,1
1678475457.849483,2000
1678475457.856079,1998
1678475457.856174,1993
1678475457.85632,1992
1678475457.857549,1992
1678475457.868917,1995
1678475457.86894,1
1678475457.8691041,4
1678475457.902072,8
1678475457.902103,8
1678475457.903838,8
1678475457.904196,9
1678475457.904746,9
1678475457.9056041,9
1678475457.906265,7
1678475457.906959,6
1678475457.907718,6
1678475457.908443,4
1678475457.909046,3
1678475457.909178,2
1678475457.910445,3
1678475457.91063,2
1678475457.911333,3
1678475457.9394681,3
1678475457.939496,7
1678475457.939708,10
1678475457.939723,12
1678475457.939741,13
1678475457.940694,15
1678475457.9412348,10
1678475457.9420989,7
1678475457.942492,7
1678475457.943142,10
1678475457.943583,10
1678475457.944152,11
1678475457.944736,6
1678475457.9527879,12
1678475457.955113,8
1678475457.956257,8
1678475457.956908,4
1678475457.95978,8
1678475457.960578,11
1678475457.960974,12
1678475457.9631329,7
1678475457.963808,4
1678475457.9638531,3
1678475457.963992,6
1678475457.973061,3
1678475457.973089,6
1678475457.973112,6
1678475457.9731562,5
1678475458.0636191,4
1678475458.063738,6
1678475458.0638552,11
1678475458.063923,17
1678475458.0642262,20
1678475458.064322,21
1678475458.064352,23
1678475458.064373,22
1678475458.064509,21
1678475458.064578,22
1678475458.064734,22
1678475458.064764,22
1678475458.064888,17
1678475458.064975,8
1678475458.065114,2000
1678475458.06526,1998
1678475458.06557,1996
1678475458.065658,1998
1678475458.065716,1
1678475458.065815,4
1678475458.0659041,2
1678475458.067254,1
1678475458.067298,2000
1678475458.0673559,1996
1678475458.0677462,1996
1678475458.067904,2000
1678475458.06798,11
1678475458.068011,22
1678475458.068033,30
1678475458.06805,34
1678475458.06807,35
1678475458.068196,30
1678475458.068367,25
1678475458.0684311,19
1678475458.068449,8
1678475458.068465,1
1678475458.068495,1994
1678475458.068558,1987
1678475458.087842,1986
1678475458.087862,1980
1678475458.0879,1991
1678475458.087919,1997
1678475458.087937,12
1678475458.088108,14
1678475458.0881312,20
1678475458.088374,22
1678475458.088515,27
1678475458.088542,26
1678475458.1769888,19
1678475458.177325,14
1678475458.177922,6
1678475458.177975,1995
1678475458.178106,1995
1678475458.178134,1993
1678475458.1782248,1999
1678475458.17835,10
1678475458.1786182,17
1678475458.178677,26
1678475458.178709,31
1678475458.178783,32
1678475458.1790001,35
1678475458.179101,31
1678475458.179133,27
1678475458.1791658,22
1678475458.1792982,10
1678475458.179393,3
1678475458.179581,1998
1678475458.179657,1
1678475458.179774,7
1678475458.18001,18
1678475458.180178,23
1678475458.180376,17
1678475458.1807082,16
1678475458.180733,15
1678475458.181398,15
1678475458.182359,13
1678475458.182497,16
1678475458.182762,9
1678475458.182817,8
1678475458.182837,2
1678475458.182892,1999
1678475458.1829162,1992
1678475458.182964,1985
1678475458.183081,1987
1678475458.183135,1988
1678475458.183158,1991
1678475458.65439,1994
1678475458.654437,12
1678475458.654474,22
1678475458.654579,27
1678475458.654603,31
1678475458.65472,23
1678475458.6547341,29
1678475458.6547499,23
1678475458.6548932,21
1678475458.654963,26
1678475458.6549928,27
1678475458.655013,25
1678475458.655055,24
1678475458.655083,20
1678475458.655102,19
1678475458.655116,10
1678475458.655215,8
1678475458.655319,9
1678475458.655481,6
1678475458.655502,7
1678475458.655602,11
1678475458.655659,13
1678475458.655679,13
1678475458.6556969,14
1678475458.6557178,14
1678475458.65573,12
