time,accel_z
1678131605.27878,1999
1678131605.280472,2000
1678131605.294626,2
1678131605.3088682,2000
1678131605.30889,3
1678131605.308907,4
1678131605.308935,3
1678131605.308958,1
1678131605.3089721,1
1678131605.308984,2000
1678131605.309207,1
1678131605.30924,1
1678131605.309255,1
1678131605.309268,2
1678131605.309283,4
1678131605.3093271,2
1678131605.30934,2
1678131605.309352,3
1678131605.309364,1
1678131605.309391,2000
1678131605.309406,1
1678131605.309417,1
1678131605.309431,2
1678131605.309609,3
1678131605.309626,1
1678131605.3096378,3
1678131605.30965,2
1678131605.3096619,1
1678131605.309674,2000
1678131605.309686,2000
1678131605.309708,1
1678131605.3097339,1
1678131605.309746,2
1678131605.309758,3
1678131605.3097699,3
1678131605.309781,3
1678131605.309792,1
1678131605.309809,1
1678131605.3098218,2000
1678131605.309856,2000
1678131605.309877,1
1678131605.309896,1
1678131605.315388,2
1678131605.3154151,1
1678131605.315447,2
1678131605.315464,1
1678131605.32429,2000
1678131605.324312,1
1678131605.324331,2000
1678131605.342444,2
1678131605.34246,1
1678131605.342473,3
1678131605.342486,2
1678131605.342497,3
1678131605.3425121,2
1678131605.342549,2
1678131605.3491478,2
1678131605.34922,2
1678131605.3492439,1
1678131605.356771,2
1678131605.356787,2
1678131605.356809,3
1678131605.365087,3
1678131605.365105,2
1678131605.3651252,1
1678131605.373816,2000
1678131605.373884,1
1678131605.373906,2
1678131605.373961,2
1678131605.381305,2
1678131605.3814,3
1678131605.381421,1
1678131605.389011,2
1678131605.389107,2
1678131605.389127,2
1678131605.396427,1
1678131605.39651,1
1678131605.3965771,3
1678131605.407423,2
1678131605.407462,2
1678131605.407475,1
1678131605.40751,2
1678131605.41571,2
1678131605.415755,2
1678131605.415773,1
1678131605.4158342,2
1678131605.422184,1
1678131605.422254,2
1678131605.422274,2
1678131605.4319282,1
1678131605.43195,3
1678131605.432103,1
1678131605.4436932,1
1678131605.4437602,2
1678131605.4437718,1
1678131605.443788,2
1678131605.443862,2
1678131605.444434,1
1678131605.451158,2
1678131605.451184,1
1678131605.4637141,2
1678131605.4637818,2000
1678131605.463797,2
1678131605.463816,2
1678131605.463885,2000
1678131605.4726489,3
1678131605.472754,1
1678131605.472777,1
1678131605.483854,1
1678131605.483876,2
1678131605.4838881,2
1678131605.483904,1
1678131605.4839838,2
1678131605.494595,2
1678131605.494666,2
1678131605.494737,3
1678131605.503537,3
1678131605.503681,2
1678131605.503694,1
1678131605.503712,1
1678131605.5130959,1
1678131605.51317,1
1678131605.513241,3
1678131605.523981,2
1678131605.524004,4
1678131605.5240169,3
1678131605.5240362,2000
1678131605.531894,2
1678131605.532018,1
1678131605.532037,1
1678131605.532074,2
1678131605.54577,1
1678131605.545861,2
1678131605.545876,2
1678131605.5458932,1
1678131605.546147,2
1678131605.567156,1
1678131605.567173,2
1678131605.56719,2000
1678131605.567306,3
1678131605.574838,1
1678131605.5749068,2
1678131605.574924,2
1678131605.575099,1
1678131605.575116,2
1678131605.57514,2
1678131605.575161,2000
1678131605.576704,1
1678131605.584064,1
1678131605.584158,3
1678131605.584212,3
1678131605.584357,2
1678131605.593601,1
1678131605.593676,2000
1678131605.5937479,2
1678131605.60104,2
1678131605.601067,2000
1678131605.601085,2
1678131605.60116,3
1678131605.610353,3
1678131605.610452,3
1678131605.610545,1
1678131605.618468,2
1678131605.618546,1
1678131605.618618,1
1678131605.633294,3
1678131605.6333592,1
1678131605.633377,2000
1678131605.633444,3
1678131605.633462,4
1678131605.642932,2
1678131605.642975,1
1678131605.6429949,2
1678131605.6432042,2
1678131605.653366,2000
1678131605.65342,3
1678131605.6534421,2
1678131605.6537259,1
1678131605.665848,2
1678131605.6659331,3
1678131605.665945,1
1678131605.6659641,1997
1678131605.666037,2
1678131605.666056,2
1678131605.676855,1
1678131605.676872,2
1678131605.676884,3
1678131605.676907,2
1678131605.684318,1
1678131605.6843479,2
1678131605.6846101,3
1678131605.6939142,2000
1678131605.693978,1
1678131605.6943219,3
1678131605.701498,2
1678131605.7016761,2
1678131605.701697,3
1678131605.702121,1
1678131605.708261,2
1678131605.708365,1999
1678131605.708448,1
1678131605.720617,1
1678131605.7206888,1
1678131605.72098,2
1678131605.729068,2
1678131605.7291698,2
1678131605.729182,2000
1678131605.729198,2000
1678131605.736784,2
1678131605.736829,1
1678131605.736851,2
1678131605.756657,2
1678131605.7566779,3
1678131605.756691,2
1678131605.756703,1
1678131605.756715,1
1678131605.756748,2000
1678131605.76781,2000
1678131605.767833,2
1678131605.7678661,3
1678131605.767883,3
1678131605.768229,2
1678131605.779425,3
1678131605.779776,2
1678131605.779791,2000
1678131605.779813,2
1678131605.779875,1
1678131605.801585,2000
1678131605.8016078,3
1678131605.801635,2
1678131605.801654,4
1678131605.801666,1
1678131605.8016782,1
1678131605.8016891,2
1678131605.8018692,1
1678131605.803273,1
1678131605.8032901,3
1678131605.803307,1
1678131605.8101928,2
1678131605.810265,2
1678131605.810406,3
1678131605.819873,4
1678131605.819946,1
1678131605.820102,2
1678131605.8283572,2
1678131605.828408,2
1678131605.828426,1
1678131605.828546,2
1678131605.8369331,1
1678131605.837022,2
1678131605.837097,2
1678131605.852842,2000
1678131605.852857,2
1678131605.8528728,2
1678131605.864627,2
1678131605.864691,3
1678131605.864703,1
1678131605.864714,2
1678131605.864733,2
1678131605.864799,1
1678131605.8648162,3
1678131605.872087,2000
1678131605.872154,1
1678131605.872267,3
1678131605.872295,2
1678131605.8840268,2
1678131605.884095,2
1678131605.884112,2
1678131605.884128,2
1678131605.9003918,1
1678131605.900461,1
1678131605.900473,2
1678131605.900485,1
1678131605.900501,3
1678131605.900579,2
1678131605.9119658,3
1678131605.911983,2
1678131605.911996,1
1678131605.912014,1
1678131605.912103,2
1678131605.9227881,1
1678131605.922854,1
1678131605.922871,2
1678131605.92289,3
1678131605.923124,2
1678131605.934558,1
1678131605.934614,2
1678131605.9346292,1
1678131605.934666,1
1678131605.9348989,2000
1678131605.934918,1
1678131605.944227,3
1678131605.944384,1
1678131605.944413,1
1678131605.944435,3
1678131605.961101,1
1678131605.961239,2
1678131605.961309,2
1678131605.9613812,2
1678131605.9614909,1
1678131605.9620621,1
1678131605.970269,1
1678131605.970339,1
1678131605.9704099,2
1678131605.970521,2
1678131605.9788811,1
1678131605.978973,1
1678131605.9790301,2
1678131605.9885068,2
1678131605.9886231,2
1678131605.988642,1
1678131605.988721,1
1678131606.076139,3
1678131606.076169,1
1678131606.076184,1
1678131606.076205,1
1678131606.0771358,2000
1678131606.0926888,2
1678131606.092709,2
1678131606.0927281,3
1678131606.092742,2
1678131606.0927548,1
1678131606.092767,1
1678131606.092779,1
1678131606.0928252,1
1678131606.092842,1
1678131606.0928588,2
1678131606.09293,1
1678131606.092944,2
1678131606.0929558,2
1678131606.092968,2
1678131606.092981,1
1678131606.092994,2
1678131606.0930061,1
1678131606.093025,1
1678131606.0930371,2
1678131606.093049,1
1678131606.09306,2
1678131606.0930839,1
1678131606.0931041,2
1678131606.093118,2
1678131606.093193,3
1678131606.093226,2000
1678131606.093259,2
1678131606.093272,2
1678131606.0932841,1
1678131606.093296,1
1678131606.0933068,1
1678131606.093332,2000
1678131606.09335,2
1678131606.093366,1
1678131606.093429,1
1678131606.093442,1
1678131606.0934532,1
1678131606.093468,2
1678131606.093485,2
1678131606.103654,1
1678131606.103746,2
1678131606.103758,1
1678131606.1037781,2
1678131606.110982,1
1678131606.1110332,1
1678131606.1110458,3
1678131606.1110709,1
1678131606.120543,2
1678131606.1206138,1
1678131606.120715,2
1678131606.1207612,3
1678131606.128202,2
1678131606.1282911,2
1678131606.128308,2
1678131606.1368058,1
1678131606.136823,2
1678131606.1368399,1
1678131606.144566,2
1678131606.144616,2
1678131606.144636,2
1678131606.1556532,3
1678131606.1557388,1
1678131606.155753,1
1678131606.155769,2
1678131606.2662451,2
1678131606.2759922,2
1678131606.276014,2
1678131606.2760599,1
1678131606.2894368,3
1678131606.289504,1
1678131606.289522,2
1678131606.302526,2
1678131606.3026161,2
1678131606.302631,1
1678131606.302708,1
1678131606.302731,2
1678131606.30356,2
1678131606.3035789,1
1678131606.303599,2
1678131606.312309,2
1678131606.312332,1
1678131606.312345,1
1678131606.3123782,2
1678131606.319991,2
1678131606.320071,3
1678131606.3200939,2
1678131606.3289568,1
1678131606.329003,1
1678131606.329036,2
1678131606.338933,1
1678131606.339017,1
1678131606.3390331,2000
1678131606.339051,2
1678131606.346129,1
1678131606.346146,2
1678131606.346157,1
1678131606.3461719,2
1678131606.361284,2
1678131606.361356,2
1678131606.361374,1
1678131606.373981,2
1678131606.374048,2
1678131606.374115,2
1678131606.374134,2
1678131606.3741472,1
1678131606.3751302,2
1678131606.375214,1
1678131606.382594,2
1678131606.3826802,1
1678131606.382696,1
1678131606.3827488,1
1678131606.393326,1
1678131606.3933492,2
1678131606.393368,1
1678131606.402074,2
1678131606.402097,1
1678131606.402112,1
1678131606.40213,1
1678131606.411531,2
1678131606.411603,1
1678131606.4116201,2
1678131606.4116979,2
1678131606.421155,1
1678131606.421172,3
1678131606.4211898,1
1678131606.4214149,1
1678131606.431894,2
1678131606.432014,2
1678131606.432032,1
1678131606.432044,1
1678131606.432064,1
1678131606.444421,2
1678131606.444494,2
1678131606.444509,2
1678131606.444524,2
1678131606.444638,1
1678131606.452924,2
1678131606.453008,2
1678131606.453022,1
1678131606.453038,1
1678131606.465773,1
1678131606.465791,2
1678131606.465803,2
1678131606.465819,2
1678131606.4765491,2
1678131606.4765801,1
1678131606.4765928,2
1678131606.476616,1
1678131606.485016,2
1678131606.485085,2
1678131606.485106,2
1678131606.4854422,1
1678131606.495728,1
1678131606.495826,3
1678131606.495865,2
1678131606.4958851,2
1678131606.5054212,1
1678131606.505437,2
1678131606.505449,1
1678131606.505464,2
1678131606.513921,2
1678131606.513937,3
1678131606.514037,1
1678131606.522065,1
1678131606.5221179,2
1678131606.52213,1
1678131606.5221481,2
1678131606.6169238,1
1678131606.616949,2
1678131606.616962,1
1678131606.616974,3
1678131606.616987,1
1678131606.617001,2000
1678131606.617027,1
1678131606.617043,1
1678131606.617055,1
1678131606.617135,1
1678131606.617155,2
1678131606.617169,1
1678131606.617182,2
1678131606.617195,1
1678131606.617208,2
1678131606.6172721,2
1678131606.617287,2
1678131606.6173,2
1678131606.617312,2
1678131606.617324,2
1678131606.617335,2
1678131606.617347,2
1678131606.6173592,2000
1678131606.6173708,2
1678131606.617383,1
1678131606.617414,1
1678131606.617434,2
1678131606.617447,1
1678131606.617459,1
1678131606.617474,1
1678131606.617485,1
1678131606.6174972,1
1678131606.6175091,3
1678131606.617547,2
1678131606.617562,2
1678131606.617805,2
1678131606.6178188,2
1678131606.617832,1
1678131606.6178539,1
1678131606.632454,2
1678131606.6324742,1
1678131606.6324859,1
1678131606.6324968,2
1678131606.632512,1
1678131606.63258,2
1678131606.632593,1
1678131606.632612,2
1678131606.639796,2
1678131606.639817,1
1678131606.639835,2
1678131606.6476989,1
1678131606.647764,2
1678131606.647887,1
1678131606.6549828,1
1678131606.655195,2
1678131606.655259,2
1678131606.6625128,2
1678131606.6628711,2
1678131606.662891,1
1678131606.673182,2
1678131606.6732101,3
1678131606.673224,2
1678131606.67324,2000
1678131606.681657,1
1678131606.681708,1
1678131606.68172,1
1678131606.68174,2
1678131606.688004,2
1678131606.688023,1
1678131606.688052,2
1678131606.696608,1
1678131606.696624,1
1678131606.696848,2
1678131606.703991,1
1678131606.704012,2
1678131606.7040908,1
1678131606.7106009,3
1678131606.7106209,2
1678131606.7106402,2
1678131606.724502,1
1678131606.724521,1
1678131606.724549,2
1678131606.731287,2
1678131606.731355,1
1678131606.7313678,1
1678131606.731389,2
1678131606.7314591,2
1678131606.738637,1
1678131606.7386591,1
1678131606.738731,1
1678131606.746231,2
1678131606.746295,1
1678131606.746624,2
1678131606.753741,2
1678131606.753838,1
1678131606.7539048,2
1678131606.762209,2
1678131606.762293,1
1678131606.762305,2
1678131606.7623198,3
1678131606.773845,2
1678131606.7752829,1
1678131606.7753558,2
1678131606.7816372,1
1678131606.781665,1
1678131606.7816918,2
1678131606.781815,2
1678131606.7889721,3
1678131606.789536,2
1678131606.789557,1
1678131606.7988591,1
1678131606.79893,1
1678131606.798944,1
1678131606.798964,1
1678131606.807887,2
1678131606.8079412,1
1678131606.807956,2
1678131606.807977,1
1678131606.815381,2
1678131606.815425,2
1678131606.815538,2
1678131606.823919,1
1678131606.823936,1
1678131606.82396,2
1678131606.8313081,1
1678131606.831412,2
1678131606.83143,1
1678131606.831454,1
1678131606.8377569,2
1678131606.837922,1
1678131606.845419,1
1678131606.845435,1
1678131606.84545,1
1678131606.8517382,1
1678131606.851755,2
1678131606.8517802,2
1678131606.859343,2
1678131606.8594198,2
1678131606.8594549,1
1678131606.872221,1
1678131606.872298,1
1678131606.8725278,2
1678131606.880739,3
1678131606.880809,1
1678131606.880827,2000
1678131606.880919,2
1678131606.880934,1
1678131606.888885,2
1678131606.888953,2000
1678131606.8889742,3
1678131606.8970351,2
1678131606.897055,1
1678131606.897072,2
1678131606.8971431,2
1678131606.90373,2
1678131606.9038239,2
1678131606.90384,1
1678131606.9108648,2
1678131606.910936,1
1678131606.921726,2
1678131606.921886,1
