time,accel_z
1678475799.256253,4
1678475799.2562828,4
1678475799.256491,4
1678475799.267671,4
1678475799.267949,10
1678475799.26893,12
1678475799.27003,12
1678475799.2701519,7
1678475799.277066,4
1678475799.2772758,1985
1678475799.278155,1982
1678475799.278285,1973
1678475799.285048,1962
1678475799.285067,1972
1678475799.285283,1975
1678475799.292447,1979
1678475799.292505,1986
1678475799.293308,1991
1678475799.307353,1998
1678475799.307373,2
1678475799.307392,2000
1678475799.315967,6
1678475799.3161101,5
1678475799.3162482,7
1678475799.317857,10
1678475799.318305,14
1678475799.319118,17
1678475799.3192582,21
1678475799.3330839,20
1678475799.3332229,2
1678475799.33345,1992
1678475799.3345459,1988
1678475799.372542,1989
1678475799.372822,1991
1678475799.3729868,1989
1678475799.373018,1984
1678475799.373365,1978
1678475799.373398,1979
1678475799.373472,1985
1678475799.373497,1983
1678475799.373545,1992
1678475799.378686,1990
1678475799.3787332,1994
1678475799.378758,1997
1678475799.378779,3
1678475799.378796,10
1678475799.378873,23
1678475799.378904,35
1678475799.378919,47
1678475799.378954,54
1678475799.3789718,62
1678475799.379061,67
1678475799.3790789,60
1678475799.3791308,47
1678475799.390228,27
1678475799.390313,2000
1678475799.390332,1986
1678475799.3903491,1983
1678475799.390398,1979
1678475799.400943,1982
1678475799.401044,1976
1678475799.401068,1975
1678475799.401227,1976
1678475799.416142,1974
1678475799.416427,1986
1678475799.4164639,1985
1678475799.4274938,1992
1678475799.427896,2
1678475799.4281669,1
1678475799.428608,5
1678475799.429336,5
1678475799.429378,9
1678475799.429943,16
1678475799.430165,13
1678475799.447325,2000
1678475799.447365,2000
1678475799.447389,1993
1678475799.447498,1981
1678475799.447718,1981
1678475799.447777,1983
1678475799.447834,1983
1678475799.447933,1994
1678475799.456576,1
1678475799.456649,9
1678475799.4566882,17
1678475799.45678,21
1678475799.468485,31
1678475799.468556,28
1678475799.4687529,23
1678475799.476884,25
1678475799.477087,20
1678475799.477222,11
1678475799.477361,14
1678475799.487608,13
1678475799.4876852,13
1678475799.487803,13
1678475799.487825,11
1678475799.4989362,11
1678475799.4989738,17
1678475799.4995358,19
1678475799.4995499,27
1678475799.499566,27
1678475799.5058439,25
1678475799.505876,22
1678475799.505982,28
1678475799.5186582,29
1678475799.518833,23
1678475799.5188632,13
1678475799.519045,11
1678475799.617366,8
1678475799.617516,3
1678475799.617551,1996
1678475799.617625,1994
1678475799.617683,1995
1678475799.617718,1992
1678475799.617834,1995
1678475799.617923,2
1678475799.617949,6
1678475799.6179671,3
1678475799.61804,5
1678475799.618096,1999
1678475799.6181161,1997
1678475799.618134,1993
1678475799.6182342,1984
1678475799.618295,1983
1678475799.618326,1985
1678475799.618342,1978
