time,accel_z
1678133948.730623,1
1678133948.7306528,1
1678133948.7307541,1
1678133948.730769,2
1678133948.730782,1
1678133948.7308428,1
1678133948.730861,1
1678133948.7308779,3
1678133948.73089,2
1678133948.730906,1
1678133948.7309928,1
1678133948.84404,2000
1678133948.844071,1
1678133948.844117,1
1678133948.844141,1
1678133948.8441548,2
1678133948.844169,2
1678133948.844182,1
1678133948.844193,1
1678133948.844289,2
1678133948.8443038,1
1678133948.844317,1
1678133948.8443468,2
1678133948.844368,2
1678133948.844382,1
1678133948.844394,2
1678133948.844407,2
1678133948.844447,2
1678133948.844461,1
1678133948.8444722,1
1678133948.844521,1
1678133948.844534,2
1678133948.844546,2
1678133948.844557,1
1678133948.8445702,1
1678133948.8445811,2
1678133948.845085,1
1678133948.845097,2
1678133948.845108,2
1678133948.84512,1
1678133948.845207,2
1678133948.845221,1
1678133948.845232,1
1678133948.845249,1
1678133948.8452601,1
1678133948.845602,1
1678133948.845634,2
1678133948.845665,1
1678133948.8456802,1
1678133948.8457,1
1678133949.253987,1
1678133949.254014,1
1678133949.254028,1
1678133949.2540421,1
1678133949.254056,1
1678133949.254069,2
1678133949.254136,1
1678133949.254155,2
1678133949.254176,1
1678133949.25419,1
1678133949.2542028,2
1678133949.254216,2
1678133949.254229,1
1678133949.254242,2
1678133949.254255,2
1678133949.254267,2
1678133949.2542799,2
1678133949.254303,1
1678133949.254426,2
1678133949.2544398,1
1678133949.254453,1
1678133949.254465,1
1678133949.2544792,2000
1678133949.2544909,1
1678133949.254504,2
1678133949.254517,1
1678133949.254529,1
1678133949.254542,2
1678133949.254557,2
1678133949.25457,2
1678133949.2545831,1
1678133949.254595,2
1678133949.254608,1
1678133949.2546198,7
1678133949.254632,5
1678133949.254656,6
1678133949.254682,12
1678133949.254695,17
1678133949.254708,20
1678133949.254721,24
1678133949.254733,23
1678133949.2547462,9
1678133949.2547588,18
1678133949.254772,12
1678133949.254785,5
1678133949.2547982,1998
1678133949.2548108,1999
1678133949.255381,2
1678133949.255402,1998
1678133949.2554162,1996
1678133949.255428,6
1678133949.255441,6
1678133949.2554529,6
1678133949.2554638,9
1678133949.255475,6
1678133949.255487,9
1678133949.2554991,9
1678133949.25551,12
1678133949.255521,10
1678133949.255533,8
1678133949.2555451,9
1678133949.255556,7
1678133949.255567,4
1678133949.2555861,1999
1678133949.255637,1999
1678133949.2556539,1997
1678133949.255666,1991
1678133949.255677,1991
1678133949.255755,1992
1678133949.255767,1994
1678133949.255778,3
1678133949.255789,8
1678133949.2558,12
1678133949.255811,8
1678133949.2558222,9
1678133949.255832,12
1678133949.2558432,12
1678133949.255863,14
1678133949.778749,16
1678133949.77878,16
1678133949.7789161,13
1678133949.778935,13
1678133949.778969,15
1678133949.7789938,2
1678133949.779009,2
1678133949.779022,3
1678133949.779051,1
1678133949.7791219,1
1678133949.779136,2
1678133949.779148,1
1678133949.779186,2
1678133949.779202,1999
1678133949.779215,1
1678133949.779228,2
1678133949.7792408,2
1678133949.779399,2
1678133949.779417,2
1678133949.77943,2
1678133949.779464,1
1678133949.7794812,1
1678133949.779495,1
1678133949.779509,1
1678133949.779522,2
1678133949.779535,2000
1678133949.779547,2000
1678133949.779558,1999
1678133949.7795782,2000
1678133949.779713,1999
1678133949.779726,2000
1678133949.779737,2000
1678133949.779757,2000
1678133949.7797718,2000
1678133949.779804,1999
1678133949.779818,2000
1678133949.77983,1999
1678133949.779903,1999
1678133949.7799182,1998
1678133949.77993,1997
1678133949.779941,1996
1678133949.78026,1995
