time,accel_z
1678123202.1040692,1
1678123202.104216,2
1678123202.1044438,1
1678123202.104706,2
1678123202.1211462,2
1678123202.122198,2
1678123202.1222131,2
1678123202.122283,3
1678123202.122296,2
1678123202.122421,2
1678123202.122525,1
1678123202.1227221,1
1678123202.122896,1
1678123202.12321,1
1678123202.134603,2
1678123202.134628,2
1678123202.1346471,2
1678123202.134779,1
1678123202.13485,2
1678123202.1352918,2000
1678123202.145571,2
1678123202.145598,2
1678123202.145938,2000
1678123202.146581,2
1678123202.2405791,2
1678123202.24068,1
1678123202.240799,2
1678123202.24091,2000
1678123202.240973,1
1678123202.241302,1
1678123202.241441,1
1678123202.241763,3
1678123202.24211,2
1678123202.242372,2
1678123202.2424982,1
1678123202.2426581,2
1678123202.2428958,1
1678123202.2429702,1
1678123202.24334,1
1678123202.2434618,2
1678123202.243808,1
1678123202.2439098,2000
1678123202.244166,1
1678123202.244364,2
1678123202.244756,2
1678123202.244887,2
1678123202.244947,1
1678123202.245147,2
1678123202.2455308,2
1678123202.245727,1
1678123202.245871,1
1678123202.246002,3
1678123202.246298,2
1678123202.2465122,2
1678123202.246717,1
1678123202.246929,1
1678123202.2469518,2
1678123202.2471669,2000
1678123202.2472599,2
1678123202.247554,1
1678123202.247761,1
1678123202.247993,2
1678123202.248168,1
1678123202.265142,1
1678123202.2651641,2000
1678123202.265228,2000
1678123202.2654788,1
1678123202.265763,1999
1678123202.2659671,1999
1678123202.266241,2000
1678123202.266263,1998
1678123202.2665558,2000
1678123202.266622,1999
1678123202.266837,1999
1678123202.27925,1998
1678123202.2794728,2000
1678123202.2798731,1999
1678123202.280189,1999
1678123202.280276,1999
1678123202.2805,2000
1678123202.28896,1999
1678123202.289141,1999
1678123202.289161,1999
1678123202.2893188,2000
1678123202.2896588,1999
1678123202.3865442,2000
1678123202.3865752,1999
1678123202.3866,1999
1678123202.386719,2000
1678123202.3868108,2000
1678123202.387553,1
1678123202.387628,1
1678123202.387651,1
1678123202.387889,1
1678123202.388386,1
1678123202.3884108,2
1678123202.3885481,2
1678123202.389442,2
1678123202.389473,2
1678123202.389664,2
1678123202.389678,2
1678123202.3896902,2
1678123202.3897011,2
1678123202.38972,4
1678123202.3902621,1
1678123202.390434,3
1678123202.390618,3
1678123202.390903,4
1678123202.3912609,3
1678123202.391375,3
1678123202.3916411,3
1678123202.3920052,4
1678123202.392268,3
1678123202.392488,3
1678123202.392722,2
1678123202.393016,1
1678123202.393136,2
1678123202.393513,2
1678123202.3936691,2
1678123202.393944,2
1678123202.3940842,1
1678123202.394367,1
1678123202.3944519,2
1678123202.394499,2
1678123202.4043782,2000
1678123202.404446,1
1678123202.4044611,1
1678123202.404477,1
1678123202.404736,1
1678123202.405024,1
1678123202.405052,2
1678123202.40554,1
1678123202.405779,1
1678123202.428372,1
1678123202.4284549,1
1678123202.4285471,1
1678123202.428672,2
1678123202.428837,1
1678123202.42892,2
1678123202.42934,2
1678123202.4297311,1
1678123202.429864,2
1678123202.430306,2
1678123202.438897,2
1678123202.438932,2
1678123202.439096,1
1678123202.439574,3
1678123202.448478,1
1678123202.448511,2
1678123202.448632,3
1678123202.449028,1
1678123202.458888,1
1678123202.45907,2
1678123202.459167,1
1678123202.459429,1
1678123202.4668128,2
1678123202.4668732,1
1678123202.466891,2
1678123202.466974,1
1678123202.47429,1
1678123202.4744241,2
1678123202.4746518,1
1678123202.4894452,1
1678123202.489471,2
1678123202.48971,2
1678123202.499115,1999
1678123202.4993331,1
1678123202.4993548,2
1678123202.4996018,2
1678123202.499698,2
1678123202.500017,2000
1678123202.500221,1
1678123202.507802,1
1678123202.50789,2
1678123202.5081348,1
1678123202.508607,2
1678123202.517364,2000
1678123202.517566,1
1678123202.518034,2
1678123202.5291462,2
1678123202.52922,2000
1678123202.5302432,2
1678123202.530415,1
1678123202.5307462,2
1678123202.5408902,2
1678123202.5409658,3
1678123202.540978,2
