time,accel_z
1678478190.686614,4
1678478190.6879292,3
1678478190.690552,4
1678478190.6974149,3
1678478190.706143,3
1678478190.709892,3
1678478190.709919,4
1678478190.7099352,4
1678478190.709951,2
1678478190.709964,3
1678478190.709975,4
1678478190.709992,5
1678478190.7100039,4
1678478190.710016,4
1678478190.710027,4
1678478190.710038,3
1678478190.71005,2
1678478190.710075,3
1678478190.710597,4
1678478190.71069,4
1678478190.7107358,4
1678478190.710777,4
1678478190.7108212,3
1678478190.71087,3
1678478190.710909,4
1678478190.710952,4
1678478190.7109911,4
1678478190.711029,5
1678478190.7111008,3
1678478190.7111418,4
1678478190.71118,4
1678478190.7112179,4
1678478190.711261,4
1678478190.7112992,3
1678478190.711342,4
1678478190.71138,4
1678478190.7114172,4
1678478190.7114618,3
1678478190.8431401,4
1678478190.843168,4
1678478190.843231,4
1678478190.843256,3
1678478190.8432791,4
1678478190.843481,4
1678478190.8434958,4
1678478190.84358,3
1678478190.844246,3
1678478190.844339,4
1678478190.844352,4
1678478190.844363,4
1678478190.8443751,3
1678478190.844386,4
1678478190.8444018,4
1678478190.8444748,4
1678478190.844486,4
1678478190.844498,4
1678478190.844509,4
1678478190.844525,4
1678478190.8446238,4
1678478190.844646,4
1678478190.844809,4
1678478190.8448231,4
1678478190.84484,3
1678478190.845025,4
1678478190.84504,4
1678478190.845052,3
1678478190.845268,4
1678478190.845288,4
1678478190.8453052,3
1678478190.845532,3
1678478190.845547,4
1678478190.8455591,4
1678478190.84557,4
1678478190.845582,4
1678478190.8455942,5
1678478190.8456151,3
1678478190.8457448,4
1678478190.845761,4
1678478190.845773,4
1678478190.8457868,4
1678478190.8458009,4
1678478190.845828,4
1678478190.845842,4
1678478190.845858,4
1678478190.845888,3
1678478190.8633459,4
1678478190.863379,4
1678478190.863392,4
1678478190.8634071,4
1678478190.8634791,4
1678478190.863492,4
1678478190.864518,4
1678478190.864616,4
1678478190.878245,4
1678478190.878315,4
1678478190.878334,4
1678478190.878417,4
1678478190.87843,3
1678478190.8790889,4
1678478190.879116,3
1678478190.974009,3
1678478190.974056,4
1678478190.97415,3
1678478190.9802299,4
1678478190.9803112,4
1678478190.980335,4
1678478190.980486,3
1678478190.9805021,4
1678478190.980515,4
1678478190.980532,3
1678478190.980608,4
1678478190.980622,4
1678478190.980636,3
1678478190.980865,3
1678478190.9808798,4
1678478190.980893,4
1678478190.980906,3
1678478190.980918,4
1678478190.9809349,4
1678478190.980999,4
1678478190.9810162,4
1678478190.981028,4
1678478190.981054,4
1678478190.981067,4
1678478190.981079,4
1678478190.98109,3
1678478190.981112,4
1678478190.9811258,4
1678478190.981138,4
1678478190.98115,4
1678478190.981206,3
1678478190.98122,4
1678478190.981235,4
1678478190.981247,4
1678478190.981258,4
1678478190.9812841,3
1678478190.981376,4
1678478190.98139,3
1678478190.9814022,4
1678478190.9814138,3
1678478190.981436,3
1678478190.981455,4
1678478190.988754,4
1678478190.988822,3
1678478190.988838,3
1678478190.988909,4
1678478191.085682,5
1678478191.085856,4
1678478191.085876,4
1678478191.085889,4
1678478191.085912,4
1678478191.085927,4
1678478191.086014,3
1678478191.086038,3
1678478191.086061,4
1678478191.0860748,3
1678478191.086088,5
1678478191.086105,3
1678478191.086118,5
1678478191.086136,4
1678478191.086147,3
1678478191.086159,5
1678478191.086169,4
1678478191.086241,4
1678478191.0863411,3
1678478191.0863528,4
1678478191.086365,4
1678478191.086377,3
1678478191.086396,4
1678478191.086457,3
1678478191.0866702,4
1678478191.086695,4
1678478191.086941,4
1678478191.086955,3
1678478191.086967,3
1678478191.086978,4
1678478191.0870678,4
1678478191.087083,4
1678478191.087096,4
1678478191.087129,3
1678478191.087146,4
1678478191.087161,3
1678478191.0871732,3
1678478191.087185,3
1678478191.087203,3
1678478191.099485,4
1678478191.0995681,4
1678478191.099585,4
1678478191.0996091,4
1678478191.0997021,3
1678478191.0997162,4
1678478191.099736,3
1678478191.116575,4
1678478191.1166432,4
1678478191.116656,4
1678478191.116672,4
1678478191.116756,3
1678478191.116776,4
1678478191.116853,4
1678478191.124081,4
1678478191.124181,4
1678478191.124198,4
1678478191.1329432,4
1678478191.133018,4
1678478191.133116,4
1678478191.140091,4
1678478191.140179,3
1678478191.140196,4
1678478191.147261,3
1678478191.147337,3
1678478191.147358,4
1678478191.180171,4
1678478191.180191,4
1678478191.180209,4
1678478191.188881,4
1678478191.1889641,4
1678478191.188975,4
1678478191.1889868,4
1678478191.188998,4
1678478191.189009,3
1678478191.18902,4
1678478191.189031,3
1678478191.189049,4
1678478191.189116,4
1678478191.189127,4
1678478191.189137,4
1678478191.189148,3
1678478191.189167,3
1678478191.1972742,4
1678478191.1973388,4
1678478191.197357,4
1678478191.1974258,3
1678478191.208065,4
1678478191.208153,3
1678478191.212308,3
1678478191.212415,4
1678478191.212499,4
1678478191.582668,3
1678478191.597476,4
1678478191.597544,5
1678478191.597562,5
1678478191.597627,4
1678478191.5977,4
1678478191.5977159,4
1678478191.597735,3
1678478191.597992,4
1678478191.6071029,4
1678478191.6071239,3
1678478191.607154,3
1678478191.607251,3
1678478191.6072772,3
1678478191.7353961,3
1678478191.735421,5
1678478191.735436,4
1678478191.735449,4
1678478191.735497,5
1678478191.891316,4
1678478191.8913438,3
1678478191.891357,3
1678478191.89137,4
1678478191.891388,4
1678478191.891486,4
1678478191.891501,4
1678478191.891517,4
1678478191.891594,3
1678478191.8916118,3
1678478191.891625,4
1678478191.8916538,4
1678478191.891668,4
1678478191.891705,4
1678478191.891721,4
1678478191.8917341,3
1678478191.891746,3
1678478191.8917592,4
1678478191.8917701,4
1678478191.891836,4
1678478191.892014,4
1678478191.8920279,3
1678478191.89204,3
1678478191.892063,4
1678478191.892127,3
1678478191.892143,5
1678478191.892155,4
1678478191.8921669,5
1678478191.892179,4
1678478191.892205,3
1678478191.8922172,3
1678478191.892229,4
1678478191.892241,4
1678478191.892419,5
1678478191.892436,5
1678478191.892448,3
1678478191.8924742,3
1678478191.8924959,4
1678478191.89252,3
1678478191.928745,4
1678478191.92887,3
1678478191.928888,4
1678478191.928938,4
1678478191.92896,3
1678478191.9289758,3
1678478191.928998,4
1678478191.929012,4
1678478191.929024,4
1678478191.929182,3
1678478191.929197,5
1678478191.929217,3
1678478191.929415,4
1678478191.929429,3
1678478191.929441,4
1678478191.929466,4
1678478191.929483,3
1678478191.929494,4
1678478191.929507,3
1678478191.9295192,3
1678478191.929534,4
1678478191.929545,4
1678478191.929564,4
1678478191.929576,4
1678478191.929588,4
1678478191.9296079,2
1678478191.929621,4
1678478191.929632,3
1678478191.929644,4
1678478191.929655,4
1678478191.929665,4
1678478191.9296799,4
1678478191.9296908,3
1678478191.9297018,3
1678478191.929773,4
1678478191.9297862,3
1678478191.929798,4
1678478191.929812,4
1678478191.929824,4
1678478191.9298408,4
1678478192.2195158,3
1678478192.219931,4
1678478192.2199512,3
1678478192.219969,4
1678478192.2203279,4
1678478192.220403,5
1678478192.2204301,4
1678478192.220455,4
1678478192.2204869,4
1678478192.220505,3
1678478192.2205188,3
1678478192.22053,4
1678478192.220578,3
1678478192.220591,4
1678478192.220603,3
1678478192.220614,4
1678478192.2206259,3
1678478192.2206368,4
1678478192.220756,4
1678478192.220771,4
1678478192.220783,4
1678478192.2207942,4
1678478192.220806,4
1678478192.2208169,3
1678478192.220837,5
1678478192.220853,4
1678478192.220864,4
1678478192.220875,3
1678478192.220886,3
1678478192.220897,3
1678478192.220907,3
1678478192.220963,4
1678478192.2209861,5
1678478192.221129,5
1678478192.221164,4
1678478192.221177,4
1678478192.221188,3
1678478192.2212,3
1678478192.221211,4
1678478192.2212238,3
1678478192.221235,4
1678478192.221256,4
1678478192.221268,3
1678478192.221489,3
1678478192.22151,3
1678478192.309247,4
1678478192.309312,4
1678478192.30933,5
1678478192.309345,4
1678478192.3093572,3
1678478192.309379,5
1678478192.310338,9
1678478192.3103518,9
1678478192.310366,11
1678478192.310378,15
1678478192.31039,11
1678478192.310401,3
1678478192.3104131,18
1678478192.310542,5
1678478192.310556,7
1678478192.310567,1997
1678478192.310581,1996
1678478192.310596,1996
1678478192.3106618,2
1678478192.310674,2
1678478192.310685,1
1678478192.310696,2000
1678478192.3107069,4
1678478192.310718,3
1678478192.3107278,3
1678478192.310739,15
1678478192.31075,22
1678478192.31076,24
1678478192.310771,31
1678478192.310781,26
1678478192.310792,21
1678478192.3108149,18
1678478192.310828,12
1678478192.3108401,6
1678478192.310851,2000
1678478192.310863,1
1678478192.3109918,3
1678478192.326875,3
1678478192.326895,16
1678478192.326907,27
1678478192.32692,21
1678478192.3269382,21
1678478192.3269582,13
1678478192.3269708,15
1678478192.326983,15
1678478192.3270001,16
1678478192.327209,23
1678478192.327232,28
1678478192.327245,39
1678478192.327256,43
1678478192.3272781,42
1678478192.3272908,33
1678478192.327302,18
1678478192.327313,3
1678478192.327326,1999
1678478192.3273358,1996
1678478192.327348,1994
1678478192.327359,1997
1678478192.327374,3
1678478192.327501,5
1678478192.337155,16
1678478192.3372102,27
1678478192.3373098,26
1678478192.337334,24
1678478192.337346,16
1678478192.337379,15
1678478192.3374012,15
1678478192.354309,16
1678478192.354379,17
1678478192.354452,9
1678478192.354468,1999
1678478192.35448,10
1678478192.354597,12
1678478192.3644621,10
1678478192.364486,11
1678478192.3644989,10
1678478192.364512,17
1678478192.364529,11
1678478192.3769548,12
1678478192.377022,15
1678478192.377033,10
1678478192.377048,1
1678478192.743639,9
1678478192.743656,1
1678478192.743669,1998
1678478192.743681,3
1678478192.743692,11
1678478192.743708,16
1678478192.7437701,18
1678478192.743783,21
1678478192.743802,25
1678478192.7438312,36
1678478192.7438521,39
1678478192.743915,34
1678478192.7439291,34
1678478192.743973,34
1678478192.743986,38
1678478192.743998,40
1678478192.744011,36
1678478192.744189,34
1678478192.744203,36
1678478192.744215,36
1678478192.744226,28
1678478192.74426,2000
1678478192.744349,1969
1678478192.744363,1964
1678478192.744375,1982
1678478192.7443871,1982
1678478192.7444139,1989
1678478192.744428,18
1678478192.744444,18
1678478192.744459,17
1678478192.7445178,23
1678478192.744534,30
1678478192.744546,30
1678478192.7446048,16
1678478192.744619,1983
1678478192.7446332,1983
1678478192.7446442,1986
1678478192.7446568,1990
1678478192.744673,1983
1678478192.744684,1981
1678478192.7449348,1980
1678478192.744949,1987
1678478192.74496,1989
1678478192.744991,1994
1678478193.0719209,7
1678478193.071946,1995
1678478193.072226,1973
1678478193.072244,1969
1678478193.072257,1979
1678478193.0723,1986
1678478193.072327,1985
1678478193.072355,1987
1678478193.0723689,1984
1678478193.072382,1990
1678478193.072393,10
1678478193.072405,20
1678478193.072417,57
1678478193.072429,54
1678478193.0724401,42
1678478193.072452,34
1678478193.072463,4
1678478193.072475,1980
1678478193.072722,1955
1678478193.072737,1951
1678478193.0727491,1978
1678478193.072761,14
1678478193.0727732,34
1678478193.072784,31
1678478193.0727959,15
1678478193.072808,31
1678478193.0728252,26
1678478193.072991,1996
1678478193.073007,1991
1678478193.07302,1985
1678478193.07305,1981
1678478193.0730639,1979
1678478193.073076,1974
1678478193.0731,1969
1678478193.0745878,1957
1678478193.074603,34
1678478193.074614,38
1678478193.074626,43
1678478193.074642,56
1678478193.074707,60
1678478193.074721,33
1678478193.074732,17
1678478193.0747619,17
1678478193.0747788,22
1678478193.074791,26
1678478193.074811,37
1678478193.0748239,43
1678478193.074835,26
1678478193.074847,35
1678478193.074867,43
1678478193.074882,34
1678478193.074893,20
1678478193.074904,22
1678478193.074968,15
1678478193.074985,1986
1678478193.075052,1977
1678478193.075083,1976
1678478193.0750961,1986
1678478193.0751202,2
1678478193.075134,1
1678478193.075146,9
1678478193.07516,10
1678478193.0751722,1986
1678478193.075182,1984
1678478193.0751941,3
1678478193.0752041,1994
1678478193.0752158,1997
1678478193.0752268,1998
1678478193.075237,1982
1678478193.0752482,1980
1678478193.075267,3
1678478193.234344,1987
1678478193.234369,11
1678478193.234383,1999
1678478193.2343948,12
1678478193.234412,16
1678478193.234473,5
1678478193.234493,11
1678478193.234563,15
1678478193.2512481,18
1678478193.251311,98
1678478193.251323,99
1678478193.251337,101
1678478193.251348,92
1678478193.251364,100
1678478193.251425,83
1678478193.251437,76
1678478193.2514482,66
1678478193.251458,64
1678478193.25147,50
1678478193.25148,32
1678478193.251491,19
1678478193.251505,12
1678478193.251515,5
1678478193.2515352,2
1678478193.251599,1987
1678478193.251612,1986
1678478193.251623,1978
1678478193.2521138,1975
1678478193.252131,1981
1678478193.252156,1987
1678478193.252173,1997
1678478193.2610629,2
1678478193.261096,1999
1678478193.2611089,2
1678478193.261121,1997
1678478193.261137,1992
1678478193.261291,3
1678478193.271963,2000
1678478193.272026,1993
1678478193.272043,1982
1678478193.272114,1970
1678478193.290574,1954
1678478193.290637,1958
1678478193.2906492,1960
1678478193.290664,1956
1678478193.290771,1952
1678478193.37584,1941
1678478193.375905,1927
1678478193.375917,1924
1678478193.375932,1932
1678478193.375995,1947
1678478193.376008,1943
1678478193.3760252,1933
1678478193.376253,1918
1678478195.059686,1936
1678478195.059714,1942
1678478195.0597272,1979
1678478195.059742,9
1678478195.05976,27
1678478195.059841,32
1678478195.05987,29
1678478195.0600162,2
1678478195.060072,2
1678478195.0600882,1993
1678478195.060101,1991
1678478195.060169,2
1678478195.0602,1994
1678478195.060225,1997
1678478195.0603468,1
1678478195.060363,12
1678478195.06043,25
1678478195.060472,39
1678478195.0604968,43
1678478195.060544,50
1678478195.0605671,53
1678478195.060582,52
1678478195.0605938,56
1678478195.061285,48
1678478195.061472,41
1678478195.061492,26
1678478195.061505,2
1678478195.061517,5
1678478195.0615292,7
1678478195.0615401,1
1678478195.061552,2000
1678478195.0615628,1994
1678478195.061575,1993
1678478195.061586,1997
1678478195.0615969,1985
1678478195.061614,1976
1678478195.141647,1973
1678478195.141703,1963
1678478195.141718,1947
1678478195.141731,1941
1678478195.141747,1947
1678478195.141761,1952
1678478195.1417742,1955
1678478195.141786,1964
1678478195.141902,1967
1678478195.142012,1965
1678478195.142032,1964
1678478195.1420438,1966
1678478195.142095,1981
1678478195.142116,1982
1678478195.142129,1988
1678478195.142142,1991
1678478195.142174,1977
1678478195.142187,1979
1678478195.142198,1981
1678478195.1422122,1978
1678478195.142238,1987
1678478195.14226,1986
1678478195.142273,1990
1678478195.1422951,1987
1678478195.142315,1982
1678478195.1424031,1979
1678478195.14242,1986
1678478195.142435,1
1678478195.1424692,2
1678478195.142493,1997
1678478195.142567,9
1678478195.142581,13
1678478195.142592,9
1678478195.1427462,9
1678478195.1427772,1999
1678478195.1427999,1984
1678478195.204934,1976
1678478195.204971,1966
1678478195.204986,1961
1678478195.2049978,1952
1678478195.20501,1943
1678478195.205023,1935
1678478195.205035,1925
1678478195.2050471,3
1678478195.205089,4
1678478195.205102,3
1678478195.20512,5
1678478195.205195,3
1678478195.205225,3
1678478195.205238,3
1678478195.20525,4
1678478195.205347,4
1678478195.2053719,3
1678478195.2054799,4
1678478195.221638,4
1678478195.2216609,3
1678478195.221676,4
1678478195.2218392,4
1678478195.2218828,4
1678478195.2219038,4
1678478195.221923,4
1678478195.2219431,3
1678478195.2221088,4
1678478195.222122,4
1678478195.222134,3
1678478195.222145,3
1678478195.2221599,4
1678478195.222173,4
1678478195.222184,4
1678478195.222199,4
1678478195.222214,4
1678478195.2222579,3
1678478195.222275,5
1678478195.2222872,4
1678478195.2223501,3
1678478195.222363,4
1678478195.222375,4
1678478195.2223942,4
1678478195.289383,4
1678478195.28945,3
1678478195.289475,4
1678478195.289511,4
1678478195.289526,4
1678478195.2895381,3
