time,accel_z
1678134132.2535849,1
1678134132.254234,1
1678134132.254279,2
1678134132.254296,2
1678134132.2543092,2
1678134132.2543209,1
1678134132.254335,2
1678134132.254368,2
1678134132.2544022,2
1678134132.2544188,1
1678134132.254433,1
1678134132.2544582,2
1678134132.2546718,1
1678134132.2547011,2
1678134132.254794,2000
1678134132.2548091,2000
1678134132.2548218,1
1678134132.254834,3
1678134132.254901,2
1678134132.254915,2
1678134132.2549272,1
1678134132.2549498,1
1678134132.254967,2
1678134132.25498,3
1678134132.254991,1
1678134132.255008,1
1678134132.255021,2000
1678134132.255033,1
1678134132.255061,1
1678134132.255074,2
1678134132.255085,2000
1678134132.255104,1
1678134132.255117,2000
1678134132.255129,3
1678134132.2551491,1
1678134132.255162,2
1678134132.2551732,2000
1678134132.255184,1
1678134132.255195,2
1678134132.2552068,2
1678134132.255222,2
1678134132.255392,1
1678134132.255409,1
1678134132.255425,1
1678134132.255445,2
1678134132.255458,1
1678134132.2554681,1
1678134132.255483,1
1678134132.2554939,2
1678134132.255504,2
1678134132.255525,2
1678134132.255538,2
1678134132.255549,3
1678134132.255563,1
1678134132.255574,2
1678134132.255585,2
1678134132.255599,1
1678134132.2556171,1
1678134132.255635,2
1678134132.255646,2
1678134132.255656,1
1678134132.255668,1
1678134132.255682,1
1678134132.255692,2
1678134132.255711,2
1678134132.255726,2
1678134132.255737,2
1678134132.2557518,1
1678134132.255767,2000
1678134132.255778,1
1678134132.255788,2
1678134132.2558851,2000
1678134132.255898,1
1678134132.2559092,1
1678134132.2559202,1
1678134132.2559319,1
1678134132.255958,1
1678134132.255979,2
1678134132.256002,1
1678134132.776762,1
1678134132.7767942,1
1678134132.7768152,1
1678134132.7769809,1
1678134132.777672,1997
1678134132.777697,1996
1678134132.777785,1991
1678134132.777809,1988
1678134132.777823,1992
1678134132.777836,1989
1678134132.7778492,1996
1678134132.7778602,1994
1678134132.7778718,1997
1678134132.7778828,7
1678134132.777897,10
1678134132.777909,16
1678134132.777921,20
1678134132.7780201,21
1678134132.778859,29
1678134132.778879,29
1678134132.778893,27
1678134132.778906,24
1678134132.7789178,20
1678134132.778929,18
1678134132.778978,14
1678134132.7789922,13
1678134132.77909,9
1678134132.7791202,8
1678134132.779165,6
1678134132.779179,6
1678134132.779191,4
1678134132.779207,5
1678134132.7792199,6
1678134132.779231,8
1678134132.779285,5
1678134132.779433,3
1678134132.7794461,1999
1678134132.779458,4
1678134132.779469,4
1678134132.7794812,10
1678134132.779498,10
1678134132.85703,13
1678134132.857055,17
1678134132.857069,17
1678134132.8570821,16
1678134132.8571,14
1678134132.8571908,11
1678134132.857206,9
1678134132.857225,8
1678134132.857295,6
1678134132.857308,4
1678134132.8573198,1
1678134132.857331,1999
1678134132.8573482,1997
1678134132.857499,1996
1678134132.8575182,1996
1678134132.857548,1995
1678134132.8575628,1992
1678134132.857575,1994
1678134132.857598,1993
1678134132.8577092,1997
1678134132.857723,1
1678134132.857735,4
1678134132.8577468,6
1678134132.857774,7
1678134132.8577878,6
1678134132.857801,3
1678134132.857874,3
1678134132.857897,7
1678134132.8579142,9
1678134132.8579268,10
1678134132.857939,10
1678134132.85796,10
1678134132.858071,11
1678134132.8580852,12
1678134132.8580961,13
1678134132.858109,15
1678134132.858453,17
1678134132.878866,23
1678134132.878895,26
1678134132.878918,27
1678134132.8790479,28
1678134132.879068,31
1678134132.879133,28
1678134132.879148,28
1678134132.8791602,27
1678134132.879172,26
1678134132.8791838,21
1678134132.8792021,20
1678134132.8793468,16
1678134132.879363,11
1678134132.8793778,7
1678134132.8794,3
1678134132.879413,2000
1678134132.879424,1997
1678134132.879437,1996
1678134132.879628,1996
1678134132.879647,1997
1678134132.879661,2000
1678134132.87968,1
1678134132.879819,4
1678134133.346624,5
1678134133.3466492,9
1678134133.3466618,9
1678134133.346675,8
1678134133.346686,8
1678134133.346698,7
1678134133.346709,5
1678134133.3467252,2
1678134133.346792,2000
1678134133.346805,1994
1678134133.346817,1992
1678134133.346828,1988
1678134133.346839,1986
1678134133.346851,1986
1678134133.346862,1993
1678134133.346876,1998
1678134133.3468878,3
1678134133.346899,6
1678134133.346915,12
1678134133.346978,17
1678134133.34699,21
1678134133.347001,23
1678134133.347012,20
1678134133.347024,18
1678134133.347035,14
1678134133.3470469,9
1678134133.3470569,6
1678134133.3470678,3
1678134133.3470788,2000
1678134133.3470988,1997
1678134133.347111,1997
1678134133.347125,1998
1678134133.347136,2
1678134133.347146,5
1678134133.3471591,8
1678134133.347178,11
1678134133.347244,14
1678134133.347256,13
1678134133.3472672,12
1678134133.3472772,12
1678134133.3472881,9
1678134133.347299,4
1678134133.347309,1999
1678134133.347323,1994
1678134133.347338,1989
1678134133.629987,1986
1678134133.630024,1982
1678134133.630112,1984
1678134133.630218,1985
1678134133.630238,1991
1678134133.6302521,1995
1678134133.6302662,2000
1678134133.6302872,4
1678134133.630319,11
1678134133.630413,11
1678134133.6304371,14
1678134133.63066,14
1678134133.630676,13
1678134133.630687,11
1678134133.630699,8
1678134133.631076,4
1678134133.631147,3
1678134133.631161,1999
1678134133.6311738,1995
1678134133.631511,1995
1678134133.6315331,1993
1678134133.631547,3
1678134133.631559,2
1678134133.631572,6
1678134133.631592,12
1678134133.631796,15
1678134133.63181,19
1678134133.6318212,23
1678134133.6318321,20
1678134133.631843,21
1678134133.631855,15
1678134133.631867,12
1678134133.631881,7
1678134133.631901,4
1678134133.6319559,1
1678134133.683024,2000
1678134133.6830468,1975
1678134133.683061,1965
1678134133.683074,1969
1678134133.683087,1977
1678134133.6830988,1987
1678134133.683121,22
1678134133.683299,39
1678134133.6833138,59
1678134133.683327,87
1678134133.68334,71
1678134133.683352,69
1678134133.683367,29
1678134133.683379,2000
1678134133.6834,8
1678134133.683531,1988
1678134133.683552,1974
1678134133.683564,1976
1678134133.683588,1993
1678134133.683615,29
1678134133.683638,26
1678134133.6836538,47
1678134133.683666,29
1678134133.683678,1980
1678134133.683688,1996
1678134133.6837,1949
1678134133.683711,1971
1678134133.683722,1936
1678134133.683733,1988
1678134133.683744,1996
1678134133.683755,13
1678134133.683768,40
1678134133.6837811,81
1678134133.683831,63
1678134133.683845,63
1678134133.683857,67
1678134133.683881,52
1678134133.693633,28
1678134133.693703,1965
1678134133.6937149,1929
1678134133.693732,1930
1678134133.6938019,1956
1678134133.693814,1958
1678134133.6938272,1972
1678134133.693843,1978
