time,accel_z
1678475267.266228,4
1678475267.2662551,4
1678475267.266345,4
1678475267.266452,4
1678475267.26653,4
1678475267.2674408,3
1678475267.26788,4
1678475267.267974,5
1678475267.26844,4
1678475267.268458,5
1678475267.268957,3
1678475267.2689762,2000
1678475267.26899,4
1678475267.270834,5
1678475267.272359,3
1678475267.2724302,7
1678475267.272446,4
1678475267.272513,1
1678475267.272589,4
1678475267.273309,4
1678475267.2734232,2
1678475267.273886,5
1678475267.273962,6
1678475267.274424,2
1678475267.274446,4
1678475267.274818,5
1678475267.27487,3
1678475267.275278,4
1678475267.275299,6
1678475267.275677,4
1678475267.275719,3
1678475267.276017,3
1678475267.276164,3
1678475267.276783,2
1678475267.276976,4
1678475267.278251,5
1678475267.281318,4
1678475267.281425,5
1678475267.281493,3
1678475267.281543,3
1678475267.281559,3
1678475267.282454,3
1678475267.28249,4
1678475267.282882,6
1678475267.282932,5
1678475267.283317,5
1678475267.2833369,3
1678475267.283726,4
1678475267.283911,3
1678475267.284275,3
