time,accel_z
1678134012.18661,2
1678134012.1866481,1
1678134012.186662,2
1678134012.1866739,1
1678134012.186686,1
1678134012.186698,2
1678134012.1867101,2
1678134012.186806,2
1678134012.186822,3
1678134012.186835,2
1678134012.1870332,1
1678134012.1870499,2000
1678134012.187062,1999
1678134012.187233,2000
1678134012.187263,3
1678134012.187478,3
1678134012.18752,3
1678134012.187545,3
1678134012.187569,2000
1678134012.187583,1
1678134012.187596,3
1678134012.187607,2
1678134012.187621,2
1678134012.1876328,1
1678134012.187767,1
1678134012.1877902,1
1678134012.187806,1
1678134012.187819,2
1678134012.1878421,2000
1678134012.187856,3
1678134012.1878679,2
1678134012.18788,2000
1678134012.187896,2000
1678134012.1879082,1
1678134012.1879191,2
1678134012.18793,2
1678134012.188001,3
1678134012.188022,2
1678134012.18804,2
1678134012.188053,2000
1678134012.188065,1
1678134012.1880782,2000
1678134012.18809,1
1678134012.188106,2000
1678134012.188133,2000
1678134012.288352,1
1678134012.288383,1
1678134012.2883961,1
1678134012.288408,2
1678134012.2884202,2
1678134012.2884312,3
1678134012.2884421,2
1678134012.288453,1
1678134012.288471,2
1678134012.2885199,2
1678134012.28854,1
1678134012.288569,1
1678134012.288586,2000
1678134012.288627,1
1678134012.2886431,1
1678134012.2886558,2000
1678134012.2886689,1
1678134012.288681,2
1678134012.288692,2
1678134012.288703,2
1678134012.288714,4
1678134012.2888188,3
1678134012.288834,2
1678134012.288846,2000
1678134012.288861,2
1678134012.2888792,2000
1678134012.2888908,1
1678134012.288949,2000
1678134012.288974,1
1678134012.289001,1
1678134012.2890172,2
1678134012.289031,2
1678134012.289044,2
1678134012.2890549,2
1678134012.289077,1
1678134012.2890959,2
1678134012.711124,2
1678134012.7111511,2
1678134012.711164,1
1678134012.7111769,2
1678134012.711189,2
1678134012.7112079,2
1678134012.7112188,2
1678134012.711231,2
1678134012.711243,2
1678134012.7112598,1
1678134012.711336,1
1678134012.711352,2
1678134012.7113652,1
1678134012.711377,2
1678134012.7113879,2
1678134012.7114,2
1678134012.7121868,2
1678134012.71221,2
1678134012.712224,2
1678134012.7122428,1
1678134012.712256,1
1678134012.712268,2
1678134012.712384,2000
1678134012.712408,2
1678134012.712422,2
1678134012.712435,1
1678134012.712466,1
1678134012.7124789,1
1678134012.712491,2
1678134012.712505,1
1678134012.712565,2
1678134012.712578,2
1678134012.71259,2
1678134012.7126012,3
1678134012.712675,2000
1678134012.712697,2
1678134012.7127192,1
1678134012.712733,2
1678134012.712745,1
1678134012.712756,3
1678134012.712793,1
1678134012.712808,2
1678134012.71282,2
1678134012.712832,2
1678134012.712849,1
1678134013.038593,1
1678134013.03862,1
1678134013.038634,1
1678134013.0388658,1
1678134013.038899,2000
1678134013.038966,1
1678134013.038982,2
1678134013.038995,2
1678134013.039007,2
1678134013.039022,1
1678134013.0390341,2
1678134013.0390458,2
1678134013.039058,2
1678134013.039069,2
1678134013.039079,2
1678134013.039097,2
