time,accel_z
1678475651.943778,1992
1678475651.9439092,8
1678475651.956725,1998
1678475651.9567811,1999
1678475651.956861,9
1678475651.967155,6
1678475651.96727,4
1678475651.967296,15
1678475651.967398,3
1678475651.9680882,8
1678475651.976994,6
1678475651.97711,5
1678475651.977131,2000
1678475651.977372,15
1678475651.9774039,2000
1678475651.9889112,7
1678475651.988962,11
1678475651.989007,2000
1678475651.989036,7
1678475651.996418,7
1678475651.996691,1998
1678475651.9967191,9
1678475651.996994,5
1678475652.004885,9
1678475652.004957,14
1678475652.004985,1
1678475652.01223,13
1678475652.012253,8
1678475652.012361,2
1678475652.0124319,13
1678475652.021922,2000
1678475652.021953,3
1678475652.0220459,5
1678475652.032715,1993
1678475652.032737,3
1678475652.032752,1999
1678475652.032877,1996
1678475652.042277,3
1678475652.0422988,1994
1678475652.042319,4
1678475652.042531,1
1678475652.0525591,1998
1678475652.052935,2000
1678475652.053129,9
1678475652.053175,1994
1678475652.053316,7
1678475652.065143,2000
1678475652.065168,1996
1678475652.065221,5
1678475652.072684,1994
1678475652.0727072,1
1678475652.072761,2
1678475652.072808,1992
1678475652.0729358,4
1678475652.09214,1991
1678475652.092173,1990
1678475652.092235,1995
1678475652.0923,1982
1678475652.0923278,1989
1678475652.092403,1979
1678475652.101602,1977
1678475652.101708,1977
1678475652.101961,1962
1678475652.1020749,1966
1678475652.102197,1957
1678475652.102626,1949
1678475652.111229,1949
1678475652.111253,1935
1678475652.111279,1930
1678475652.1113658,1924
1678475652.1218402,1911
1678475652.121875,1912
1678475652.121972,1905
1678475652.1220748,1902
1678475652.128533,1905
1678475652.1287239,1900
1678475652.1288152,1906
1678475652.137119,1901
1678475652.137205,1898
1678475652.137237,1909
1678475652.1441762,1904
1678475652.144203,1905
1678475652.144285,1915
1678475652.1523788,1915
1678475652.152456,1919
1678475652.1524968,1933
1678475652.161377,1928
1678475652.1614661,1937
1678475652.1616309,1952
1678475652.1620128,1962
1678475652.1711,1973
1678475652.1711318,1998
1678475652.171478,1995
1678475652.180266,17
1678475652.180322,29
1678475652.1803389,26
1678475652.180375,46
1678475652.181122,41
1678475652.1888561,43
1678475652.1889548,55
1678475652.1963148,43
1678475652.196525,46
1678475652.1965718,53
1678475652.196596,38
1678475652.205914,33
1678475652.205942,40
1678475652.206035,20
1678475652.214459,34
1678475652.214499,38
1678475652.214644,25
1678475652.22421,45
1678475652.224342,47
1678475652.224376,43
1678475652.224641,41
1678475652.23199,53
1678475652.232108,51
1678475652.232193,45
1678475652.248032,60
1678475652.2481852,55
1678475652.248204,51
1678475652.248251,62
1678475652.2482932,48
1678475652.2483141,57
1678475652.2574039,55
1678475652.257499,51
1678475652.257528,47
1678475652.257633,54
1678475652.28112,35
1678475652.2811499,37
1678475652.281229,39
1678475652.3667479,28
1678475652.3668559,33
1678475652.367102,21
1678475652.3672378,9
1678475652.367326,17
1678475652.367469,2
1678475652.367497,1994
1678475652.3676531,5
1678475652.367674,1991
1678475652.367688,3
1678475652.367754,1996
1678475652.367784,1996
1678475652.3678012,3
1678475652.3678179,1995
1678475652.36783,6
1678475652.367906,1998
1678475652.36799,6
1678475652.3680298,1
1678475652.3680499,1993
1678475652.368065,1998
1678475652.368108,1981
1678475652.368286,1985
1678475652.3683069,1976
1678475652.36832,1968
1678475652.3683991,1974
1678475652.368426,1960
1678475652.368442,1963
1678475652.368455,1960
1678475652.3684669,1957
1678475652.368481,1959
1678475652.3684962,1950
1678475652.368507,1961
1678475652.368528,1957
1678475652.3686368,1957
1678475652.368652,1965
1678475652.368665,1953
1678475652.3686972,1963
1678475652.384969,1955
1678475652.385055,1954
1678475652.3850749,1947
1678475652.385089,1952
1678475652.385111,1938
1678475652.3851929,1951
1678475652.385209,1951
1678475652.385221,1953
1678475652.385259,1972
1678475652.385302,1964
1678475652.385325,1982
1678475652.3853388,1986
1678475652.385361,1992
1678475652.395,10
1678475652.395083,5
1678475652.3951628,24
1678475652.402323,24
1678475652.402379,31
1678475652.4023979,43
1678475652.40255,50
1678475652.4157078,43
1678475652.415735,60
1678475652.4158232,55
1678475652.4158888,59
1678475652.416852,71
1678475652.42465,52
1678475652.424746,50
1678475652.425524,58
1678475652.4263942,33
1678475652.434171,44
1678475652.434311,44
1678475652.4350011,20
1678475652.444278,33
1678475652.444302,34
1678475652.4443579,19
1678475652.445058,32
1678475652.454964,26
1678475652.454999,22
1678475652.455092,40
1678475652.45578,31
1678475652.455801,45
1678475652.474912,46
1678475652.4750102,28
1678475652.4752169,24
1678475652.476722,19
1678475652.4854531,5
1678475652.48573,12
1678475652.486181,1996
1678475652.486209,3
1678475652.486794,1994
1678475652.486827,1994
1678475652.487112,9
1678475652.487238,1996
1678475652.502696,10
1678475652.5027971,8
1678475652.5028381,1991
1678475652.502864,16
1678475652.503548,7
1678475652.5035908,20
1678475652.5039139,25
1678475652.504344,17
1678475652.5122209,31
1678475652.512241,27
1678475652.512285,16
1678475652.51301,30
1678475652.519705,10
1678475652.519775,8
1678475652.52026,17
1678475652.529407,8
1678475652.529511,7
1678475652.5296462,13
1678475652.531183,4
1678475652.54478,11
1678475652.545053,4
1678475652.545783,14
1678475652.546837,11
1678475652.548365,4
1678475652.556848,15
1678475652.558959,1
1678475652.559965,11
1678475652.560092,9
1678475652.5602171,2000
1678475652.5610602,11
1678475652.5727942,1993
1678475652.572928,1996
1678475652.573146,9
1678475652.5737689,1996
1678475652.5744169,11
1678475652.574938,1997
1678475652.666525,1996
1678475652.66655,7
1678475652.6665652,1993
1678475652.666581,4
1678475652.666641,3
1678475652.666657,1999
1678475652.666674,7
1678475652.6667619,17
1678475652.666804,10
1678475652.666822,28
1678475652.666837,20
1678475652.6670442,22
1678475652.6671271,34
1678475652.667208,15
1678475652.667228,28
1678475652.667317,15
1678475652.667337,16
1678475652.667351,12
