time,accel_z
1678474400.965408,1985
1678474400.965538,1976
1678474400.989559,1974
1678474400.990564,1972
1678474400.990968,1973
1678474400.990994,1974
1678474400.991623,1975
1678474400.9922922,1977
1678474400.99232,1978
1678474400.992342,1979
1678474400.993479,1979
1678474400.993542,1981
1678474400.993995,1982
1678474400.994099,1978
1678474400.994234,1978
1678474400.994797,1977
1678474400.9948769,1977
1678474400.995533,1977
1678474400.995583,1977
1678474400.996007,1978
1678474400.996095,1980
1678474400.996578,1980
1678474400.996629,1983
1678474400.997029,1984
1678474400.997182,1986
1678474400.997657,1988
1678474400.997681,1991
1678474400.998177,1983
1678474400.998538,1978
1678474400.9985678,1983
1678474400.999157,1985
1678474400.999651,1982
1678474400.999677,1975
1678474401.0001438,1971
1678474401.0008209,1968
1678474401.001045,1989
1678474401.0018728,1979
1678474401.001899,1969
1678474401.001917,1957
1678474401.0026681,1945
1678474401.00276,1932
1678474401.003278,1915
1678474401.003368,1904
1678474401.003399,1899
1678474401.004023,1893
1678474401.004063,1885
1678474401.004718,1878
1678474401.006103,1869
1678474401.017566,1865
1678474401.017729,1853
1678474401.0178041,1842
1678474401.0190022,1834
1678474401.019775,1829
1678474401.0198882,1826
1678474401.0207942,1824
1678474401.021518,1825
1678474401.04404,1823
1678474401.0440772,1820
1678474401.044278,1814
1678474401.044318,1808
1678474401.0444381,1802
1678474401.0456052,1795
1678474401.045739,1791
1678474401.0463202,1787
1678474401.0463629,1781
1678474401.046887,1777
1678474401.0474539,1771
1678474401.0786188,1767
1678474401.078656,1760
1678474401.078788,1754
1678474401.078906,1751
1678474401.078969,1751
1678474401.0799491,1752
1678474401.0800571,1754
1678474401.080833,1757
1678474401.0905442,1762
1678474401.090605,1769
1678474401.090705,1773
1678474401.09077,1777
1678474401.092978,1782
1678474401.093003,1786
1678474401.093129,1791
1678474401.094309,1796
1678474401.1024551,1798
1678474401.102541,1800
1678474401.102605,1804
1678474401.103654,1802
1678474401.1040268,1805
1678474401.111779,1801
1678474401.111918,1795
1678474401.111937,1788
1678474401.111955,1780
1678474401.112778,1777
1678474401.113317,1778
1678474401.113427,1777
1678474401.113912,1776
1678474401.114052,1775
1678474401.1215491,1777
1678474401.12347,1781
1678474401.123509,1789
1678474401.123785,1798
1678474401.1334379,1809
1678474401.1336331,1824
1678474401.133706,1833
1678474401.142878,1840
1678474401.142903,1853
1678474401.142921,1860
1678474401.142994,1866
1678474401.144053,1873
1678474401.2685702,1877
1678474401.268599,1880
1678474401.268758,1881
1678474401.2687922,1878
1678474401.268815,1873
1678474401.268894,1873
1678474401.269056,1872
1678474401.2703722,1868
1678474401.2704158,1866
1678474401.270489,1862
1678474401.271035,1859
1678474401.2713852,1858
1678474401.271849,1858
1678474401.271919,1860
1678474401.2724218,1861
1678474401.272495,1864
1678474401.273042,1866
1678474401.2730591,1871
1678474401.273128,1874
1678474401.273948,1880
1678474401.277602,1881
1678474401.2777421,1887
1678474401.277828,1893
1678474401.27876,1899
1678474401.278852,1904
1678474401.2793741,1908
1678474401.279475,1911
1678474401.279995,1915
1678474401.280017,1919
1678474401.280083,1922
1678474401.280233,1927
1678474401.280999,1928
1678474401.281023,1930
1678474401.281664,1932
1678474401.2816808,1932
1678474401.2817569,1933
1678474401.2823749,1933
1678474401.282401,1935
1678474401.283285,1937
1678474401.283391,1940
1678474401.283412,1941
1678474401.284631,1945
1678474401.284821,1944
1678474401.285444,1943
1678474401.285471,1940
1678474401.2859159,1940
1678474401.28594,1938
1678474401.2865422,1933
1678474401.2865732,1929
1678474401.286769,1924
1678474401.287349,1922
1678474401.287414,1923
1678474401.2877812,1923
1678474401.288108,1924
1678474401.288586,1923
1678474401.288876,1925
1678474401.289645,1929
1678474401.2901309,1932
1678474401.3000479,1938
1678474401.302871,1947
1678474401.3029902,1949
1678474401.303019,1958
1678474401.3039758,1967
1678474401.308629,1975
1678474401.329581,1983
1678474401.329875,1992
1678474401.3299031,1997
1678474401.3360362,2
1678474401.4003022,5
1678474401.4004722,7
1678474401.4005089,7
1678474401.4007611,8
1678474401.4010408,7
1678474401.401244,7
1678474401.401633,4
1678474401.401796,2
1678474401.406136,2000
1678474401.406328,1
1678474401.406462,1
1678474401.406585,2
1678474401.406689,3
1678474401.406781,4
1678474401.406896,6
1678474401.406964,9
1678474401.40722,13
1678474401.4073868,17
1678474401.4074938,22
1678474401.4076118,25
1678474401.40783,26
1678474401.4082088,24
1678474401.4084249,24
1678474401.408467,25
1678474401.408684,25
1678474401.40876,26
1678474401.408789,28
1678474401.408915,29
1678474401.408948,30
1678474401.409386,31
1678474401.40963,32
1678474401.409656,34
1678474401.409733,34
1678474401.4097972,35
1678474401.409941,37
1678474401.4101388,39
1678474401.4103308,40
1678474401.410444,40
1678474401.421748,40
1678474401.421769,40
1678474401.4217868,45
1678474401.421869,48
1678474401.422008,50
1678474401.422036,52
1678474401.422532,53
1678474401.422556,52
1678474401.42274,50
1678474401.4227688,50
1678474401.422903,50
1678474401.422933,50
1678474401.42319,49
1678474401.438344,49
1678474401.438526,58
1678474401.438564,63
1678474401.438661,68
1678474401.438695,76
1678474401.43983,79
1678474401.448131,77
1678474401.4482381,73
1678474401.448498,68
1678474401.448647,65
1678474401.448889,61
1678474401.449179,58
1678474401.457778,57
1678474401.457877,55
1678474401.4579031,54
1678474401.458111,53
1678474401.4581409,56
1678474401.465578,59
1678474401.4657102,64
1678474401.466052,68
1678474401.5008159,74
1678474401.5009348,76
1678474401.501219,76
1678474401.501523,76
1678474401.510367,77
1678474401.5109792,77
1678474401.511161,78
1678474401.511492,80
1678474401.511553,80
1678474401.511683,82
1678474401.5117838,83
1678474401.511988,83
1678474401.5120142,82
1678474401.512318,82
1678474401.512526,81
1678474401.5125551,79
1678474401.5126588,76
1678474401.512778,73
1678474401.513189,71
1678474401.523803,69
1678474401.523947,67
1678474401.524022,65
1678474401.530862,62
1678474401.531064,59
1678474401.544706,55
1678474401.545002,47
1678474401.545429,44
1678474401.545459,42
1678474401.5457852,41
1678474401.5458088,42
1678474401.5458298,41
1678474401.546037,40
1678474401.561769,40
1678474401.561832,38
1678474401.56194,37
1678474401.562017,33
1678474401.563188,30
1678474401.566326,26
1678474401.566537,21
1678474402.8574421,17
1678474402.85857,11
1678474402.8605068,6
1678474402.86164,2
1678474402.86253,1999
1678474402.8630002,1998
1678474402.863422,1
1678474402.864186,6
1678474402.937402,15
1678474402.9375181,26
1678474402.937542,33
1678474402.9376938,39
1678474402.937778,45
1678474402.9378822,51
1678474402.9380858,57
1678474402.938144,59
1678474402.9383209,59
1678474402.938345,59
1678474402.938642,58
1678474402.93874,56
1678474402.938773,52
1678474402.938894,47
1678474402.939015,37
1678474402.939191,28
1678474402.939378,16
1678474402.939403,7
1678474402.939562,1998
1678474402.939689,1991
1678474402.939747,1988
1678474402.939858,1984
1678474402.939989,1979
1678474402.940063,1977
1678474402.9403992,1976
1678474402.9404569,1978
1678474402.940487,1985
1678474402.940522,1997
1678474402.940707,9
1678474402.940732,21
1678474402.9408681,28
1678474402.940966,35
