time,accel_z
1678134063.045015,4
1678134063.045046,2000
1678134063.045064,1
1678134063.045078,1
1678134063.0450912,1
1678134063.0451689,2000
1678134063.045263,1
1678134063.0452852,3
1678134063.0453,5
1678134063.130155,1
1678134063.137613,2
1678134063.1376362,2
1678134063.14659,1
1678134063.146626,2
1678134063.14672,1
1678134063.156853,2
1678134063.156926,1
1678134063.156939,1
1678134063.1569548,1
1678134063.162622,2
1678134063.1628501,1
1678134063.1629288,3
1678134063.171322,1
1678134063.171488,2
1678134063.171511,2
1678134063.177647,1
1678134063.1777139,1
1678134063.1777332,2
1678134063.19263,2
1678134063.192647,1
1678134063.1926668,1
1678134063.200364,2
1678134063.200431,2
1678134063.2004428,2
1678134063.200454,1
1678134063.2004638,2
1678134063.200484,1
1678134063.2099159,2
1678134063.20994,1
1678134063.210253,2
1678134063.2102752,2
1678134063.569451,1
1678134063.569643,2
1678134063.569692,1
1678134063.569726,1
1678134063.570046,1
1678134063.570068,1
1678134063.570082,1
1678134063.570098,2000
1678134063.570111,1
1678134063.570123,1
1678134063.57015,1
1678134063.570166,1
1678134063.5701902,1
1678134063.570204,1
1678134063.570216,1
1678134063.570229,2
1678134063.570366,2
1678134063.570497,1
1678134063.5705101,2
1678134063.570521,2
1678134063.570533,1
1678134063.570545,2
1678134063.57056,1
1678134063.570576,1
1678134063.5705879,2
1678134063.570643,1
1678134063.570666,1
1678134063.570679,2
1678134063.570692,1
1678134063.5707068,2
1678134063.570718,2
1678134063.57073,2000
1678134063.570741,1
1678134063.570752,2
1678134063.570764,1
1678134063.5707781,1
1678134063.570789,1
1678134063.5708091,1
1678134063.570828,2
1678134063.570945,1
1678134063.5709581,1
1678134063.57097,2
1678134063.571009,2
1678134063.596011,1
1678134063.596101,3
1678134063.596116,3
1678134063.596129,2
1678134063.596141,2000
1678134063.596153,2
1678134063.596171,1
1678134063.596256,1
1678134063.596271,1
1678134063.596286,2
1678134063.596299,1
1678134063.596311,2000
1678134063.59634,1
1678134063.5969658,1
1678134063.596999,2
1678134063.597207,1
1678134063.5972328,1
1678134063.597249,2
1678134063.597261,2
1678134063.597273,1
1678134063.597285,1
1678134063.597297,1
1678134063.597312,1
1678134063.597326,2
1678134063.5973382,1
1678134063.59735,1
1678134063.5973618,1
1678134063.597373,2
1678134063.598194,2
1678134063.598218,1
1678134063.598281,2
1678134063.598301,1
1678134063.5983129,1
1678134063.598326,1
1678134063.5983381,2
1678134063.598351,2
1678134063.5983622,1
1678134063.598374,1
1678134063.598402,1
1678134063.6033542,2
1678134063.6036532,1
1678134063.603671,3
1678134063.61618,1
1678134063.6161962,1
1678134063.6162078,2
1678134063.616224,2
1678134063.623534,1
1678134063.6237462,2000
1678134063.623759,1
1678134063.623776,2
1678134063.6331809,2
1678134063.6332958,1
1678134063.633319,2
1678134063.6423922,1
1678134063.642415,1
1678134063.642433,2
1678134063.642564,2000
1678134063.6498802,2
1678134063.6499908,3
1678134063.650007,1
1678134063.650023,2
1678134063.657255,2
1678134063.6573398,1
1678134063.6636531,2
1678134063.6637282,1
1678134063.663799,1
1678134064.093205,1
1678134064.0932312,1
1678134064.0932438,1
1678134064.093256,2
1678134064.093272,1
1678134064.093344,2
1678134064.0933602,1
1678134064.0933719,2
1678134064.093388,2
1678134064.093459,2000
1678134064.093471,2
1678134064.093483,2
1678134064.093499,1
1678134064.0936909,3
1678134064.09372,1
1678134064.093767,1
1678134064.09378,3
1678134064.093837,1
1678134064.093919,1
1678134064.093934,2
1678134064.0939462,2
1678134064.094035,1
1678134064.094049,2
1678134064.094062,1
1678134064.094073,2
1678134064.0941608,1
1678134064.094176,1
1678134064.0941892,1
1678134064.094201,1
1678134064.094271,2
1678134064.0943701,2
1678134064.094629,2000
1678134064.0946429,1
1678134064.094655,2
1678134064.094666,2
1678134064.094678,1
1678134064.09469,2
1678134064.0947049,1
1678134064.0947158,2
1678134064.094729,2
1678134064.095136,1
1678134064.095149,1
1678134064.095169,2
1678134064.220171,2
1678134064.220243,2
1678134064.220256,2
1678134064.2202728,2000
1678134064.220343,2
1678134064.2203572,1
1678134064.220368,1
1678134064.220381,3
1678134064.220434,3
1678134064.22046,1
1678134064.2204769,1
1678134064.22049,2
1678134064.220535,1
1678134064.2205608,1
1678134064.220635,2
1678134064.22065,1
1678134064.220669,1
1678134064.220727,1
1678134064.220741,1
1678134064.220753,2
1678134064.2207649,2
1678134064.22083,2
1678134064.220844,3
1678134064.220861,2
1678134064.221154,1
1678134064.221175,2
1678134064.221188,2
1678134064.221218,1
1678134064.2212312,2
1678134064.221251,2
1678134064.2212749,1
1678134064.221311,1
1678134064.2214699,1
1678134064.221486,1
1678134064.221499,1
1678134064.221511,2
1678134064.221523,2
1678134064.221535,1
1678134064.221615,2
1678134064.2354481,1
1678134064.2354681,2
1678134064.235481,2000
1678134064.235497,1
1678134064.235592,2
1678134064.235605,1
1678134064.235617,1
1678134064.235639,1
1678134064.235708,1
1678134064.235782,1
1678134064.2482471,1
1678134064.2482638,2
1678134064.2482848,2
1678134064.254747,2
1678134064.254764,1
1678134064.254776,1
1678134064.254792,1
1678134064.254862,2000
1678134064.2645388,1
1678134064.264556,1
1678134064.264574,2
1678134064.421696,2
1678134064.4217222,1
1678134064.42174,2
1678134064.421752,2
1678134064.4217632,2
1678134064.421781,2
1678134064.421898,1
1678134064.421925,2
1678134064.421951,3
1678134064.4220219,1
1678134064.422034,1
1678134064.422046,2
1678134064.422057,1
1678134064.422078,2000
1678134064.42215,2
1678134064.4221618,2
1678134064.422174,3
1678134064.422185,1
1678134064.422196,2
1678134064.422213,1
1678134064.422283,2000
1678134064.422296,2000
1678134064.422307,1
1678134064.4223208,2000
1678134064.422338,1999
1678134064.42241,1999
1678134064.422422,1999
1678134064.4224331,2000
1678134064.422445,1999
1678134064.422461,2000
1678134064.422532,1
1678134064.422546,2000
1678134064.4225569,1
1678134064.4225678,1
1678134064.422583,1
1678134064.422656,1
1678134064.422667,2000
1678134064.4226859,1999
1678134064.442035,1999
1678134064.442206,1999
1678134064.44223,1998
1678134064.44225,1998
1678134064.442284,1997
1678134064.442297,1997
1678134064.4423099,1997
1678134064.442322,1997
1678134064.442335,1998
1678134064.442348,1998
1678134064.442361,1998
1678134064.442373,1999
1678134064.442385,1998
1678134064.442403,1999
1678134064.4424162,2000
1678134064.442519,1997
1678134064.4435241,1999
1678134064.443539,1997
1678134064.443551,1997
1678134064.443562,1996
1678134064.4436,1996
1678134064.443615,1996
1678134064.443627,1995
1678134064.443639,1997
1678134064.443651,1997
1678134064.4436638,1999
1678134064.4436748,1999
1678134064.443687,1998
1678134064.443699,2000
1678134064.443711,2000
1678134064.443723,2
1678134064.443744,2
1678134064.4437602,2
1678134064.443771,2
1678134064.4437828,2000
1678134064.443794,2000
1678134064.4438138,1997
1678134064.467495,1996
1678134064.467564,1992
1678134064.4675798,1995
1678134064.467598,1997
1678134064.47704,1998
1678134064.477115,2
1678134064.477129,10
1678134064.4771461,2
1678134064.477216,10
1678134064.477228,5
1678134064.47724,9
1678134064.477259,1997
1678134064.477327,1999
1678134064.477349,1989
1678134064.485704,1984
1678134064.4857972,1980
1678134064.4858098,1982
1678134064.485825,1982
1678134064.496295,1993
1678134064.496381,2
1678134064.4963992,16
1678134064.502659,26
1678134064.502731,37
1678134064.502812,37
1678134064.5028899,36
1678134064.5103402,32
1678134064.510407,19
1678134064.5104241,15
1678134064.518796,6
1678134064.518968,1999
1678134064.519009,1994
1678134064.5536551,1989
1678134064.553735,1988
1678134064.5537531,1989
1678134064.5628958,1994
1678134064.562967,9
1678134064.562985,14
1678134064.563078,24
1678134064.5630999,16
1678134064.5631151,22
1678134064.56352,5
1678134064.5635352,4
1678134064.563547,1991
1678134064.5635588,1982
1678134064.563571,1974
1678134064.563582,1973
1678134064.563599,1970
1678134064.5636852,1975
1678134064.5636961,1977
1678134064.563713,1988
1678134064.5725281,1999
1678134064.572594,13
1678134064.572614,15
1678134064.5817358,20
1678134064.581803,21
1678134064.5818188,17
1678134064.5818958,12
1678134064.589786,9
1678134064.5898051,6
1678134064.589824,6
1678134064.598392,5
1678134064.59841,5
1678134064.598434,1997
1678134064.5987048,1999
1678134064.604589,1995
1678134064.6046772,1988
1678134064.615477,1988
1678134064.615498,1994
1678134064.615509,1986
1678134064.6155462,1995
1678134064.622155,1992
1678134064.622268,1996
1678134064.622287,1997
1678134064.659252,2000
1678134064.659273,2000
1678134064.6592908,1999
1678134064.6680808,1998
1678134064.668096,1996
1678134064.6681101,1992
1678134064.6681228,1987
1678134064.668135,1986
1678134064.668148,1984
1678134064.668159,1985
1678134064.668171,1989
1678134064.6681821,1993
1678134064.668194,1996
1678134064.668206,2
1678134064.6682198,3
1678134064.668231,8
1678134064.668243,8
1678134064.66826,6
1678134064.668458,6
1678134064.67722,2
1678134064.6772962,1997
1678134064.677367,1992
1678134065.14164,1989
1678134065.141672,1988
1678134065.141686,1989
1678134065.1417,1992
1678134065.141713,1997
1678134065.141729,1
1678134065.141747,7
1678134065.141833,11
1678134065.1418529,17
1678134065.141891,20
1678134065.141918,22
1678134065.1419342,21
1678134065.1419468,18
1678134065.14196,16
1678134065.141973,10
1678134065.14199,7
1678134065.142081,4
1678134065.142095,2
1678134065.1421068,1996
1678134065.14212,1995
1678134065.142136,1995
1678134065.1421492,1999
1678134065.1421618,1
1678134065.142174,5
1678134065.142186,6
1678134065.142238,10
1678134065.142252,10
1678134065.1422641,11
1678134065.142276,8
1678134065.142289,4
1678134065.1423,1994
